Evaluating probabilistic queries over imprecise data,Reynold Cheng; Dmitri V Kalashnikov; Sunil Prabhakar,Abstract Many applications employ sensors for monitoring entities such as temperature andwind speed. A centralized database tracks these entities to enable query processing. Due tocontinuous changes in these values and limited resources (eg; network bandwidth andbattery power); it is often infeasible to store the exact values at all times. A similar situationexists for moving object environments that track the constantly changing locations of objects.In this environment; it is possible for database queries to produce incorrect or invalid resultsbased upon old data. However; if the degree of error (or uncertainty) between the actualvalue and the database value is controlled; one can place more confidence in the answersto queries. More generally; query answers can be augmented with probabilistic estimates ofthe validity of the answers. In this paper we study probabilistic query evaluation based …,Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,737,10
Hydrogen embrittlement analysis for 55CrSi spring steel,Zai-liang CHEN; Hai-feng FU; Dong-xian LV,Process technology and fracture of three failure springs for 55CrSi steel were analyzed bymacro and micro analysis method. Theresults show the macro fractures of all failure springsare brittle rupture; fracture origin is in the inner spring; micro fracture is intergranularbrittlecrack and a lot of cracks can observed in its inside. Failure springs are all happenedafter heat treatment and pickling and galvanizing. The mainreason of the failure spring is thehydrogen infiltration to the high strength spring steel substrate after pickling and galvanizing.The spring istaken place hydrogen delay brittle rupture; because of the effect of tensilestress in the inner side of the spring ring. Some advices to reduce thehydrogen delay brittlerupture of the spring are put forward.,Heat Treatment of Metals,2011,*,12
Investigation and analysis of status in fertilization of winter potato in Huidong county [J],Hong-xiu ZHANG; Hong CHEN; Xian-wei CAO; Hui-cong YANG; Xin-ming ZHANG; Tao YUAN; Qing FANG,The fertilization status of winter potato with thirty typical planters in Huidong county ofGuangdong province was investigated and analyzed through using questionnaire-investigation method. The results showed that every 667 m2 chemical fertilizer N; P2O5;K2O average application rates of winter potato in Huidong county; Guangdong provincewere 16.33; 18.94; 20.32 kg with the typical planters; respectively; and chemical ferilizer N∶P2O5∶ K2O= 1∶ 1.16∶ 1.24; The ratios of average N; P2O5; K2O rates from organicmanures to those from chemical fertilizers were 0.36; 0.28 and 0.26; respectively. Theplanters with fertilization patterns of" base fertilizer (chemical fertilizer)+ three-time topdressing" and" base fertilizer (chemical fertilizer)+ two-time top dressing" respectivelyaccounted for 46.67% and 40.00% of total planters under investigation; which were the …,Guangdong Agricultural Sciences,2011,*,12
Small RNA profiles from human genic regions suggest biogenic mechanisms and identify new putative regulatory molecules. RNA 2011 meeting; Kyoto; Japan 14-1...,E Valen; Pascal Preker; PR Andersen; X Zhao; Y Chen; C Ender; G Meister; A Sandelin; Torben Heick Jensen,{"controller"=>"catalog"; "action"=>"show"; "locale"=>"en"; "id"=>"2389259134 …,*,2011,*,12
Author Profile,Haifeng Zhang,For the USA and Canada: ANGEWANDTE CHEMIE International Edition (ISSN 1433-7851)is published weekly by Wiley-VCH; PO Box 191161; 69451 Weinheim; Germany. Air freightand mailing in the USA by Publications Expediting Inc.; 200 Meacham Ave.; Elmont; NY11003. Periodicals postage paid at Jamaica; NY 11431. US POSTMASTER: send addresschanges to Angewandte Chemie; Journal Customer Services; John Wiley & Sons Inc.; 350Main St.; Malden; MA 02148-5020. Annual subscription price for institutions: US$11.738/10.206 (valid for print and electronic/print or electronic delivery); for individuals whoare personal members of a national chemical society prices are available on request.Postage and handling charges included. All prices are subject to local VAT/sales tax.Organocatalysis likes them too! 1; 2-di-carbonyl compounds possess high synthetic …,Angew. Chem. Int. Ed,2011,*,9
Expression of Cannabinoid Receptor 2 in Condyloma Acuminatum and Cervical Intraepithelial Neoplasm I,Xing-ping ZHANG; Wei-dong LI; Li MA; Guo-ju CHEN; Fang-fang CHEN,Objective: To investigate the expression and significance of cannabinoid receptor 2 (CB2) incondyloma acuminatum (CA) and cervical intraepithelial neoplasm I (CIN I). Methods:Expression levels of CB2 were measured by immunohistochemistry respectively in thetissue of normal cervix; CA and CIN I. Results: Expression levels of CB2 were both higher inthe lesions of CA and CIN I than that of normal cervix; and it was higher in CIN I than that inCA. Conclusion: There were significant differences in expression levels of CB2 amongnormal cervix; cervix with CA and CIN I; and it suggested an important role of CB2 inpathogenesis and progression in condyloma acuminatum and cervical intraepithelialneoplasm.,Journal of Diagnosis and Therapy on Dermato-venereology,2011,*,0
Real-time interactive dynamic simulation for a lunar rover based on terramechanics,Zhe Wang; Feng GAO; Zhi-wei CHEN; Peng SUN,Traction capability experiments of a driving wheel were performed by using a wheel-terraininteraction test-bed. From the test data; an improved bulldozing resistance formula based onslip ratio of wheel was deduced. Meanwhile; according to the formula and terramechanicstheories of soft soil; a lunar rover dynamic simulation system was built on Visual C++ 9.0platform by using Vortex API. By comparing simulation results and experiments results of thesingle driving wheel; it was shown that the formula and the dynamic simulation are reliable;the model of the whole lunar rover was also set up and the real-time interactive dynamicsimulation is realized through keyboard and mouse.,Journal of Vibration and Shock,2011,*,18
A Heuristic Algorithm for the QoS Problem Based on Multi-Constraints,Li-jun XIONG; Zheng XIE; Zhi CHEN; Jun ZHANG,On the communication network; QoS-based routing has become the hot technique in orderto fulfill the requirements of multimedia communications. Generally; finding a path in thenetwork that satisfies multiple independent constraints is known to be NP-complete. In thispaper; we discuss the multi-constrained path (MCP) problem. By transforming the problem todiscrete dynamic networks; which is acyclic; we propose a more efficient heuristic algorithmfor QoS routing. The running time complexity is reduced from O (Tmn) to O (Tm); where m isthe number of edges and n is the number of nodes; T is an integer defined by the algorithm.Further more; we theoretically prove the correctness of the algorithm. In the end; someexperimental results are presented to show that the proposed algorithm performs better thanother algorithms when used to solve the MCP problem. This improved heuristic algorithm …,Computer Engineering & Science,2011,*,12
The efficiency of chemotherapy with Idarubicin on acute leukaemia,Jian GU; Zhuo-wen CHEN,Objective: To observe the therapeutic and side effects of chemotherapy with Idarubicin onacute myeloid leukaemia (AML) and acute lymphoblastic leukaemia (ALL). Methods: Twenty-fine patients were admitted to our hospital in January 2009-August 2010. The patients weredivided into IA and VILP groups. Their remission rate and toxic-side effects were comparedbetween the two groups. Results: The CR rate of the two groups was 83.33% and 85.71%.Similar side-effects of chemotherapy occurred in the two groups. The time of bone marrowsuppression was longer in IA group than in VILP group. Conclusion: Chemotherapy withIdarubicin has a better remission rate for ALL and a longer bone marrow suppression time.,Medical Information,2011,*,12
Clinical analysis of Pneumocystis pneumonia in 3 children with nephropathy,Nan ZHOU; Fan-ying MENG; Ying SHEN; Zhi CHEN; Lin YUAN,Objective To further understand Pneumocystis pneumonia (PCP). Methods Clinicalsymptoms and laboratory data of 3 pediatric primary or secondary nephropathy cases withPCP were retrospectively analyzed. Results When infected with PCP; the three patients hadthe common characters of fever and cough at beginning with progressive hypoxia. Clinicalpresentations in the early stage were not special and may lead to misdiagnosis. Before PCPdeveloped; the three patients had received immunosuppressant and high dose of oralcorticosteroids for at least 8 weeks for the treatment of nephropathy. Full dose ofmethylprednisolone and cyclophosphamide were used in two of them. The percent of CD4+T-lymphocyte decreased to different extent in all patients. Conclusions To monitorimmunosuppressive therapy and improve the living environment of these high-risk …,Journal of Clinical Pediatrics,2011,*,12
Analysis of the trend of hepatitis B virus infection in new students enrolled,Su-lian CHEN; Zhi-wen CHEN; Jun XIA; Wen-juan WU,Objective: To investigate the trend of hepatitis B virus (HBV) infection in students enrolled inBengbu Medical College in 2009 in order to provide scientific evidence for preventing andcontrolling HBV happening. Methods: Hepatitis B surface antigen (HBsAg); alanineaminotransferase (ALT) and total bilirubin (TBIL) levels of fasting blood plasma form 3120students enrolled in Bengbu Medical College in 2009 were detected by enzyme-linkedimmunoadsordent assay; improved Reitman method and diazo-reaction methodrespectively. Results: In 3120 freshmen; there were 99 students who determined withpositive HBsAg expression; the HBsAg infection rate was 3.17%; but there was no statisticaldifference (P0. 05) between the rate of male freshmen HBsAg infection (3.77%) and femalefreshmen HBsAg infection (2.82%). The abnormal rate of ALT and TBIL concentrations in …,Journal of Bengbu Medical College,2011,*,18
A Note of Thanks,Javeed Ansari; A Vania Apkarian; Nick Ashton; Matthias Barton; Giuseppina Basini; CP Baveja; Claudia Calle Beal; Mohammed Benghanem Gharbi; Arlene Bierman; Meczekalski Błazej; Jerry Bouquot; MSD Sasigarn Bowden; Molly Brewer; Cheryl D Brewster; Cheryl D Bushnell; Bo Carlberg; Yan Chen; Molly Clark; Karen D Davis; Martha Ebbing; Garry Egger; CHPR Nina Emaus; Corrine Fantz; Flavia Franconi; Erica Frank; Birgit Frauscher; Ann Fridner; Stephany Fulda; Vesna Garovic; Parisa Gazerani; Michael S Gold; Karen A Gould; David Y Graham; Emily Harville; Robert Hester; Janet K Snell-Bergeon; Hendree E Jones; S Ananth Karumanchi; Ineke Klinge; Angela Kueck; Tatiana Kuznetsova; Haakon Lindekleiv; Gregory Lip; Lynda D Lisabeth; Maja-Lisa Løchen; Lovisa Lundholm; Rammohan V Maikala; Krishna Mani; Douglas Martin; Ellisive Mathiesen; Franck Mauvais-Jarvis; Jennifer McGee; Patricia McGrath; John Mendelson; Virginia Miller; Hans-Hellmut Neumayer; Andre Ng; Mette Nørgaard; Richard Oberhelman; Ian A Paul; Valerie Paz Soldan; Sergej Pirkmajer; Catherine Poh; Jennifer Pohlhaus; J Ramalho-Santos; Darcy Reed; Aline Rsesende; Rodolfo Savica; Mohamed H Sayegh; Michael Schall; Michael E Scheurer; Nikola Schoofs; James R Sowers; Carina Sparud-Lundin; Katarzyna Stolarz-Skrzypek; Manfred Stommel; Karen Adler Storhtz; Nanette Stroebele; Junhui Sun; Travis Thomas; Stevan Tofovic; Arthur W Toga; Anne Tollan; Rita C Tostes; Rhian Touyz; Anthony Treston; Marina Tsaoussoglou; Annemarie Unger; Praveen Veerabhadrappa; Johan Verhaeghe; Michael Via; Katy Vincent; Jean E Wallace; Guoying Wang; Niels Wessel; Katherine L Wisner; Qing Wu; Arturo Zarate; Tomasz Zdrojewski,*,Gender Medicine,2011,*
Residue Dynamics of Fungicide Pyraclostrobin on Chinese Cabbages,Shao-jun ZHANG; Zhen-shan ZHENG; Yong-da CHEN; Li WANG; Xun QIAN,Liquid chromatography with UV detection was used to determine pyraclostrobin residues inChinese cabbage [Brassica compestris L. ssp. pekinensis (Lour) Olsson]. The dynamics ofdegradation of pyraclostrobin residues in Chinese cabbages in Hebei and Hunan Provinceswere studied. The results showed that the limit of determination was 0.04 mg· kg-1. Therecoveries were 70%~ 106% and coefficients of variation were 6.6%~ 10% between theconcentration of 0.04~ 2.00 mg· kg-1. The results indicated that the half lives ofpyraclostrobin in Chinese cabbages in Hebei and Hunan were 2.97 d and 3.34 d;respectively. According to the research findings; when pyraclostrobin being applied 3 and 4times to Chinese cabbage fields with dosages of active ingredient of 187.50 and 281.25 g·hm-2; the residues of pyraclostrobin in Chinese cabbages 7 days after the last application …,China Vegetables,2011,*,5
The Editors would like to thank the following individuals who kindly agreed to serve as referees for the Journal.,Fabien Accominotti; Gabriel M Ahlfeldt; Birgitte Andersen; Kristina Vaarst Andersen; Alexandros Apostolakis; Orley Ashenfelter; Gregory John Ashworth; Gerben Bakker; Alessandro Balestrino; Maria Teresa Balaguer Coll; Jonathan Beck; Enrico Boehme; Soyoung Boo; Melissa Boyle; Daniel Brass; Nauro Campos; Guido Candela; Catherine Carey; Concetta Castiglione; Tak Wing Chan; Yu Chen; Darlene Chisholm; Michel Clement; Alan Collins; Edward Coulson; Tyler Cowen; Joe Cox; Charlene Davis; Neil De Marchi; Eva Deuchert; Maryam Dilmaghani; Anna Dodonova; Diane Dupont; Peter Earl; Caroline Elliott; Donata Favaro; Victor Fernandez-Blanco; Nela Filimon; Darren Filson; Bruno Frey; Michael Getzner; Benny Geys; Ricard Gil; David Giles; Kathryn Graddy; José Marıa Grisolıa; Allegre Hadida; Chris Hand; Christiane Hellmanzik; Luis Cesar Herrero; Helen Higgs; Oliver Hinz; Douglas Hodgson; Emily Hudson; Karen Jackson; Aaron Kozbelt; Robert Krider; Anna Leask; Yaojun Li; Yong Liu; Alan Manning; Randall Mason; Victor Matheson; William McIntosh; Jordi McKenzie; Randy Nelson; Juan Nicolau; John O’Hagan; Daragh O’Reilly; Maria Luisa Palma; Donghyun Park; Mathieu Perona; Ivan Pitt; Beatriz Plaza; Jason Potts,The Editors would like to thank the following individuals who kindly agreed to serve as refereesfor the Journal … Fabien Accominotti Gabriel M. Ahlfeldt Birgitte Andersen Kristina Vaarst AndersenAlexandros Apostolakis Orley Ashenfelter Gregory John Ashworth Gerben Bakker AlessandroBalestrino Maria Teresa Balaguer Coll Jonathan Beck Enrico Boehme Soyoung Boo MelissaBoyle Daniel Brass Nauro Campos Guido Candela Catherine Carey Concetta Castiglione TakWing Chan Yu Chen Darlene Chisholm Michel Clement Alan Collins Edward Coulson … TylerCowen Joe Cox Charlene Davis Neil De Marchi Eva Deuchert Maryam Dilmaghani Anna DodonovaDiane Dupont Peter Earl Caroline Elliott Donata Favaro Victor Fernandez-Blanco Nela FilimonDarren Filson Bruno Frey Michael Getzner Benny Geys Ricard Gil David Giles Kathryn GraddyJosé Marıa Grisolıa Allegre Hadida Chris Hand Christiane Hellmanzik Luis Cesar Herrero,J Cult Econ,2011,*,19
