Self-trapping of partially spatially incoherent light,Matthew Mitchell; Zhigang Chen; Ming-feng Shih; Mordechai Segev,Optical spatial solitons have been extensively studied during the last three decades[1]. Self-trappingof optical beams occurs when diffraction is exactly balanced by self- focusing due to an opticalnonlinearity [2]. Self-focusing was first studied in gases [3]; fluids [4]; and solids [5] which possessKerr-like nonlinearities. It has been found that self-trapping of a two dimensional beam in Kerrme- dia is unstable; which leads to catastrophic self-focusing [6] and eventually to beambreakup. Furthermore; even self-trapping of a one dimensional beam in a bulk Kerr mediumis unstable: It suffers from transverse instabil- ities that lead to beam breakup and filamentation[7]. Thus only self-trapping of a one dimensional beam in a slab waveguide is stable in a Kerrmedium [5]. Theoret- ical studies have shown that saturable Kerr media should be able to supportstable self-trapping of a two dimen- sional beam [8]. The first … FIG.2. Photographs of …,Physical review letters,1996,489
Fourier-space generation of abruptly autofocusing beams and optical bottle beams,Ioannis Chremmos; Peng Zhang; Jai Prakash; Nikolaos K Efremidis; Demetrios N Christodoulides; Zhigang Chen,We demonstrate analytically and experimentally that a circular abruptly autofocusing (AAF)Airy beam can be generated by Fourier-transforming an appropriately apodized Besselbeam whose radial oscillations are chirped by a cubic phase term. Depending on therelation between the chirp rate and the focal distance of the Fourier-transforming lens; it ispossible to generate AAF beams with one or two foci; the latter case leading to the formationof an elegant paraboloid optical bottle.,Optics letters,2011,64
Acceleration control of Airy beams with optically induced refractive-index gradient,Zhuoyi Ye; Sheng Liu; Cibo Lou; Peng Zhang; Yi Hu; Daohong Song; Jianlin Zhao; Zhigang Chen,We demonstrate both experimentally and theoretically controlled acceleration of one-andtwo-dimensional Airy beams in optically induced refractive-index potentials. Enhancementas well as reduction of beam acceleration are realized by changing the index gradient; whilethe beam shape is maintained during propagation through the linear optical potential. Ourresults of active acceleration manipulation in graded media are pertinent to Airy-type beampropagation in various environments.,Optics letters,2011,64
Self-accelerating Airy beams: generation; control; and applications,Yi Hu; Georgios A Siviloglou; Peng Zhang; Nikolaos K Efremidis; Demetrios N Christodoulides; Zhigang Chen,Abstract Recently; a specific type of nondiffracting beams named self-accelerating Airybeams has attracted a great deal of interest due to their unique properties and manyproposed applications in areas such as optical micromanipulation; plasma guidance;vacuum electron acceleration; and routing surface plasmon polaritons. In contradistinctionwith Bessel beams; Airy beams do not rely on simple conical superposition of plane waves;and they possess the properties of self-acceleration in addition to nondiffraction and self-healing. For the past few years; tremendous research work has been devoted to the study ofAiry beams; from theoretical predictions to experimental observations; from linear control tononlinear self-trapping; and from fundamental aspects to demonstrations of potentialapplications. In this chapter; we provide an overview on generation and control of Airy …,*,2012,62
Soliton stripes in two-dimensional nonlinear photonic lattices,Dragomir Neshev; Yuri S Kivshar; Hector Martin; Zhigang Chen,We study experimentally the interaction of a soliton with a nonlinear lattice. We observe theformation of a novel type of composite soliton created by strong coupling of mutuallyincoherent periodic and localized beam components. By imposing an initial transversemomentum on the soliton stripe; we observe the effect of lattice compression anddeformation.,Optics letters,2004,58
Observation of self-accelerating Bessel-like optical beams along arbitrary trajectories,Juanying Zhao; Peng Zhang; Dongmei Deng; Jingjiao Liu; Yuanmei Gao; Ioannis D Chremmos; Nikolaos K Efremidis; Demetrios N Christodoulides; Zhigang Chen,We experimentally demonstrate self-accelerating Bessel-like optical beams propagatingalong arbitrary trajectories in free space. With computer-generated holography; such beamsare designed to follow different controllable trajectories while their main lobe transverseprofiles remain nearly invariant and symmetric. Examples include parabolic; snake-like;hyperbolic; hyperbolic secant; and even three-dimensional spiraling trajectories. The self-healing property of such beams is also demonstrated. This new class of optical beams canbe considered as a hybrid between accelerating and nonaccelerating nondiffracting beamsthat may find a variety of applications.,Optics letters,2013,57
Inversion and tight focusing of Airy pulses under the action of third-order dispersion,Rodislav Driben; Yi Hu; Zhigang Chen; Boris A Malomed; Roberto Morandotti,By means of direct simulations and theoretical analysis; we study the nonlinear propagationof truncated Airy pulses in an optical fiber exhibiting both anomalous second-order andstrong positive third-order dispersions (TOD). It is found that the Airy pulse first reaches afinite-size focal area as determined by the relative strength of the two dispersion terms; andthen undergoes an inversion transformation such that it continues to travel with an oppositeacceleration. The system notably features tight focusing if the TOD is a dominant factor.These effects are partially reduced by Kerr nonlinearity.,Optics letters,2013,56
Complete mitochondrial genomes of Baylisascaris schroederi; Baylisascaris ailuri and Baylisascaris transfuga from giant panda; red panda and polar bear,Yue Xie; Zhihe Zhang; Chengdong Wang; Jingchao Lan; Yan Li; Zhigang Chen; Yan Fu; Huaming Nie; Ning Yan; Xiaobin Gu; Shuxian Wang; Xuerong Peng; Guangyou Yang,Abstract Roundworms of the genus Baylisascaris are the most common parasitic nematodesof the intestinal tracts of wild mammals; and most of them have significant impacts inveterinary and public health. Mitochondrial (mt) genomes provide a foundation for studyingepidemiology and ecology of these parasites and therefore may be used to assist in thecontrol of Baylisascariasis. Here; we determined the complete sequences of mtDNAs forBaylisascaris schroederi; Baylisascaris ailuri and Baylisascaris transfuga; with 14;778 bp;14;657 bp and 14;898 bp in size; respectively. Each mtDNA encodes 12 protein-codinggenes; 22 transfer RNAs and 2 ribosomal RNAs; typical for other chromadorean nematodes.The gene arrangements for the three Baylisascaris species are the same as those of theAscaridata species; but radically different from those of the Spirurida species …,Gene,2011,53
Properties of Defect Modes in One‐Dimensional Optically Induced Photonic Lattices,Francesco Fedele; Jianke Yang; Zhigang Chen,Abstract In this article; localized defect modes in one-dimensional optically induced photoniclattices are studied comprehensively. First; the origin of these defect modes is investigatedanalytically in the weak-defect limit by perturbation methods. It is shown that in an attractivedefect where the lattice light intensity at the defect site is higher than that of nearby sites; adefect mode bifurcates from the left edge of every Bloch band; while in a repulsive defect; adefect mode bifurcates from the right edge of every Bloch band. When the defect is not weak;defect modes are examined by numerical methods. It is shown that in a repulsive defect; thestrongest confinement of defect modes arises when the lattice light intensity at the defect siteis nonzero rather than zero. In addition; as the potential strength increases; defect modesdisappear from lower bandgaps and appear in higher bandgaps. In an attractive defect …,Studies in Applied Mathematics,2005,53
Bessel-like optical beams with arbitrary trajectories,Ioannis D Chremmos; Zhigang Chen; Demetrios N Christodoulides; Nikolaos K Efremidis,A method is proposed for generating Bessel-like optical beams with arbitrary trajectories infree space. The method involves phase-modulating an optical wavefront so that conicalbundles of rays are formed whose apexes write a continuous focal curve with pre-specifiedshape. These ray cones have circular bases on the input plane; thus their interferenceresults in a Bessel-like transverse field profile that propagates along the specified trajectorywith a remarkably invariant main lobe. Such beams can be useful as hybrids between non-accelerating and accelerating optical waves that share diffraction-resisting and self-healingproperties.,Optics letters,2012,52
Beneficial impact of Xuezhikang on cardiovascular events and mortality in elderly hypertensive patients with previous myocardial infarction from the China Coronary...,Jian‐Jun Li; Zong‐Liang Lu; Wen‐Rong Kou; Zuo Chen; Yang‐Feng Wu; Xue‐Hai Yu; Yu‐Cheng Zhao,Abstract Coronary heart disease; hypertension; and dyslipidemia are highly prevalent andcommonly coexist in people who are middle-aged and older. Previous data suggested thatlowering cholesterol concentrations in individuals at high risk of cardiovascular diseaseimproved clinical outcomes. Xuezhikang; a partial extract of red yeast rice containing statin;has a marked impact on lipids. The purpose of this study; therefore; was to evaluate theimpact of Xuezhikang on reducing cardiovascular events and mortality in elderly Chinesehypertensive patients with a history of myocardial infarction (MI) enrolled in the ChineseCoronary Secondary Prevention Study. In this randomized trial; 1530 elderly hypertensivepatients (≥ 65 years old) with previous MI were assigned either to placebo (n= 758) or toXuezhikang (n= 772) daily for an average of 4.5 years. The primary endpoint was …,The Journal of Clinical Pharmacology,2009,51
