Linkage analysis of IL4 and other chromosome 5q31. 1 markers and total serum immunoglobulin E concentrations,David G Marsh; John D Neely; Daniel R Breazeale; Balaram Ghosh; Linda R Freidhoff; Eva Ehrlich-Kautzky; Carsten Schou; Guha Krishnaswamy; Terri H Beaty,Sib-pair analysis of 170 individuals from 11 Amish families revealed evidence for linkage offive markers in chromosome 5q31. 1 with a gene controlling total serum immunoglobulin E(IgE) concentration. No linkage was found between these markers and specific IgE antibodyconcentrations. Analysis of total IgE within a subset of 128 IgE antibody-negative sib pairsconfirmed evidence for linkage to 5q31. 1; especially to the interleukin-4 gene (IL4). Acombination of segregation and maximum likelihood analyses provided further evidence forthis linkage. These analyses suggest that IL4 or a nearby gene in 5q31. 1 regulates IgEproduction in a nonantigen-specific (noncognate) fashion.,Science,1994,1203
Anaphylactic Reactions to Oligosaccharides: A New and Evolving Syndrome,HS Saleh; D Chi; G Krishnaswamy,METHODS: The patient records were reviewed; and laboratory data collected. A PubMedsearch was conducted with MeSH terms: Beef; pork; allergy; anaphylaxis and galactose-(α1;3) galactose. RESULTS: The patient presented with 2-year history of delayed recurrenturticarial eruptions and dyspnea after red meat ingestion; requiring steroids. Thesehistorically followed tick/chigger bites. Total IgE was elevated at 208 U/mL (N=< 100). RASTdemonstrated low-level positivity to pork and beef (surprisingly) but showed strong reactionsto lamb; peanut; soy and alpha-gal (33.00 IU/mL; with normal< 0.35: 4+). Tryptase levelswere in the normal range. The patient now avoids red meat products; and his symptomsseem to be well controlled. A review of the world literature demonstrated 24 reported casesin the United States and 49 other cases elsewhere. CONCLUSIONS: This patient …,Journal of Allergy and Clinical Immunology,2011,*
Association Of Mannose Binding Lectin (MBL) Gene Mutations With Other Pathway Defects Spanning Innate And Adaptive Immune Responses,MB Pate; S Wilgenbusch; DS Chi; G Krishnaswamy,327 Association Of Mannose Binding Lectin (MBL) Gene Mutations With Other Pathway DefectsSpanning Innate And Adaptive Immune Responses MB Pate; S. Wilgenbusch; DS Chi; G.Krishnaswamy; Quillen Col- lege of Medicine; Johnson City; TN. RATIONALE: Many patientswith repeat infections or autoimmunity have defects in multiple immune pathways which havenot been properly analyzed or understood. The multi-locus gene inheritance of the immune systemmakes these multiple immune deficiency patients' diagnosis and treatment challenging.METHODS: Retrospective review of 24 patients with severe MBL promoter mutations revealed12 patients with concomitant deficiencies of multiple immunoglobulin isotypes and complementpathway proteins. Analysis of sex; infections and comorbidities was performed. Evaluation ofMBL genotype was performed by traditional molecular analysis. RESULTS: In our small …,Journal of Allergy and Clinical Immunology,2011,*
Baicalein inhibits the enhancing effects of cigarette smoke extract (CSE) on inflammatory cytokine production in IL-1beta activated mast cells (35.5),David Chi; Fangbai Wu; Ta-Chang Lin; Kenton Hall; Zong Wu; Guha Krishnaswamy,Human mast cells play a role in the pathogenesis of inflammatory airway diseases. We havereported that CSE increased IL-6 and IL-8 production in IL-1beta activated human mast cells(HMC-1). Baicalein (BAI) has been shown to have anti-inflammatory properties. This studyaimed to examine the effect of BAI on IL-6 and IL-8 production in HMC-1. Two ml of HMC-1at 1 x 10 6 cells/ml were cultured either with or without IL-1beta (10 ng/ml); and in thepresence or absence of mainstream (Ms) or sidestream (Ss) CSE (0.25 mg/ml or 0.125mg/ml); and BAI (30 μM). Treated HMC-1 were incubated for 24 hours and culturesupernatants were collected and analyzed for the levels of IL-6 and IL-8 by ELISA. Bothconcentrations of Ms and Ss CSE significantly increased production of both IL-6 (p< 0.0001)and IL-8 (p< 0.0005) in IL-1beta activated HMC-1. BAI (30 μm) decreased IL-6 and IL-8 …,*,2010,*
Resistance training and aerobic exercise alters immune function (87.25),Uday Kumaraguru; Subhadra Nandakumar; David Chi; Michael Stone; Guha Krishnaswamy,Exercise affects various components of the immune system that could be clinically beneficialor deleterious. Accordingly; moderate exercise stimulates the immune system; while intenseexercise suppresses certain immune cell activities. Some of the immune-regulationobserved may be due to the regulatory T cells. This could also explain the differencebetween moderate and strenuous exercisers and the probable reason for lower incidence ofautoimmunity in active individuals. Intense exercisers (Trained-regular) and Moderateexercisers (untrained-occasional) were recruited as volunteers from of our universitycommunity after IRB approval. Blood samples were collected. PBMCs were used for immunecell profile analysis and the plasma was used for cytokine estimation. Results suggestrecruitment of all lymphocyte subpopulations to the vascular compartment: CD4; CD8; B …,*,2010,*
AB10 Abstracts,DS Chi; MB Pate; C Miller; V Damarla; G Krishnaswamy,METHODS: Retrospective review of 23 patients with MBL deficiency was performedevaluating sex; immune function and comorbidities. Traditional genotyping was performed.Study is IRB approved. RESULTS: Of the 23 patients; 14 were female and 9 were male. Fiftytwo percent had abnormal immunoglobulin levels; most commonly decreased IgM and IgG.Over half of the patients demonstrated low MBL functional activity. Genotype testingidentified many genetic variations: LXPA/LYPB (50%); LYPB/HYPD (22%); HYPD/HYPD(11%); LXPA/LYQC (5%); LXPA/LXPA (5%). Mannose-binding protein-associated serineprotease 2 (MASP2) analyses revealed the majority of patients had the wild type (A/A)MASP2 allele and 3 patients had a mutated allele (A/G). Numerous comorbidities werereported; with the most common including: bronchitis (69%); sinusitis (83%); hypertension …,J ALLERGY CLIN IMMUNOL,2010,*
Occurrence and Significance of Lymphopenia in the NICU; PICU and Well Baby Nursery,M Adeli; R Buckley,*,Journal of Allergy and Clinical Immunology,2010,*
Molecular; Clinical and Immunological Associations in Mannose Binding Lectin (MBL) Deficiency,DS Chi; MB Pate; C Miller; V Damarla; G Krishnaswamy,*,Journal of Allergy and Clinical Immunology,2010,*
Keyhole Pupils,Smita I Negi; Guha Krishnaswamy,A 60-year-old man was evaluated for nasal congestion and ocular itchiness that had beenongoing for several years. Examination was unremarkable; showing normal visual acuity;except for symmetric defects in the iris of both eyes (Panels A and B). The patient reportedno history of eye injury or eye surgery; having had “keyhole” pupils for as long as he couldremember. The results of slit-lamp and fundus examinations were normal; and the patienthad normal neurocognitive development. On the basis of these findings; a diagnosis ofisolated bilateral iris coloboma was made. His nasal and ocular symptoms were found to...,New England Journal of Medicine,2009,*
Enhanced effects of cigarette smoke extract (CSE) on inflammatory cytokine expression in IL-1beta-activated mast cells are regulated via the NF-kB pathway (93.16),David S Chi; Ta-Chang Lin; Thomas Soike; Kenton Hall; Tuanzhu Ha; Chuanfu Li; Zong Doa Wu; Jonathan Moorman; Guha Krishnaswamy,Human mast cells are multifunctional cells capable of inflammatory responses andassociated with allergy; asthma; and atherosclerosis. This study aims to examine effects andmechanisms of CSE on the expression of inflammatory cytokines in mast cells. Main-(Ms)and Side-stream (Ss) cigarette smoke were collected onto fiber filters and extracted in RPMI-1640 medium. Two ml of HMC-1 at 1 x 10 6 cells/mL were cultured with CSE in the presenceor absence of IL-1β (10 ng/mL) for 24 hrs. The expression of IL-6 and IL-8 was assessed byELISA and RT-PCR. NF-κB activation was measured by electrophoretic mobility shift assay(EMSA) and IκBα degradation by Western blot. Both Ms and Ss CSE significantly increasedIL-6 and IL-8 production (p< 0.001) in IL-1β-activated HMC-1. CSE increased NF-κBactivation and decreased cytoplasmic IκBα proteins in IL-1β-activated HMC-1. These …,*,2009,*
Genetic-Molecular Defects in MBL-MASP Pathway and Association with Selective Immunoglobulin Deficiencies: Implications for Host Defense,G Krishnaswamy; CWT Miller; DS Chi,METHODS: Three patients with recurrent infections were assessed for serum Ig and MBLlevels. MBL and MASP-2 genotyping was performed in 2 patients (IBT Laboratories; Lenexa;KS). RESULTS: Three patients presented with recurrent chronic rhinosinusitis andbronchitis. All had normal levels of IgG. Two patients; however; had selective IgM deficiency(< 50 mg/dl) and very low MBL levels (< 50 ng/mL); genotyping was performed in onepatient; revealing a mutated MBL2 promoter (LXPA/LYPB; both haplotypes conferring lowserum MBL) and wild-type MASP-2 (A/A). The third patient had severe IgE and IgG 4deficiencies. She had received prior intravenous immunoglobulin therapy for several yearsfor presumed common variable immune deficiency. MBL pathway genotype analysisrevealed wild type (A/A) MASP-2 and LXPA/LYPB MBL2. This patient's IVIG infusion was …,Journal of Allergy and Clinical Immunology,2009,*
Novel Association of Mannose-binding Lectin Variant Genotypes with Dermatological Infectious and Inflammatory Conditions,CWT Miller; M Michael; G Youngberg; DS Chi; TA Giorgadze; G Krishnaswamy,Abstract Genotype analysis of MBL2 and MASP-2 genes; along with a functional MBLpathway-C4b deposition assay; was performed (IBT laboratories; Lenexa; Kansas) inpatients with documented serum MBL deficiency (< 50 ng/mL) and recurrent inflammatory/infectious skin disease.,Journal of Allergy and Clinical Immunology,2009,*
The ‘split’brain,Smita Negi; Aashish Anand; Guha Krishnaswamy,Discussion Agenesis of corpus callosum is a rare congenital absence of the midline brainstructure that connects the two cerebral hemispheres. Its incidence ranges from 0.3% to0.7% in the general population to about 2.3% in those with developmental defects. 1; 4Corpus callosum usually develops at about 12th week of gestation. Prenatal infections;genetic disorders; and traumatic or metabolic insults to the fetal brain have all beenimplicated in its development. 2; 3 It may occur sporadically or as a part of around 200different syndromes. 1,Clinical Correspondence,2008,*
Medical image. The'split'brain. Absence of the corpus callosum.,S Negi; A Anand; G Krishnaswamy,1. NZ Med J. 2008 May 9;121(1273):72-4. Medical image. The 'split' brain. Absence of the corpuscallosum. Negi S; Anand A; Krishnaswamy G. PMID: 18480890 [Indexed for MEDLINE].Publication Types: Case Reports; Letter. MeSH terms. Agenesis of Corpus Callosum*;Brain/pathology; Humans; Magnetic Resonance Imaging; Male; Middle Aged.,The New Zealand medical journal,2008,*
Differential effects of cigarette smoke extract on cytokine production from IL-1beta-activated mast cells,David S Chi; Ta-Chang Lin; Kenton Hall; Zong Dao Wu; Jonathan Moorman; Guha Krishnaswamy,Abstract Human mast cells are multifunctional cells capable of a wide variety of inflammatoryresponses and associated with allergy; asthma; and atherosclerosis. Our previous studieshave shown that IL-1β activates human mast cells to produce selected inflammatorycytokines. We examined effects of cigarette smoke extract (CSE) on the production ofinflammatory cytokines from IL-1β-activated human mast cells. Mainstream (Ms) andSidestream (Ss) cigarette smoke were collected onto fiber filters and extracted in RPMI-1640medium. Two ml of HMC-1 at 1× 10 6 cells/mL were cultured with Ms and Ss CSE at variousconcentrations in the presence or absence of IL-1β (10 ng/mL) for 24 hrs. The supernatantswere harvested and assayed for IL-6; IL-8; and MCP-1 by ELISA. The Ms and Ss CSE (32.5to 500 μg/mL) alone induced either no or trace amounts of cytokines from HMC-1 …,The FASEB Journal,2008,*
Obstructive sleep apnea (OSA) and asthma are potentially linked at several levels. The pathophysiology of these two conditions seems to overlap significantly; as air...,Aiman Kasasbeh; Ehab Kasasbeh; Guha Krishnaswamy,Opioid use whether acute or chronic; illicit or therapeutic is prevalent in Western societies.Opioid receptors are located in the same nuclei that are active in sleep regulation and opioidpeptides are suggested to be involved in the induction and maintenance of the sleep state. μ-Opioids are the most commonly used opioids and are recognized respiratory depressantsthat cause abnormal awake ventilatory...,Sleep Medicine Reviews,2007,*
Subcutaneous infusion of immunoglobulin may allow tolerance of intravenous immunoglobulin in common variable immune deficiency with prior anaphylaxis.,L Schafer; A Sundaram; J Sigmon; M Micklewright; G Krishnaswamy,*,ANNALS OF ALLERGY ASTHMA & IMMUNOLOGY,2007,*
Idiopathic CD4+ lymphopenia-A rare idiopathic immune disorder associated with varying severity of infections.,A Sundaram; JR Sigmon; DS Chi; G Krishnaswamy; F Sarubbi; J Myers,*,ANNALS OF ALLERGY ASTHMA & IMMUNOLOGY,2007,*
Heterogeneity of selective IgM deficiency-A rare primary immune disorder associated with dysglobulinemia.,JR Sigmon; DS Chi; G Dronavalli; B Jenigiri; A Sundaram; L Schafer; G Krishnaswamy,*,ANNALS OF ALLERGY ASTHMA & IMMUNOLOGY,2007,*
3 cases of common variable immune deficiency associated with absence of CD19+ B lymphocytes,JR Sigmon; E Kasabeh; G Krishnaswamy,METHODS: The records of 3 patients who presented with this disorder were reviewed andappropriate clinical data collected. RESULTS: Three patients were diagnosed with CVIDassociated with virtual absence of CD19+ B-cells and poor pneumococcal responses.Patient 1; 64 yr old male with recurrent sinobronchial infections had a low level of serum IgGof 360 mg/dl (normal 736-1900); IgA< 27 mg/dl (normal 90-474); and IgM< 25 mg/dl (normal50-415). Patient 2; 29 yr old female with systemic lupus erythematosis and recurrent sinusitishad a low level of IgG 235 mg/dl (normal 791-1643); IgA< 2 mg/dl (normal 66-436); and IgM10 mg/dl (normal 43-279). Patient 3; 46 yr old male with recurrent sinopulmonary infectionshad low IgG of 260 mg/dl; low IgA< 16 mg/dl; and normal IgM. CONCLUSIONS: These threecases are unique in that they are associated with virtual absence of CD19+ B-cells; a rare …,Journal of Allergy and Clinical Immunology,2007,*
Molecular activation of human mast cells by C-pneumoniae,Ahmad Halawa; Julia Gouffon; James Mahony; Jane Raulston; Kenton Hall; Zhiping Dong; Guha Krishnaswamy; David S Chi,*,JOURNAL OF IMMUNOLOGY,2006,*
Inflammatory aspects of sleep apnea and their cardiovascular consequences.(vol 99; pg 58; 2006),E Kasasbeh; DS Chi; G Krishnaswamy,*,SOUTHERN MEDICAL JOURNAL,2006,*
Mast Cells: Methods and Protocols. Methods in Molecular Biology,Guha Krishnaswamy; David S Chi,*,*,2006,*
Articles to appear in forthcoming issues of Sleep Medicine Reviews,Mark R Pressman; David Wang; Harry Teichtahl; Aiman Kasasbeh; Ehab Kasasbeh; Guha Krishnaswamy; Phyllis C Zee; Prasanth Manthena; Thomas Roth; Timothy Roehrs; Ron Pies,*,Sleep Medicine Reviews,2006,*
Mastocytosis; Systemic,Koyamangalath Krishnan; V Ramu; G Krishnaswamy,*,*,2006,*
Effects of catecholamines on pro-atherogenic chemokine production from mast cells,DS Chi; AG Mullins; K Cantor; D Milhorn; G Krishnaswamy,*,FASEB JOURNAL,2005,*
Yeni bir biyolojik belirteç olarak C-reaktif protein,Nader Elgharib; David S Chi; Walid Younis; Salim Wehbe; Guha Krishnaswamy,Abstract CRP represents a novel and evolving biomarker for the extent and severity ofatherosclerotic lesions and provides a useful predictive indicator for subsequent events.Based on previous studies; increased CRP levels in patients at high risk of cardiovasculardisease without documented CAD warrant treatment with statins even if LDL-C levels arewithin the target range. Patients with documented CAD and high CRP levels should befallowed closely; and their risk factors should be managed aggressively. Currently; there isno consensus abot the role of CRP levels in monitoring CAD. Formal guidelines about theuse of CRP as an independent risk factor and in the day-to-day management of CAD are notyet avaiable despite clear evidence of its usefulness in association with other tools;including the stress test.,SENDROM,2004,*
Clinical and Molecular Allergy: a new open access journal that addresses rapidly evolving information in the field of allergy and immunology,Guha Krishnaswamy; David S Chi,The genomics revolution of the 21st century has led to enormous advances in ourunderstanding of allergic and immunological disease. The use of transgenic and knock outmethodologies; stem cell biology; gene cloning and sequencing; and high throughputtechnology has revolutionized medicine. Discovery of families of cytokines and chemokines;novel signaling mechanisms; and of new mediators and inflammatory pathways have led topivotal insights into the basis of allergic and immunological diseases. This has led to thegeneration of new treatment strategies such as monoclonal antibodies; cytokine inhibitors;new immunomodulators and gene therapy. At present; there is no journal dedicatedspecifically to both the clinical and molecular aspects of allergic diseases. In starting Clinicaland Molecular Allergy; we hope to present timely reviews and mechanism-oriented …,*,2004,*
Preferential Uptake of Gamma Tocopherol by Mast Cells. Does This Uptake Affect Mast Cell Cytokine Production?.,Omar S Aljitawi; Mathew Fitzgerald; Min Qui; Koyamangalath Krishnan; William L Stone; Guha Krishnaswamy,Vitamin E; the main lipid soluble antioxidant; exists in eight different forms; of which α-tocopherol and γ-tocopherol are the two major forms. Previous experiments showed vitaminE uptake by macrophages that contribute to inflammation and immunity. On the other hand;vitamin E has structural similarity to the thiazolidinedione; troglitazone; a peroxisomeproliferator-activated receptor (PPAR) agonist. In previous experiments we found thattroglitazone (TGZ); a PPAR gamma agonist; had a negative effect on mast cell cytokineproduction. We therefore wondered whether vitamin E enters human mast cells; and if so;does this modulate mast cell cytokine production? We choose (interleukin) IL-6 for its pro-inflammatory properties and because it's known to be produced by mast cells in response tostimulants used in the experiment. In this study we try to answer these two questions …,*,2004,*
Heart Disease in AIDS,Qianli Yu; Ronald Ross Watson,*,AIDS and Heart Disease,2004,*
David S. Chi and William L. Stone,Hiren B Patel; Guha Krishnaswamy,*,AIDS and Heart Disease,2004,*
David S. Chi and William L. Stone James H. Quillen College of Medicine; East Tennessee State University; Johnson City; Tennessee; USA Hiren B. Patel Holston Va...,Guha Krishnaswamy,*,AIDS and Heart Disease,2004,*
Guha Krishnaswamy,Kai Liu; Chuangfu Li; David S Chi; Daniel Sijipunda Dube,*,AIDS and Heart Disease,2004,*
Regulation of proinflammatory cytokine production in mast cells by IL-1 beta and catecholamines,DS Chi; SY Pitts; E King; K Cantor; SM Fitzgerald; G Krishnaswamy,*,FASEB JOURNAL,2004,*
1011-111 Homocysteine promotes ventricular remodeling by induction of apoptosis of rabbit cardiomyocytes and priming the mast cells to induce interleukin-6; with...,Bahaeddin A Shabaneh; Wassim Mouannes; Steven Lee; Matthew Fitzgerald; Kenton Hall; Steve Armstrong; Guha Krishnaswamy,*,Journal of the American College of Cardiology,2004,*
Inhibition of GM-CSF production from lung fibroblasts by immunosuppressive drugs,DS Chi; SM Fitzgerald; SA Lee; HK Hall; G Krishnaswamy,*,FASEB JOURNAL,2003,*
Heterogeneous presentation of obstructive sleep apnea syndromes in patients with inflammatory airway disorders,S Fitzgerald; C Lowe; S Lee; M Girish; G Krishnaswamy; B Guha,*,Journal of Allergy and Clinical Immunology,2003,*
Regulation and molecular function of peroxisome proliferator activated receptors in human mast cells,C Sarubbi; S Lee; S Clark; S Whaley; K Hall; K Krishnan; K Cantor; G Krishnaswamy,*,Journal of Allergy and Clinical Immunology,2003,*
Wheat-dependent exercise-induced anaphylaxis: Case report and review of the literature,C Lowe; S Fitzgerald; SA Lee; G Krishnaswamy,*,Journal of Allergy and Clinical Immunology,2003,*
Endothelin and its receptor antagonists in cardiovascular disease,Nader ELGHARIB; David S CHI; Bassam MECHLEB; Lakchminarayan YERRA; Guha KRISHNASWAMY,*,Cardiovascular reviews & reports,2003,*
Effects of proinflammatory cytokines on PPAR alpha; gamma; and delta expression in human mast cells; HMC-1.,SD Clark; C Sarubbi; G Krishnaswamy; S Whaley; K Hall; S Reynolds; K Krishnan,*,BLOOD,2002,*
Effect of C-reactive protein on LPS-induced nitric oxide (NO) production in macrophages.,J Bieber; M Qui; W Stone; G Krishnaswamy; A King; S Reynolds; RD Merrick; D Chi,*,CLINICAL IMMUNOLOGY,2002,*
Effect of cocaine and catecholamines on expression of DC-SIGN and other HIV co-receptors on human mast cells.,J Bieber; SM Fitzgerald; G Krishnaswamy; S Reynolds; K Cantor; SA Lee; DS Chi,*,CLINICAL IMMUNOLOGY,2002,*
Reactive airways disease; GERD and obstructive sleep apnea: A relationship revisited,MR Girish; M Puruckherr; B Guha; G Krishnaswamy; C Ebeo; J Mehta,*,SLEEP,2002,*
Effect of verotoxin on production of chemokines in mast cells,DS Chi; A King; S Reynolds; DR Bharti; G Krishnaswamy,*,FASEB JOURNAL,2002,*
C-reactive protein enhances expression of chemokine receptors on mast cells,DS Chi; J Bieber; J Hu; SA Reynolds; G Krishnaswamy,*,FASEB JOURNAL,2002,*
Bioinformatics analysis of gene expression profile in activated human mast cells,XD Li; K Hall; Guha Krishnaswamy; SK Huang,*,Journal of Allergy and Clinical Immunology,2002,*
Mast cell-lung fibroblast interactions signal inflammatory cytokine secretion,S Matthew Fitzgerald; Steven A Lee; Kenton Hall; Kai Liu; David Chi; Guha Krishnaswamy,*,Journal of Allergy and Clinical Immunology,2002,*
HIV tat protein and monokine-mediated activation of endothelial function nuclear factor kappa B,Kenton Hall; Kai Liu; David Chi; William Stone; Guha Krishnaswamy,*,Journal of Allergy and Clinical Immunology,2002,*
Capillary leak; adenopathy and anaphylactic symptomatology as manifestations of endogenous and exogenous progesterone,Joy Snyder; Guha Krishnaswamy,*,Journal of Allergy and Clinical Immunology,2002,*
Clinical and immunological effects of glucocorticoids in a patient with eosinophilic gastritis,Karen Cantor; Omolola Aramide; David Chi; Guha Krishnaswamy,*,Journal of Allergy and Clinical Immunology,2002,*
A 76-year-old woman with polymyalgia; polyarthralgia; and interstitial lung disease,Michael Puruckherr; Kshitij Gupta; George Youngberg; Guha Krishnaswamy; Thomas Roy,This 76-year-old female presented with increasing shortness of breath; especially onexertion. She also had a long history of nonproductive cough and perennial rhinorrhea. Shealso admitted to experiencing dry eyes and mouth for several years. She experiencedpolymyalgia; symmetric polyarthralgia in the hands and feet; and Raynaud phenomenon forthe preceding 18 months.,Annals of Allergy; Asthma & Immunology,2001,*
1007 activation of Human Mast Cells by Moraxella Catarrhalis-Role of Nuclear Factor Kappa B in Signaling Il-6 and Mcp-1 Production,Kenton Hall; Beki T Martin; David S Chi; Chuanfu Li; Jim L Kelley; J Kelly Smith; Elaine Walker; Guha Krishnaswamy,Read '1007 Activation of Human Mast Cells by Moraxella Catarrhalis - Role of Nuclear FactorKappa B in Signaling Il-6 and MCP-1 Production' on Ovid Insights.,The Journal of Allergy and Clinical Immunology,2001,*
1062 monocyte Chemoattractant Protein-1 (mcp-1) as the Major Monocyte Chemotactic Factor Produced by Human Endothelial Cells Activated by Interleukin-1 and t...,DS Chi; SA Reynolds; SM Fitzgerald; JL Kelley; JK Smith; G Krishnaswamy,Read '1062 Monocyte Chemoattractant Protein-1 (MCP-1) as the Major MonocyteChemotactic Factor Produced by Human Endothelial Cells Activated by Interleukin-1and the HIV-associated Proteins; Tat and GP120' on Ovid Insights.,The Journal of Allergy and Clinical Immunology,2001,*
661 molecular Basis of Hiv-induced Atherogenesis,Guha Krishnaswamy; Kelly Smith; Jim L Kelley; Jason Henry; Holly Bullock; Kenton Hall; Chuang-fu Li; Stephen Armstrong; David S Chi,Read '661 Molecular Basis of Hiv-induced Atherogenesis' on Ovid Insights.,The Journal of Allergy and Clinical Immunology,2001,*
939 identification of Differentially Expressed Genes in Activated Human Mast Cells,Xiao-dong Li; Kenton Hall; Guha Krishnaswamy; Shau-ku Huang,Read '939 Identification of Differentially Expressed Genes inActivated Human Mast Cells' on Ovid Insights.,The Journal of Allergy and Clinical Immunology,2001,*
Epinephrine and norepinephrine enhance LPS-induced nitric oxide (NO) production in macrophages.,DS Chi; M Oui; G Krishnaswamy; C Li; J Kelley; JK Smith; W Stone,*,FASEB JOURNAL,2000,*
Production of GM-CSF and MCP-1 by human macrophage-lung fibroblast interaction.,DS Chi; K Hall; JL Kelley; JK Smith; G Krishnaswamy,*,FASEB JOURNAL,2000,*
Activation of NF-kappa B in human mast cells by cocaine and HIV-1 associated protein GP120.,DS Chi; M Qui; W Stone; C Li; JK Smith; J Kelley; D Johnson; G Krishnaswamy,*,FASEB JOURNAL,1999,*
Oxidized low density lipoproteins (Ox-LDL) stimulate IL-8 secretion by human mast cells (HMC-1),JL Kelley; G Hemontolor; DS Chi; G Krishnaswamy,*,FASEB JOURNAL,1999,*
The role of fibrinogen genetics and levels of fibrinogen and inflammatory cytokines in diabetic renal disease.,B Guha; M Abouhasira; DS Chi; V Krishnan; A Pieris; J Richardson; K Cantor; C Spannuth; JK Smith; G Krishnaswamy,*,FASEB JOURNAL,1999,*
Cocaine and catecholamine-activated mast cell culture supernatants induce nitric oxide (NO) production in macrophages.,DS Chi; M Oui; W Stone; D Wei; J Kelley; JK Smith; G Youngberg; G Krishnaswamy,*,FASEB JOURNAL,1999,*
Requirement of cell-cell contact for up-regulation of IL-8 by neutrophils in endothelial cell cultures.,DS Chi; JK Smith; K Hall; WL Joyner; JL Kelley; G Krishnaswamy,*,FASEB JOURNAL,1998,*
A H Lind; Anne; 3 S,Rudolf Locher; William T Arthur; Kenton Hall; E Helene Sage; Biakhre Lwai; Muneo Hamada; Konrad Sandau; P Hamar; Gérard Sassoust; Jean Claude Baste; Kiyonori Harii; Takashi Sawai; Michiko Mandai; Robert F Bonner; Hisashi Hashimoto; Geert W Schmid-Schönbein; Colin B McKay; Donald G Buerk; Karen A Hasty; Frank W Sellke; Patrick Mercié; Stuart Bunting; James C Healy; David Shepro; Ali Milaninia; Naoko Hiroshiba; Michael Simons; Kazuaki Miyamoto; Jian Cao; Yoshihito Honda; Thomas C Skalak; Serge Mordon; Steven T Charles; Sven Skinner; Raghu Mukkamala; Bodo Christ; John I Clark; Thomas L Smith; Hiroshi Ishikawa; Claude Conri; Akihiro Nakamura; Sylvie Soulie-Begu; Shogen Isoyama; Linden E Craig; Eva Niederer; Jeffrey P Spelman; Klas Norrby; Kiyoshi Suzuma; William Joyner; ER Damiano; Thomas Desmettre; Motohisa Tofukuji; Akira Kamiya; Yuichiro Ogura; Jean Marie Devoisselle; Shinichiro J Tojo; Mitsuyasu Katoh; Bridget Donell; Cheng Dong; L Andrew Koman; Françoise Parrot; Robert B Vernon; G Kovács; Katherine E Elliott; Patricia Parsons-Wingerter; Wilhelm Vetter; Guha Krishnaswamy; J Peti-Peterdi; Moriaki Kusakabe; Mary F Finnegan; Richard J Price; Tsutomu Watanabe; David E Finney; Malinda EC Fitzgerald; Roger J Laham; Alexander Redlitz; Jefferson C Frisbee; Koji Yamamoto; William J Lamoreaux; May J Reed; Yuan-Cheng Bert Fung; Mong Che Yang; Michael B Lawrence; Anton Reiner; Cécile Ged; Zhongyu Li; Charles E Riva; L Rosivall; E Stanley Gordon; W Richard Light; M Christine Zink,*,Microvascular Research,1998,*
Differential regulation of IL-4 and IL-13 generation from antigen-driven Th1 and Th2 clones by IFN alpha.,DM Essayan; CM Braun; WF Han; Oriente; A; A Kagey-Sobotka; LM Lichtenstein; G Krishnaswamy; SK Huang,*,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,1998,*
Patients with autoimmune disease have an increased prevalence of IgE deficiency.,JK Smith; D Lurie; R Dykes; S Reynolds; K Cantor; G Krishnaswamy; JH Quillen,*,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,1998,*
Preliminary characterization of human cord blood-derived mast cells: Electron microscopy; adhesion molecule; mediator and cytokine expression.,G Krishnaswamy; K Hall; J Kelley; JK Smith; G Youngberg; J Parker; F JElovsec; S Reynolds; K Cantor; DS Chi,*,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,1998,*
Pro-inflammatory cytokines (IL-6; IL-1 beta and TFN-alpha) and CRP are elevated in reactive thrombocytosis.,V Krishnan; M Araneda; JK Smith; G Krishnaswamy; K Krishnan,*,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,1998,*
Interleukins-3; 6 and 11; thrombopoietin and CRP levels in reactive and clonal thrombocytosis.,V Krishnan; M Araneda; G Krishnaswamy; K Krishnan,*,BLOOD,1997,*
Acute-phase Reactants As Risk Factors For Ischemic Heart Disease,John K Smith; G Krishnaswamy; R Dykes; S Berk; J Douglas; J Whitaker; C Downs; A Khan,Read 'ACUTE-PHASE REACTANTS AS RISK FACTORS FORISCHEMIC HEART DISEASE' on Ovid Insights.,Chest,1997,*
Association Between Cytomegalovirus Antibody; C-reactive Protein And Coronary Artery Disease,Hyacinth Paul; Cj Downs; Jh Whitaker; E Martin; G Krishnaswamy; Aa Khan; S Hiremagular; S Reynolds; Ds Chi,Abstract unavailable for this article.,Chest,1997,*
Rapid isolation of human plasma lipoproteins.,JL Kelley; A Assadourian; G Krishnaswamy; D Chi,*,FASEB JOURNAL,1997,*
Induction of IL-8 synthesis by neutrophil-endothelial cell interactions.,DS Chi; JK Smith; K Hall; G Krishnaswamy,*,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,1997,*
Expression of Th2-type cytokine transcripts by human buccal epithelial cells.,JK Smith; R Dykes; G Krishnaswamy; W Joyner; SL Berk,*,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,1997,*
