From region encoding to extended dewey: On efficient processing of XML twig pattern matching,Jiaheng Lu; Tok Wang Ling; Chee-Yong Chan; Ting Chen,Abstract Finding all the occurrences of a twig pattern in an XML database is a core operationfor efficient evaluation of XML queries. A number of algorithms have been proposed toprocess a twig query based on region encoding labeling scheme. While region encodingsupports efficient determination of structural relationship between two elements; we observethat the information within a single label is very limited. In this paper; we propose a newlabeling scheme; called extended Dewey. This is a powerful labeling scheme; since from thelabel of an element alone; we can derive all the elements names along the path from theroot to the element. Based on extended Dewey; we design a novel holistic twig joinalgorithm; called TJFast. Unlike all previous algorithms based on region encoding; toanswer a twig query; TJFast only needs to access the labels of the leaf query nodes …,Proceedings of the 31st international conference on Very large data bases,2005,379
After-effect on different levels of K to potatoes dry matter accumulation and production,Xiao-hua KANG; Li-qun CAI; Jian-wu LU; Shu-hai BI,By setting up the after-effect positioning test of K in Lijiabao town of Dingxi city; with differentlevels of implementation of K in the consecutive for 2007—2010; the potatoes dry matter andthe grain yield of after-effect were studied. The result showed that different potassium levelshad some after-effects to the content of this season potatoes' dry matters; when the use offertilizer application rates increased to a certain degree; then the roots; stems; dry mattercontent began to fall; the tubers of dry matter content of potatoes had a trend to beincreasing. The production of this season potato were obviously influenced by differentlevels of K. The K3 treatment had the highest yields; while yields of K4 were the minimum.Sorting the production size showed that K3K2K1K0K4. When fertilizer application ratescame to 105 kg/hm2; the yields of potato attained the highest; that was the best fertilizer …,Guangdong Agricultural Sciences,2012,*
Raman Spectral Properties of β-Co2 (OH) 3Cl down to the Liquid Nitrogen Temperature,Jing Lu; Xiao Dong Liu; Xing Liang Xu; Masayoshi Fujihala; Dong Dong Meng; Xu Guang Zheng; Zheng Wei Chen; Qi Xin Guo,Abstract: Article Preview Article Preview Article Preview Raman spectra of the geometricallyfrustrated material sample β-Co2 (OH) 3Cl have first; to the best of our knowledge; beenmeasured down to liquid nitrogen temperature using the experimental conditions of 10X-objective@ 60 mW and 50X-objective@ 5 mW; respectively. It is found that most Ramanbands blueshift with decreasing the sample temperature; agreeing with the thermalexpansion effect of common materials; but the Raman spectra from different experimentalconditions are slightly different with each other at same temperatures. The differencebetween them has been explained by the local laser heating effect.,Advanced Materials Research,2012,*
Application of Real-Time PCR to Study the Responses of Agrobacterium sp. and the Mutant ntrC to Nitrogen Availablility,Jing LU; Jian-rong WU; Li-jun YU; Xiao-bei ZHAN,Curdlan is water-insoluble polysaccharides from Agrobacterium sp. ATCC 31749 after cellgrowth has ceased due to nitrogen exhaustion. The involvement of nitrogen regulatorysystems in curdlan production is not surprising; but the mechanism is not known. To explorehomeostatic responses to N limitation and the relationships between nitrogen regulationprotein NtrC and curdlan synthesis; differences of expression level between Agrobacteriumsp. ATCC 31749 and the ntrC mutant under nitrogen sufficient and nitrogen limitation werecorrelated by real-time PCR. For Agrobacterium sp. ATCC 31749 wild type; four nitrogenmetabolism-associated genes (ntrB; glnA; glnB; nifR) and six carbon metabolism-associatedgenes (exoC; exoN; crd; cisY; ndk; glmU) relative expression level were improved differentlyunder nitrogen limitation. The results indicated that Agrobacterium sp. regulated the …,Journal of Food Science and Biotechnology,2012,*
Effects of Multi-disciplinary Training on Emergency Nurses,Xiao-hong LIU; Jing LU; Zhen-chun LIU; Yin-juan SHA; Lin-na SHANG,Objective To explore the effects of multi-disciplinary training for emergency nurses. MethodsTraining bases were established at Department of Anesthesiology; Special ClinicElectrocardiogram Room; Emergency and Intensive Care Unit and Delivery Room and theknowledge and skill trainings were offered for emergency nurses by department leaders andhead nurses; while the manipulation training was intensely performed by joining a regularshift. Each training base was supposed to undertake timely appraisal over each nurse.Results Both theoretical knowledge and professional skill practice of emergency nurseswere enhanced and patients and doctors were more satisfied after the training; which wasstatistically significant (P0. 05). Conclusion As a better and feasible inservice education;multi-disciplinary training for emergency nurses plays a positive role in clinical work and …,Journal of Nursing,2012,*
Tempo-Spatial dynamic analysis of inundation area in Poyang Lake using HJ CCD imagery,Wei ZHANG; Xiaoling CHEN; Yuan ZHANG; Liqiao TIAN; Xiaobin CAI; Jianzhong LU,Poyang Lake is the largest freshwater lake of China. It always shows a dramatic variation ofthe water area in different seasons and years. The tempo-spatial dynamic hydrologiccharacteristics of Poyang Lake make it exist like a river in dry season and as a lake in wetseason. The monitoring results from remotely sensed data with lower temporal resolutionare hard to explain the season and annual inundation pattern of the lake. Several waterextraction methods of HJ-1A/1B satellite CCD images were compared. The methodsintegrated Rayleigh scattering correction reflectance and get the best results with 97%overall accuracy. It proves that the atmospheric correction process could effectively improvethe extraction results of complicated water areas. The 151 scenes HJ CCD data werecollected from Sep 2008-Dec 2011; and were used to extract the water body through the …,Journal of Huazhong Normal University (Natural Sciences),2012,*
Effect of modified Huopu Xialing Decoction on AQP-5 expression of tongue tissue in rat with epidemic febrile disease of damp-heat syndrome,Li-ping CHANG; Tie-sheng QUE; Jun-ying LU; Shu-guang LI; Hua WANG; Li-ping HUANG; Xue-ping HE,Objective: To explore the effect of modified Huopu Xialing Decoction on AQP-5 expressionof tongue tissue in rat with epidemic febrile disease of damp-heat syndrome. Methods: 24SPF grade SD rats were divided into three groups randomly: normal group; damp-heatsyndrome model group; modified Huopu Xialing Decoction group. The model of damp-heatsyndrome was established by compound stimulates; observed the changes of tissue underlight microscope and the expression of AQP-5 in rat tongue tissue which was analyzed byimmunohistochemistry. Results: The damp-heat syndrome model rats of epidemic febriledisease had greasy tongue fur; while the formation of greasy tongue fur remarkablydecreased in modified Huopu Xialing Decoction group (P0. 05). The damp-heat syndromemodel group had thicker cutin cellular layer and prickle cell layer; more incomplete …,China Journal of Traditional Chinese Medicine and Pharmacy,2012,*
The change of IL-23 in rat with syndrome of damp-heat and the intervention effect of modified huopuxialing decoction,Shu-guang LI; Jun-ying LU; Tie-sheng QUE,Objective To observe the changes of levels of IL-23 in serum and tongue tissues and theintervention effect of modified huopuxialing decoction in order to study the effect andsignificance of IL-23 in the pathogenesis of damp-heat syndrome. Methods First; 96 ratswere randomly divided into normal group; damp-heat model group and medicineinterference group. The damp-heat syndrome rat model was established by method ofcombining multi-factor. Medicine interference group was intervened by the modifiedhuopuxialing decoction from the 25th day of modeling. Dosage was divided into two gavageand taken continuously for 7 days. At 4 h; 24 h; 48 h; 72 h after intervention; rats weresacrificed and sampled. The level of IL-23 in rat serum was detected by ELISA. Theexpression of IL-23 in rat tongue tissues was detected by SP-immunohistochemistry …,Chinese Journal of New Clinical Medicine,2012,*
The Expression and Significance of IL-17 and IL-23 in Serum of Rats with Damp-heat Syndrome,Shu-guang LI; Jun-ying LU; Tie-sheng QUE; Li-ping CHANG; Xue-ping HE,Objective To observe the serum levels of IL-23 and IL-17 and its significance in syndrome ofdamp-heat. Methods 64 rats were randomly divided into normal group and damp-heatmodel group. The damp-heat syndrome rat model was established by high-fat diet; hot andhumid environment and microbial infection method. The levels of IL-17 and IL-23 in serum ofrats were tested by ELISA at 4h; 12h; 24h; 48h. Results The levels of IL-17 and IL-23 in ratmodel with syndrome of damp-heat were significantly higher than those in normal group indifferent time (P0. 05). The levels of IL-23 and IL-17 were the highest at 4h after modeling;and were decreased gradually at 24h; 48h and 72h. The 48h and 72h groups of IL-23 and IL-17 were significantly different in comparison with the 4h group (P0. 05). 72 h group and 24hgroup also had distinct differences (P0. 05). Serum contents of IL-23 was significantly …,Lishizhen Medicine and Materia Medica Research,2012,*
General Construction Layout of Jisha Hydropower Station,Z Ma; J Lu; C Wu; B Xue,*,Shuili Fadian/Water Power,2012,*
Effects of electronegative VLDL on endothelium damage in metabolic syndrome,H Ramazan Yılmaz; C Chen; J Lu; S Chen; RY Huang; JIANWEN Dong; MA Eleyda; RICHARD AF Dixon; C Yang,*,*,2012,*
Review of methodology of health financing equity,Jian-long LU; Xiao-cheng XU; Qian ZHANG; Xiao-hua YING,Objective: To review the literatures of methodologies on health financing equity. Methods:Papers of health financing equity published in literature review journals either in Chinese orin English were collected. Methodologies of health financing equity were analyzed throughcalculation method; limitation; data requirement; outcome categories; measuring view andother methods. Results and conclusion: There were about seven methods for healthfinancing equity estimation based on literature review. Health Financing Contribution (HFC)and Fairness of Financing Contribution (FFC); introduced by WHO in 2000; should beadjusted in application in China. Redistribution Effect (RE) is one of good ways in someresearches. However; it's hard to collect the good data in China. Kakwani Index is widelyused in health financing. Catastrophic expenditure household analysis can be used to …,Chinese Health Resources,2012,*
