Identification of a novel coronavirus in patients with severe acute respiratory syndrome,Christian Drosten; Stephan Günther; Wolfgang Preiser; Sylvie Van Der Werf; Hans-Reinhard Brodt; Stephan Becker; Holger Rabenau; Marcus Panning; Larissa Kolesnikova; Ron AM Fouchier; Annemarie Berger; Ana-Maria Burguière; Jindrich Cinatl; Markus Eickmann; Nicolas Escriou; Klaus Grywna; Stefanie Kramme; Jean-Claude Manuguerra; Stefanie Müller; Volker Rickerts; Martin Stürmer; Simon Vieth; Hans-Dieter Klenk; Albert DME Osterhaus; Herbert Schmitz; Hans Wilhelm Doerr,Background Abstract The severe acute respiratory syndrome (SARS) has recently beenidentified as a new clinical entity. SARS is thought to be caused by an unknown infectiousagent. Methods Clinical specimens from patients with SARS were searched for unknownviruses with the use of cell cultures and molecular techniques. Results A novel coronaviruswas identified in patients with SARS. The virus was isolated in cell culture; and a sequence300 nucleotides in length was obtained by a polymerase-chain-reaction (PCR)–basedrandom-amplification procedure. Genetic characterization indicated that the virus is onlydistantly related to known coronaviruses (identical in 50 to 60 percent of the nucleotidesequence). On the basis of the obtained sequence; conventional and real-time PCR assaysfor specific and sensitive detection of the novel virus were established. Virus was …,New England journal of medicine,2003,3198
Composite system mediates two-step DNA uptake into Helicobacter pylori,Kerstin Stingl; Stephanie Müller; Gerda Scheidgen-Kleyboldt; Martin Clausen; Berenike Maier,Abstract The Gram-negative gastric pathogen Helicobacter pylori depends on naturaltransformation for genomic plasticity; which leads to host adaptation and spread ofresistances. Here; we show that H. pylori takes up covalently labeled fluorescent DNApreferentially at the cell poles and that uptake is dependent on the type IV secretion systemComB. By titration of external pH and detection of accessibility of the fluorophor by protons;we localized imported fluorescent DNA in the periplasm. Single molecule analysis revealedthat outer membrane DNA transport occurred at a velocity of 1.3 kbp· s− 1 and thatpreviously imported DNA was reversibly extracted from the bacterium at pulling forcesexceeding 23 pN. Thus; transport velocities were 10-fold higher than in Bacillus subtilis; andstalling forces were substantially lower. dsDNA stained with the intercalator YOYO-1 was …,Proceedings of the National Academy of Sciences,2010,83
Expression of foreign proteins by poliovirus polyprotein fusion: analysis of genetic stability reveals rapid deletions and formation of cardioviruslike open reading fram...,Steffen Mueller; Eckard Wimmer,ABSTRACT Using a strategy developed by R. Andino; D. Silvera; SD Suggett; PI Achacoso;CJ Miller; D. Baltimore; and MB Feinberg (Science 265: 1448–1451; 1994); we constructedrecombinant polioviruses by fusing the open reading frame (ORF) of the green fluorescentprotein gene (gfp) of Aequorea victoria or the gag gene (encoding p17-p24) of humanimmunodeficiency virus type 1 (HIV-1) to the N terminus of the poliovirus polyprotein. Allpoliovirus expression vectors constructed by us and those obtained from Andino et al. werefound to be severely impaired in viral replication and genetically unstable. Upon replication;inserted sequences were rapidly deleted as early as the first growth cycle in HeLa cells.However; the vector viruses did not readily revert to the wild-type sequence but ratherretained some of the insert plus the artificial 3C pro/3CD pro cleavage site; engineered …,Journal of virology,1998,83
Direct interaction between two viral proteins; the nonstructural protein 2CATPase and the capsid protein VP3; is required for enterovirus morphogenesis,Ying Liu; Chunling Wang; Steffen Mueller; Aniko V Paul; Eckard Wimmer; Ping Jiang,In spite of decades-long studies; the mechanism of morphogenesis of plus-stranded RNAviruses belonging to the genus Enterovirus of Picornaviridae; including poliovirus (PV); isnot understood. Numerous attempts to identify an RNA encapsidation signal have failed.Genetic studies; however; have implicated a role of the non-structural protein 2CATPase inthe formation of poliovirus particles. Here we report a novel mechanism in which protein-protein interaction is sufficient to explain the specificity in PV encapsidation. Making use of anovel “reporter virus”; we show that a quasi-infectious chimera consisting of the capsidprecursor of C-cluster coxsackie virus 20 (C-CAV20) and the nonstructural proteins of theclosely related PV translated and replicated its genome with wild type kinetics; whereasencapsidation was blocked. On blind passages; encapsidation of the chimera was …,PLoS pathogens,2010,82
Cardio-specific long-term gene expression in a porcine model after selective pressure-regulated retroinfusion of adeno-associated viral (AAV) vectors,PW Raake; R Hinkel; S Müller; S Delker; R Kreuzpointner; C Kupatt; HA Katus; JA Kleinschmidt; P Boekstegers; OJ Müller,Abstract Cornerstone for an efficient cardiac gene therapy is the need for a vector system;which enables selective and long-term expression of the gene of interest. In rodent animalmodels adeno-associated viral (AAV) vectors like AAV-6 have been shown to efficientlytransduce cardiomyocytes. However; since significant species-dependent differences intransduction characteristics exist; large animal models are of imminent need for preclinicalevaluations. We compared gene transfer efficiencies of AAV-6 and heparin binding site-deleted AAV-2 vectors in a porcine model. Application of the AAVs was performed bypressure-regulated retroinfusion of the anterior interventricular cardiac vein; which has beenpreviously shown to efficiently deliver genes to the myocardium (3.5× 10 10 viral genomesper animal; n= 5 animals per group). All vectors harbored a luciferase reporter gene …,Gene therapy,2008,80
Novel replication-incompetent adenoviral B-group vectors: high vector stability and yield in PER. C6 cells,M Havenga; R Vogels; D Zuijdgeest; K Radosevic; S Mueller; M Sieuwerts; F Weichold; I Damen; J Kaspers; A Lemckert; M Van Meerendonk; R Van der Vlugt; L Holterman; D Hone; Y Skeiky; R Mintardjo; G Gillissen; D Barouch; J Sadoff; J Goudsmit,Adenoviral vectors based on adenovirus type 35 (rAd35) have the advantage of low naturalvector immunity and induce strong; insert-specific T-and B-cell responses; making themprime-candidate vaccine carriers. However; severe vector-genome instability of E1-deletedrAd35 vectors was observed; hampering universal use. The instability of E1-deleted rAd35vector proved to be caused by low pIX expression induced by removal of the pIX promoter;which was located in the E1B region of B-group viruses. Reinsertion of a minimal pIXpromoter resulted in stable vectors able to harbour large DNA inserts (> 5 kb). In addition; itis shown that replacement of the E4-Orf6 region of Ad35 by the E4-Orf6 region of Ad5resulted in successful propagation of an E1-deleted rAd35 vector on existing E1-complementing cell lines; such as PER. C6 cells. The ability to produce these carriers on …,Journal of general virology,2006,77
Retroinfusion of embryonic endothelial progenitor cells attenuates ischemia-reperfusion injury in pigs,Christian Kupatt; Rabea Hinkel; Mathias Lamparter; Marie-Luise von Brühl; Tilman Pohl; Jan Horstkotte; Heike Beck; Susanne Müller; Sebastian Delker; Franz-Josef Gildehaus; Hildegard Büning; Antonis K Hatzopoulos; Peter Boekstegers,Background—Adult endothelial progenitor cells (EPCs) reduce myocardial infarct size andimprove postischemic myocardial function. We have recently shown that clonal embryonicEPCs (eEPCs); derived from 7.5-day-old mice; home specifically to hypoxic areas in tumormetastasis mouse models but spare normal organs and do not form carcinomas. Here; weassessed the potential of eEPCs to limit organ dysfunction after ischemia and reperfusion ina preclinical pig model. Methods and Results—Pigs were subjected to ischemia (60-minuteleft anterior descending [LAD] artery occlusion) and reperfusion (7 days). At the end ofischemia; we applied medium with or without 5× 10 6 eEPCs by either pressure-regulatedretroinfusion or intravenous transfusion. One hour after reperfusion; 99 Tc-labeled eEPCsengrafted to a 6-fold higher extent in the ischemic myocardium after retroinfusion than …,Circulation,2005,75
Nanoparticulate STING agonists are potent lymph node–targeted vaccine adjuvants,Melissa C Hanson; Monica P Crespo; Wuhbet Abraham; Kelly D Moynihan; Gregory L Szeto; Stephanie H Chen; Mariane B Melo; Stefanie Mueller; Darrell J Irvine,The development of structure-based vaccinology using welldefined subunit antigens hasenabled the development of vaccines with excellent safety profiles; but this increase insafety has been accompanied by a decrease in immunogenicity compared with traditionallive-attenuated vaccines. Thus; adjuvants have become essential components of vaccineformulations in order to promote durable and effective immune responses to subunitvaccines (1–3). Traditional adjuvants; such as aluminum salts and water/oil emulsions; haveset the standard for safety and efficacy in vaccine development but fail to elicit effectiveimmune responses to many candidate antigens; and diverse new adjuvant formulationshave been pursued in both academic and industrial vaccine research (4). Advances in ourunderstanding of innate immunity have enabled the identification of new danger-sensing …,The Journal of clinical investigation,2015,73
Crystal structure of CD155 and electron microscopic studies of its complexes with polioviruses,Ping Zhang; Steffen Mueller; Marc C Morais; Carol M Bator; Valorie D Bowman; Susan Hafenstein; Eckard Wimmer; Michael G Rossmann,Abstract When poliovirus (PV) recognizes its receptor; CD155; the virus changes from a160S to a 135S particle before releasing its genome into the cytoplasm. CD155 is atransmembrane protein with 3 Ig-like extracellular domains; D1–D3; where D1 is recognizedby the virus. The crystal structure of D1D2 has been determined to 3.5-Å resolution and fittedinto≈ 8.5-Å resolution cryoelectron microscopy reconstructions of the virus–receptorcomplexes for the 3 PV serotypes. These structures show that; compared with humanrhinoviruses; the virus–receptor interactions for PVs have a greater dependence onhydrophobic interactions; as might be required for a virus that can inhabit environments ofdifferent pH. The pocket factor was shown to remain in the virus during the first recognitionstage. The present structures; when combined with earlier mutational investigations …,Proceedings of the National Academy of Sciences,2008,68
Different internal metabolites trigger the induction of glycolytic gene expression in Saccharomyces cerevisiae.,S Müller; Eckhard Boles; Monika May; Friedrich K Zimmermann,ABSTRACT In the yeast Saccharomyces cerevisiae; the sugar-induced expression ofvarious genes coding for glycolytic enzymes is triggered by increases in the concentrationsof different internal metabolites. Here; we show that the induction of the glycolytic isoenzymeenolase 2 is strictly dependent on the abilities of different mutant strains to increase the levelof glucose-6-phosphate after the addition of sugars. In contrast; the induction of alcoholdehydrogenase I is dependent on increasing concentrations of metabolites in the late stagesof glycolysis.,Journal of bacteriology,1995,65
Oncolytic treatment and cure of neuroblastoma by a novel attenuated poliovirus in a novel poliovirus-susceptible animal model,Hidemi Toyoda; Jiang Yin; Steffen Mueller; Eckard Wimmer; Jeronimo Cello,Neuroblastoma is one of the most common solid tumors in children. Treatment is of limitedutility for high-risk neuroblastoma and prognosis is poor. Resistance of neuroblastoma toconventional therapies has prompted us to search for a novel therapeutic approach basedon genetically modified polioviruses. Poliovirus targets motor neurons leading to irreversibleparalysis. Neurovirulence can be attenuated by point mutations or by exchange of geneticelements between different picornaviruses. We have developed a novel and stableattenuated poliovirus; replicating in neuroblastoma cells; by engineering an indigenousreplication element (cre); copied from a genome-internal site; into the 5′-nontranslatedgenomic region (mono-crePV). An additional host range mutation (A 133 G) conferredreplication in mouse neuroblastoma cells (Neuro-2a CD155) expressing CD155; the …,Cancer research,2007,64
Complexes of poliovirus serotypes with their common cellular receptor; CD155,Yongning He; Steffen Mueller; Paul R Chipman; Carol M Bator; Xiaozhong Peng; Valorie D Bowman; Suchetana Mukhopadhyay; Eckard Wimmer; Richard J Kuhn; Michael G Rossmann,ABSTRACT Structures of all three poliovirus (PV) serotypes (PV1; PV2; and PV3) complexedwith their cellular receptor; PV receptor (PVR or CD155); were determined by cryoelectronmicroscopy. Both glycosylated and fully deglycosylated CD155 exhibited similar bindingsites and orientations in the viral canyon for all three PV serotypes; showing that all threeserotypes use a common mechanism for cell entry. Difference maps between theglycosylated and deglycosylated CD155 complexes determined the sites of thecarbohydrate moieties that; in turn; helped to verify the position of the receptor relative to theviral surface. The proximity of the CD155 carbohydrate site at Asn105 to the viral surface inthe receptor-virus complex suggests that it might interfere with receptor docking; anobservation consistent with the properties of mutant CD155. The footprints of CD155 on …,Journal of virology,2003,61
