Nanowire-based one-dimensional electronics,Claes Thelander; Prabhat Agarwal; S Brongersma; Joël Eymery; Lou-Fé Feiner; Alfred Forchel; M Scheffler; W Riess; BJ Ohlsson; U Gösele; Lars Samuelson,During the last half century; a dramatic downscaling of electronics has taken place; aminiaturization that the industry expects to continue for at least a decade. We present effortsto use the self-assembly of one-dimensional semiconductor nanowires 1 in order to bringnew; high-performance nanowire devices as an add-on to mainstream Si technology. Thenanowire approach offers a coaxial gate-dielectric-channel geometry that is ideal for furtherdownscaling and electrostatic control; as well as heterostructure-based devices on Siwafers.,Materials today,2006,676
Periodic Nanometric Silicon Surface Patterning Using Direct Wafer Bonding,Frank Fournel; Jerome Meziere; Alexis Bavard; JocL Eymery; Pascal Gentile; Alina Pascale,Due to the twist misorientation of two (001) silicon surfaces; the direct bonding producessquare nanometric networks of dislocations localized nearby the bonding interface. Despiteclassical direct bonding which also produces unavoidable mixed dislocation network; anoriginal process [1] allows to eliminate this undesirable network and to accurately control thedislocation square network period at the nanometer scale (cf. Fig. 1). Such an unique andgiant grain boundary has been achieved on a full 100mm size wafer and below an ultra-thinsilicon layer (< 10nm). We have also managed to elaborate a SOI substrate including asquare periodic dislocation network in the thin SOI silicon film (cf. Fig. 2). In both cases; aYang-etch type mixture (HF/H20/CrO3) has been used to nanopattern the surfaces [2] ofthese “twisted” substrates. Due to the pure twist dislocation networks the chemical etching …,Meeting Abstracts,2006,*
Grazing incidence X-ry measurements of epitaxial nanowires,J Eymery; F Rieutord; V Favre-Nicolin; Linus Fröberg; Thomas Mårtensson; Lars Samuelson,*,Semiconductor Nanowires Symposium; 2006,2006,*
Single dot and time-resolved photoluminescence spectroscopy on non-polar GaN/AlN quantum dots,F Rol; S Founta; B Daudin; J Eymery; Jm Gérard; D Le Si Dang; Henri Mariette; D Peyrade; B Gayral,Toggle navigation. HAL: HAL; HALSHS; TEL; MédiHAL; Liste des portails; AURéHAL; API;Documentation. Episciences.org; Sciencesconf.org; Support. Connexion: Connexion; Créerun compte; Mot de passe oublié ? Login oublié ? fr; en. Accueil; Dépôt; Consultation: Lesderniers dépôts; Par type de publication; Par discipline; Par année de publication; Parstructure de recherche; Les portails de l'archive; Les collections. Recherche; Documentation:Tutoriels; Compte et profil: Pourquoi créer un compte et un profil dans HAL; Créer son compteet son profil dans HAL; Modifier son compte ou son profil dans HAL; Modifier son mot depasse; Login ou mot de passe oublié; Les droits associés au profil. Déposer: Avant decommencer; Les types de publication acceptés …,Summerschool on Wide-bandgap Semiconductor Quantum Structures,2006,*
Surface physics; nanoscale physics; low-dimensional systems-Surface diffusion dewetting of thin solid films: Numerical method and application to Si/SiO2,E Dornel; JC Barbe; F de Crecy; G Lacolle; J Eymery,*,Physical Review-Section B-Condensed Matter,2006,*
Optical properties of ultra thin single Si/SiO/sub 2/quantum wells,N Pauc; V Calvo; J Eymery; F Fournel; N Magnea,Efficient light emission from silicon is a key for the realization of photonic devices on siliconsubstrates. Many routes deserve to be explored in the search for the ideal Si-based emitter; suchas highly luminescent implanted silicon [1] or efficient light extraction from patterned Silicon OnInsulator (SOI) [2]. An alternative solution for the enhancement of the internal Quantum Efficiency(QE) lies in increasing the part of electron hole (eh) radiative recombination in Si/SiO2 nanostructuresthanks to very strong carrier localization. This principle applies in silicon nanocrystals(nc-Si); but no study has been performed to account for the effect of strong localization in ultrathin Si/SiO2 quantum wells (QWs) and subsequent changes in the electronic properties whenthe thickness decrease involves the 2D quantum well-0D quantum dot structural transition …Fig. 1: Cross sectional view of an ultra thin Si/SiO2 QW acquired with Transmission …,Group IV Photonics; 2005. 2nd IEEE International Conference on,2005,*
Morphogénese et Nanostructures,Olivier Pierre-Louis; Eric Bonnetier,Nous présentons ici quelques travaux récents de façon synthétique. Nous aborderons lesquatre points suivants:(1) Les équations du mouvement pour les marches cristallines;(2)l'appariement de ces marches;(3) les transitions morphologiques des frontsunidimensionnels étendus;(4) le démouillage des couches solides. Les points (1);(2) et (4)concernent la morphogénese sur les surfaces cristallines hors équilibrea petite échelle.Pour une revue plus générale; les lecteurs sont invitésa consulter la Ref.[1]; ainsi quel'ensemble des autres contributions de ce numéro consacréa l'auto-organisation sur lessurfaces. Alors que le premier theme fait essentiellement appela la thermodynamique dessystemes hors équilibre; les deux suivants relevent plutôt de la physique non-linéaire. Ledernier theme est quanta luia l'état de projet; et constitue une perspective possible de …,*,2005,*
Photoluminescence of nanometric single silicon quantum wells,N Pauc; V Calvo; J Eymery; F Fournel; N Magnea,Abstract We performed low temperature photoluminescence studies on nanometricthickness silicon single quantum wells. We show that electron hole recombination spectraare strongly dependent on the well thickness t and that carriers are in a strong quantumconfinement regime for t⩽ 3 nm. A set of fixed lines is identified and attributed to discrete andconfined ground state levels or activated trap levels. A significant increase in the quantumefficiency is observed in the confinement regime and is associated with the progressivetransformation of the Si layer into a planar distribution of two dimensional “nanoplates”.,Optical Materials,2005,*
Silicon surfacial grain boundaries obtained by direct wafer bonding process: Accurate control of the structure before bonding,K Rousseau; J Eymery; F Fournel; J-P Morniroli; J-L Rouvière,Sign in | Create an account. PhilPapers PhilArchive PhilEvents PhilJobs. PhilPapers home.Syntax; Advanced Search. New: All new items; Books; Journal articles; Manuscripts. Browse:All Categories; Metaphysics and Epistemology: Metaphysics and Epistemology;Epistemology; Metaphilosophy; Metaphysics; Philosophy of Action; Philosophy of Language;Philosophy of Mind; Philosophy of Religion; M&E; Misc. Value Theory: Value Theory;Aesthetics; Applied Ethics; Meta-Ethics; Normative Ethics; Philosophy of Gender; Race;and Sexuality; Philosophy of Law; Social and Political Philosophy; Value Theory;Miscellaneous. Science; Logic; and Mathematics: Science; Logic; and Mathematics; Logicand Philosophy of Logic; Philosophy of Biology; Philosophy …,*,2005,*
Semiconductors II: Surfaces; interfaces; microstructures; and related topics-Electronic and optical properties of Si/SiO2 nanostructures. I. Electron-hole collective pro...,N Pauc; V Calvo; J Eymery; F Fournel; N Magnea,*,Physical Review-Section B-Condensed Matter,2005,*
Shifts,Olivier Plantevin; J Eymery; TU Schülli; P Gentile; D Buttard; F Fournel,In-plane reciprocal space mapping and anomalous x-ray diffraction has been employed tostudy the structural and compositional properties of a Ge deposit onto a prepatterned Si-substrate. The prepatterned substrate is obtained in the following way: a single Si (001)wafer is cut into “twin” slices with an implantation plus a separation process; then we bondthe “twin” surfaces again with a controlled relative in-plane rotation (1 in the analysedsample). This twist leads to a regular square grid of srew dislocations [1]; and a chemicaletching of the sample leads to a square mesa array with a periodicity of about 22 nm [2]. Twosamples have been characterized before and after a Ge-deposition of 9 Å (6.4 ML) on top ofthe mesa array. In-plane reciprocal space maps in the vicinity of the Si (440) reflection ofthese samples are shown in Fig. 1 for the corrugated Si surface (a) and for the sample …,*,2004,*
Projet de ligne synchrotron pour la microdiffraction en faisceau blanc et monochromatique: application à la microélectronique,Olivier ULRICH; Xavier BIQUARD; Joël EYMERY; Olivier SICARDY; Guy ROLLAND; Francois RIEUTORD,*,Groupement français d'analyse des contraintes. Rencontre,2004,*
Condensed Matter: Electronic Properties; etc.-Two-Dimensional Electron-Hole Liquid in Single Si Quantum Wells with Large Electronic and Dielectric Confinement,N Pauc; V Calvo; J Eymery; F Fournel; N Magnea,*,Physical Review Letters,2004,*
Obtention d'un ordre à longue distance en surface grâce aux contraintes. Apport des collages moléculaires de Silicium,Joel Eymery,Le premier chapitre est consacré à la description rapide des différentes méthodes d'auto-organisation de boîtes quantiques et à leur mise en ordre à longue distance dans le plan dudépôt. Puis l'intérêt d'une méthode utilisant des dislocations enterrées est présenté. Cetteméthode utilise le collage moléculaire et a été initiée lors de mon séjour à l'Université deSanta Barbara en 1997 dans le système InAs/GaAs. L'apport des collages moléculairessilicium/silicium; très bien maîtrisés au CEA/LETI/DTS; a permis d'aller bien au-delà de cetteétude préliminaire (voir thèse F. Fournel; 2001). Les principes des collages moléculaires dusilicium sont succinctement rappelés dans le chapitre II; qui est consacré à la présentationd'une méthode originale de réflectivité à haute énergie et à haute résolution permettantd'étudier les mécanismes structuraux du collage pour des interfaces très enterrées …,*,2003,*
Detailed geometrical characterisation of a surfacial Si(100) grain boundary,K Rousseau; JP Morniroli; JL Rouviere; F Fourne; J Eymery; H Moriceau,*,Microscopy of Semiconducting Materials 2003,2003,*
FEATURE SECTION ON GROWTH OF HETEROSTRUCTURE MATERIALS ON NANOSCALE SUBSTRATES-Invited Paper-Toward Two-Dimensional Self-Organiza...,D Buttard; J Eymery; F Fournel; P Gentile; F Leroy; N Magnea; H Moriceau; G Renaud; F Rieutord; K Rousseau; JL Rouviere,*,IEEE Journal of Quantum Electronics-Institute Electrical and Electronic Engineers,2002,*
Semiconductors II: Surfaces; interfaces; microstructures; and related topics-Dislocation strain field in ultrathin bonded silicon wafers studied by grazing incidence x-r...,J Eymery; D Buttard; F Fournel; H Moriceau; GT Baumbach; D Lubbert,*,Physical Review-Section B-Condensed Matter,2002,*
Determination of residual stresses in grazing incidence-Synchrotron radiation,O Sicardy; I Touet; F Rieutord; J Eymery,*,JOURNAL DE PHYSIQUE IV,2000,*
STRUCTURAL; MECHANICAL; THERMODYNAMIC; AND OPTICAL PROPERTIES OF CONDENSED MATTER (PACS 61-68; 78)-Interface dilution and morphology...,J Eymery; JM Hartmann; GT Baumbach,*,Journal of Applied Physics,2000,*
STRUCTURAL; MECHANICAL; THERMODYNAMIC; AND OPTICAL PROPERTIES OF CONDENSED MATTER (PACS 61-68; 78)-Large and small angle x-ray scatte...,JM Hartmann; J Eymery; L Carbonell; Y Wang,*,Journal of Applied Physics,1999,*
c (2x2) Cd and (2x1) Te surface reconstructions of CdTe (001): ab initio and STM studies,J Eymery; D Martrou,Abstract Using first principles total-energy pseudopotential calculations and scanningtunneling microscopy; we study the local aspects of the Cd-terminated c (2x2) and Te-terminated (2x1) reconstructions of the CdTe (001) surface. The Cd c (2x2) surface is avacancy structure with an half coverage of the Cd top surface layer without mixing with otherreconstruction. The surface Cd atom relaxes towards the second layer Te atoms to have ansp hydridization and to become nearly coplanar. The Te dimerized (2x1) reconstruction isformed above 280^ oC under a Te flux and presents a high density of defaults dueprincipally to Te coverage larger than one. In the perfect structure; the charge transfer fromthe cation dangling bond to the anion dangling bond induces an outward relaxation of theTe atoms and the electrons in the Te-Te dimer bond show the behavior of pi bonds. For …,APS March Meeting Abstracts,1998,*
Vertical self ordering in submonolayer ZnTe/CdTe superlattices studied by small angle X-ray diffusion.,J Eymery; D Martrou,Abstract Three superlattices: 10x (n ML CdTe/(0.5 ML ZnTe+ 0.5 ML CdTe) have beengrown by MBE on nominal CdTe (001) with n= 20; 60; 90 and studied at the Zn Kalphaabsorption edge in the ESRF/D2AM beam line. Large angle X-ray measurements are firstperformed to get the ZnTe coverage; then the specular reflectivity is analyzed with the opticalmatrix method to get the interface roughness and the layer thickness. Rocking scans givethe in-plane correlation of ZnTe islands. This information is compared to the island sizedetermined by STM on nearly identical samples. Offset scans are used to get the out-of-plane correlation between the interfaces. According to the variation of the elastic fieldresulting from the strong lattice mismatch between CdTe and ZnTe (about 6%); it is shownthat the correlation decreases when the CdTe spacer thickness increases. Both rocking …,APS March Meeting Abstracts,1998,*
First oxidation stages of zircaloy-4: use of synchrotron radiation for crystallographic characterization of oxide thin films,O Sicardy; I Touet; M Parise; Y Dextre; L Bouchet; J Eymery; JM Petit,The synchrotron radiation has been used here to characterize the crystal structure of thinfilms of zircon formed on sheet in zircaloy-4. The obtained results inform on the first stages ofthe oxide growth; at moments where the oxidation kinetics is very fast. In fact; quadraticzircon is formed at the beginning of the oxidation and is present until the oxide-waterinterface. It is not oriented in an isotropic way,*,1997,*
J. KUDRNOVSKY; V. DRCHAL,J EYMERY; A PASTUREL,Phase diagrams of bulk alloys; ordering and clustering phenomena and segregation at alloysurfaces are currently studied within a microscopic theory based on a gen-eralized 3D Isingmodel". The model parameters are calculated from the electronic structure at T= 0 and themodel at T-0 is studied by various methods of statistical mechanics; mostly by the clustervariational method; or by the Monte Carlo simulations. The model parameters can bederived using the generalized pertur-bation method (GPM)”; based on the CPA. In the GPM;one expands the band part of the total energy (neglecting Madelung and double-countingterms) into the multiple-scattering series and identifies the coefficients standing in front ofproducts of occupation indices with the Ising Hamiltonian parameters. Recently; the GPMwas generalized also to the case of alloy surfaces described by the empirical tight …,Physics Computing'92: Proceedings Of The 4th International Conference,1993,*
Structural and magnetic characterization of Co,A CHAMBEROD; B DIENY; J EYMERY; B GILLES; JM HARTMANN; A MARTY; O REDON,*,Journal de physique. IV,1993,*
Relations d'épitaxies et modélisations numériques dans le système Au-Ni,Joël Eymery,La partie expérimentale de cette thèse porte essentiellement sur l'obtention (par épitaxie parjets moléculaires) et la caractérisation des surfaces d'Au (100);(110); et (111) ainsi que surl'étude des relaxations d'épitaxies du Ni sur ces trois surfaces. Les substrats utilisés sont desmonocristaux commerciaux de MgO et de GaAs qui nécessitent le dépôt préalable d'unefine couche de Fe ou de Co afin de garantir des couches tampon d'Au de bonne qualitécristalline. Le second chapitre s' intéresse aux ségrégations de surface d'équilibre: Cu-Ni etNi-Pt et hors équilibre (en cours de croissance): As-Au et Au-Ni. Une partie plus théoriquepermet ensuite de modéliser les interactions atomiques (chapitre 3) dans le système Au-Niau moyen d'un potentiel ajusté (fonctionnelle des liaisons fortes dans l'approximation dusecond moment). La relaxation numérique permet d'étudier à 0 K la solution solide Au-Ni …,*,1992,*
The Growth of Nickel Overlayers on Au (100) Buffers Deposited on GaAs (100) and MgO (100) Substrates,B Gilles; JC Joud; J Eymery; A Marty; A Chamberod,*,Interface Dynamics and Growth,1991,*
HAL,Joël Eymery,LI Dispositif expérimental et préparation des surfaces des substrats; A] Description du bâtid'épitaxie. Intérêts ct inconvénients.–l–Introduction et transport des échantillons.-2-Modulede croissance et d'analyse.-3-Préparation et entretien dıı système d'épitaxie. B] Préparationde la surface des substrats MgO et GaAs.–1–Chimiquc;,*,*,*
Nitride-nanowire-based flexible LEDs,Nan Guan; Xing Dai; Joël Eymery; Christophe Durand; Maria Tchernycheva,*,*,*,*
Picometre‐precision atomic structure of inversion domain boundaries in GaN,Benedikt Haas; Robert A McLeod; Thomas Auzelle; Bruno Daudin; Joël Eymery; Frédéric Lançon; Jian‐Min Zuo; Jean‐Luc Rouvière,Abstract Here; we report on the precise analysis of the atomic structure of inversion domainboundaries (IDBs) in GaN by scanning transmission electron microscopy. IDBs are acommon defect in GaN that traps carriers and leads to a slightly modified luminescencewavelength [1; 2].,European Microscopy Congress 2016: Proceedings,*,*
A. Bavard'". J. Mézière"; c. Maleville “; B. Aspar,H Moriceau; F Rieutord; C Morales; AM Charvet; O Rayssac; B Bataillou; F Fournel; J Eymery; A Pascale; P Gentile,Abstract: Direct Wafer Bonding has been widely developed and is very attractive for a lot ofapplications. Using original techniques based on direct bonding enable to carry out specificengineered substrates. Various illustrations are given among which twisted Si-Si bondedsubstrates; where buried dislocation networks play a key role in the subsequent elaborationof nanostructures.,*,*,*
Nanowire Based Flexible Piezoelectric Sensor,A El Kacimi; E Pauliac-Vaujour; J Eymery,Results: Simulation shows that the generated potential exhibits peaks at extremities due tocharge accumulation at both wire ends. Moreover; a net degradation of the generatedpotential has been confirmed for long wires regardless the modelling approach: constantwire volume or constant wire surface. Conclusions: The significant impact of; on wire electro-mechanical properties have been investigated. Short wires exhibit better performances thanlonger ones. This study gave a clear insight about further improvement that are still to bebrought to wire growth processes to enhance device performances.,*,*,*
Nanowire Based Flexible Piezoelectric Sensor for Structural Health Monitoring Applications,A El Kacimi; E Pauliac-Vaujour; J Eymery,Abstract Gallium nitride (GaN) wires are used to build up capacitive flexible piezoelectricsensors dedicated to structural health monitoring applications. These slightly cone-shapednanowires with a hexagonal cross section are grown on sapphire substrate by MetalOrganic Vapor Phase Epitaxy (MOVPE); their length (L) can vary from few microns up tohundreds of microns; while the conicity angle (alpha) evolves in the 0.1-1.2 range for 300[nm]-2 [µm] diameters [1]. Nanowires are assembled into a capacitive structure on a flexiblesubstrate using the Langmuir-Blodgett method [2]. As the nanowire geometry (ie L andalpha) depends on the growth conditions; the response of the device with embeddednanowires may vary accordingly. In this work; we investigate in depth the impact of these twoparameters on the potential generated by single hexagonal wire embedded in a dielectric …,*,*,*
Wire Based Flexible Piezoelectric Sensor for Structural Health Monitoring Applications,Amine El Kacimi; Emmanuelle Pauliac-Vaujour; Joël Eymery,Abstract: We report on the modeling of flexible piezoelectric capacitive sensor based onGaN wires grown by Metal Organic Vapor Phase Epitaxy. Single crystal cone-shaped wireswith hexagonal cross section are embedded within dielectric layers (parylene) in betweentwo metal electrodes to achieve a capacitive structure. The device characteristics directlydepend on growth conditions for example by tuning the wires length and the conicity angle.This work quantifies by finite element calculation the impact of these two parameters on thevoltage generation for a single wire incorporated into a thin dielectric layer.,*,*,*
MOVPE growth of core-shell InGaN/GaN nanorod heterostructures for optoelectronics,J Eymery; D Le Si Dang,Abstract In recent years; the nanorod technology has emerged as a very promisingalternative to high efficiency optoelectronics devices. In this chapter; we discuss potentialadvantages of the onedimensional geometry as compared to its planar counterpart for solid-state lighting. We review recent progress in growth by metal-organic vapor phase epitaxy ofcore-shell InGaN multi-quantum-well heterostructures; and their nano-characterizationthrough cross correlation analysis of structural; optical; transport and electricalmeasurements.,*,*,*
STRAIN-INDUCED NANO-PATTERNING OF SILICON (001) SUBSTRATE,F Leroy; J Eymery; P Gentile; F Fournel; H Moriceau,The use of pre-patterned surfaces is a promising way to achieve a well ordered lateralorganization of nanostructures. Indeed; parallel self assembling techniques; such asStranski-Krastanov growth mode; lead to poorly ordered structures; with a quite large sizedistribution. Serial techniques; like e-beam lithography or atomic manipulation with scanningtunneling microscopes are very slow on large areas. To overcome these difficulties; westudy a method to pattern substrates (1); with a controlled periodicity at the nanometer-scale;that can be applied on the full wafer. Two “twin” surfaces of Si (001); produced by thesplitting of a single wafer are bonded together (2). The inplane rotation angle between thetwo crystals defines a square network of screw dislocations. The periodicity of the network isrelated to the rotation angle by Frank's formula. It is therefore possible to tune the …,*,*,*
2009 IEEE International SOI Conference,O Bulteel; R Delamare; D Flandre,A low-cost and high-efficiency monocristalline silicon solar cell embedded in a CMOS circuitis proposed for ULP autonomous circuits. Based on a SOI wafer; a photovoltaic lateral diodeis realized in the substrate using the fabrication steps of the FD SOI CMOS process of thesuperposed active circuitry. In case of front side illumination; we achieve 15% efficiencywhen no CMOS circuit is present;...,*,*,*
Metal‐Organic Vapor Phase Epitaxy Growth of GaN Nanorods,Joël Eymery,Summary Important progress has been made since the 1980s with the development ofseveral techniques: molecular beam epitaxy (MBE); hydride vapor phase epitaxy (HVPE)and metal-organic chemical vapor deposition (MOCVD). This chapter reviews somesolutions that have been explored in MOCVD wire growths in order to keep the GaN materialadvantages and also to add the new ones specific to the wire geometry or size effect. Itfocuses on catalyst-assisted; catalyst-free/selforganized and selected-area growths (SAG) ofGaN without going into the details of the realization of InAlGaN heterostructures. Although;catalyst-assisted MOVPE growth of III-nitride nanowires has turned out to be an efficient andeasy approach; the drawbacks in terms of degrading the optical and structural propertiesdue to the metal contamination and the difficulty to get well aligned wires in epitaxy with …,Wide Band Gap Semiconductor Nanowires 1,*,*
Cathodoluminescence as a tool for the assessment of III-V nanowire heterostructures,LF Zagonel; M Tchernycheva; L Rigutti; R Songmuang; C Bougerol; G Tourbot; B Daudin; J Eymery; C Durand; M Kociak,*,*,*,*
Semiconductor Templates for the Fabrication of Nano‐Objects,Joël Eymery; Laurence Masson; Houda Sahaf; Margrit Hanbücken,Owing to the continuing miniaturization in nanotechnology applications requested by thesemiconductor roadmap; important works are undertaken to develop novel andcomplementary ways of creating semiconductor templates allowing the growth of objects onthe nanometer scale. Basically; two conceptually different approaches have so far emergedas fabrication methods. Both can achieve reproducible and well-controlled fabrication ofarrays consisting of well-defined nanostructures on various semiconducting substrates. Thefirst approach is called top-down or descending and the second one; which is more recent;is called bottom-up or ascending. Top-down nanofabrication techniques were inherited frommicroelectronic development through lithography and etching to meet the expectationsrelated to the constant miniaturization of optoelectronic devices. Bottom-up methods allow …,Mechanical Stress on the Nanoscale: Simulation; Material Systems and Characterization Techniques,*,*
Surface self-organization with buried dislocation,J Eymery,To pursue the race to miniaturization of electronics; self-assembled configurations ratherthan artificially drawn structures are expected to play a major role in the design ofnanometric devices. Many methods of self-assembling have been proposed ranging fromepitaxy to colloïds but the majority of them suffer invariably from a statistical yield in thecontrol of size and spatial position of the nanostructures. Our recent research has beenfocused to develop a way to control the lateral ordering of nanostructures at the waferscale.The lateral self-organization is obtained by the preferential patterning of a solidsurface with local strain or morphology created by a periodic array of buried stressors. Thisarray is formed artificially by the dislocations appearing at the interface of two clean identicalsilicon (001) crystals bonded with a crystallographic disorientation. Such hydrophobic …,*,*,*
