Practical data-oriented microaggregation for statistical disclosure control,Josep Domingo-Ferrer; Josep Maria  Mateo-Sanz,Microaggregation is a statistical disclosure control technique for microdata disseminated instatistical databases. Raw microdata (ie; individual records or data vectors) are grouped intosmall aggregates prior to publication. Each aggregate should contain at least k data vectorsto prevent disclosure of individual information; where k is a constant value preset by the dataprotector. No exact polynomial algorithms are known to date to microaggregate optimally; ie;with minimal variability loss. Methods in the literature rank data and partition them intogroups of fixed-size; in the multivariate case; ranking is performed by projecting data vectorsonto a single axis. In this paper; candidate optimal solutions to the multivariate andunivariate microaggregation problems are characterized. In the univariate case; twoheuristics based on hierarchical clustering and genetic algorithms are introduced which …,IEEE Transactions on Knowledge and data Engineering,2002,575
Workshop/Tutorial/Panel Chair,Bhavani Thuraisingham; Kouichi Sakurai; Nora Paul; Laurence Yang; Vijay Atluri; Ken Barker; Elisa Bertino; Rainer Böhme; Kamalika Chaudhuri; Dipankar Dasgupta; Josep Domingo-Ferrer; Dave Evans; Hannes Federrath; Simone Fischer-Huebner; Urs Hengartner; Murat Kantarcioglu; Kwok-Yan Lam; Adam J Lee; Yingjiu Li; Claire Monteleoni; Nancy Mead; Eiji Okamoto; Andreas Pfitzmann; Atul Prakash; Srini Ramaswamy; Pierangela Samarati; Kent Seamons; NTT Yasuyuki Tsukada; Japan Sabrina De Capitani di Vimercati; Mary-Anne Williams; Felix Wu,Page 1. Organizing Committee General Chairs Stephen S. Yau; Arizona State University; USAProgram Chair Justin Zhan; National Center for the Protection of Financial Infrastructure; USAWorkshop/Tutorial/Panel Chair Bhavani Thuraisingham; University of Texas; USA Publicity ChairKouichi Sakurai; Kyushu University; USA Local Chair Nora Paul; University of Minnesota; USASystem Administrator Arnold Nzailu; National Center for the Protection of Financial Infrastructure;USA Xing Fang; National Center for the Protection of Financial Infrastructure; USA Steering ChairJustin Zhan; National Center for the Protection of Financial Infrastructure; USA Laurence Yang;St Francis Xavier University; Canada Program Committee Vijay Atluri; Rutgers …,*,*,*
Special session program committee,Jordi Castella-Roca; Josep Domingo-ferrer; Castilla-La Mancha; Spain Sara Foresti; Spain Sergio Pozo Hidalgo; AUEB Marianthi Theoharidou; Greece Sabrina de Capitani di Vimercati,Page 1. SPECIAL SESSION PROGRAM COMMITTEE SPECIAL SESSION ON MODEL-BASEDAND POLICY-BASED ENGINEERING IN INFORMATION SECURITY Jordi Castella-Roca;Universitat Rovira i Virgili; Spain Valentina Ciriani; Universita' degli Studi di Milano; Italy JosepDomingo-ferrer; Rovira I Virgili University of Tarragona; Spain Eduardo Fernández-medina;University of Castilla-La Mancha; Spain Sara Foresti; Universita' degli Studi di Milano; Italy RMGasca; Escuela Técnica Superior Ingeniería Informática. Universidad de Sevilla; Spain JordiHerrera-Joancomarti; Universitat Autònoma de Barcelona; Spain Sergio Pozo Hidalgo; Universityof Seville; Spain Guillermo Navarro-Arribas; Universitat Autonoma de Barcelona; Spain TomasSander; HP; USA Marianthi Theoharidou; AUEB; Greece Sabrina de Capitani di Vimercati;Università degli Studi di Milano; Italy SELECTED PAPERS BOOK …,*,*,*
Pradip Srimani; Clemson University; Clemson; USA; Chairman,Emma Regentova; Ajith Abraham; Johnson Thomas; Ray Hashemi; Nadia Nedjah; Luiza Mourelle; Mario Cannataro; Josep Domingo-Ferrer; Moses Garuba; Elaine Lawrence; Nazli Goharian; Mohammad Eyadat; Sheikh I Ahamed; Paul Douglas; England Charles Willow,Page 1. Committees Steering Committee Dr. Shahram Latifi; University of Nevada; Las Vegas;USA (Chairman) Dr. Pradip Srimani; Clemson University; Clemson; USA General Chair Dr. HenrySelvaraj; University of Nevada; Las Vegas; USA Organizing Committee Finance Chair: Dr.Venkatesan Muthukumar; University of Nevada; Las Vegas; USA Registration Chair: Dr. EmmaRegentova; University of Nevada; Las Vegas; USA Local Arrangements Chair: Dr. Yingtao Jiang;University of Nevada; Las Vegas; USA Secretary: Mr. Vasu Jolly Page 2. Program CommitteePradip Srimani; Clemson University; Clemson; USA; Chairman Amanda Spink; University ofPittsburg; USA Emma Regentova; University of Nevada; Las Vegas; USA Ajith Abraham; OklahomaState University (Tulsa); USA Johnson Thomas; Oklahoma State University (Tulsa); USA ShantaramVasikarla; American Inter Continental University; USA …,*,*,*
PASSAT/SocialCom 2011 Organizing Committees,Yan Bai; Feng Bao; Ken Barker; Mauro Conti; Dipankar Dasgupta; Josep Domingo-Ferrer; Boi Faltings; Elena Ferrari; Simone Fischer-Huebner; Michael Franz; Gabriel Ghinita; Urs Hengartner; James Joshi; Murt Kantarcioglu; Ponnurangam Kumaraguru; Kwok-Yan Lam; Adam J Lee; Yingjiu Li; Zhenkai Liang; Riham Hassan Abdel-Moneim Mansour; Nancy Mead; Eiji Okamoto; Atul Prakash; Geraint Price; RS Sankarasubramanian; Kent Seamons; Shiuhpyng Shieh; Kaushal Solanki; Anna Squicciarino; Srini Ramaswamy; Wendy Hui Wang; Xinyuan Frank Wang; Paul Watters; Mary-Anne Williams; Felix Wu; Xun Yi; Ting Yu,Yan Bai; University of Washington; USA Feng Bao; Institute for Infocomm Research; SingaporeKen Barker; University of Calgary; Canada Mauro Conti; Free University of Amsterdam; NetherlandsDipankar Dasgupta; University of Memphis; USA Josep Domingo-Ferrer; Rovira I VirgiliUniversity; Spain Boi Faltings; Swiss Federal Institute of Technology; Switzerland ElenaFerrari; University of Insubria; Italy Simone Fischer-Huebner; Karlstad University; Sweden MichaelFranz; University of California; Irvine; USA Gabriel Ghinita; Purdue University; USA UrsHengartner; University of Waterloo; Canada James Joshi; University of Pittsburgh; USA MurtKantarcioglu; University of Texas at Dallas; USA Ponnurangam Kumaraguru; Indian Instituteof Technology; Delhi; India Kwok-Yan Lam; Tsinghua University; China Adam J. Lee; Universityof Pittsburgh; USA Yingjiu Li; Singapore Management University; Singapore Zhenkai …,*,*,*
Appendix (Data use-oriented evaluation) to article “Enhancing Data Utility in Differential Privacy via Microaggregation-based k-Anonymity”,Jordi Soria-Comas; Josep Domingo-Ferrer; David Sánchez; Sergio Martınez,In addition to the general-purpose SSE-based utility evaluation conducted and discussed inthe body of the article; in this appendix we provide evaluation results for a specific data use;namely counting queries. The reason of focusing on this data use is that many related workson differentially-private data publishing aim at preserving the utility for counting queries overprotected data [12–14; 1; 4; 7; 2].,*,*,*
Contractual date of Delivery 31-8-2013 Actual date of delivery 30-8-2013 Deliverable number D3. 2.1 Deliverable name Specification of delegation and privacy first...,Oriol Farràs URV; Wissam Mallouli MI; José Luis Vivas; Alberto Blanco URV; Muhammad Sabir Idrees; Samiha Ayed; Frédéric Cuppens; Nora Cuppens; Josep Domingo-Ferrer,INTER-TRUST-T.3.2-T.3.3-URV-D.3.2.1-SpecifDelegation&Privacy-First-v.0.7 … Deliverablename Specification of delegation and privacy first version … WP/Task related to the deliverableT3.2; T3.3 … Oriol Farràs (URV); Wissam Mallouli (MI); José Luis Vivas; Alberto Blanco(URV); Muhammad Sabir Idrees; Samiha Ayed; Frédéric Cuppens; Nora Cuppens;(IT-Bretagne); Josep Domingo-Ferrer (URV) … Partner(s) Contributing URV; MI; IT-Bretagne… Document ID Е INTER-TRUST-T.3.2-T.3.3-URV-D.3.2.1-SpecifDelegation&Privacy-First-v.0.7 … Abstract This document provides an initial analysis of the level of privacy providedby INTER-TRUST and the delegation techniques … INTER-TRUST-T.3.2-T.3.3-URV-D.3.2.1-SpecifDelegation&Privacy-First-v.0.7 … This deliverable; Specification of Delegation and Privacyfirst version; is an output of Task 3.2 (Delegation) and Task 3.3 (Privacy in information …,*,*,*
On the Connections between Privacy Models Used in Statistical Disclosure Control,Josep Domingo-Ferrer,Conclusions The k-anonymity; t-closeness and differential privacy models are connected.Using a prior kanonymization step based on insensitive microaggregation allows achievingdifferential privacy in data set releases with less utility loss. Also; exp (ε)-closeness implies ε-differential privacy for uninformed intruders in data releases. Finally; k-Anonymity for quasi-identifiers combined with ε-differential privacy for confidential attributes yields t-closeness inexpectation; with t= f (k; ε).,*,*,*
Multi-Application Smart Cards and Encrypted Data Processing,Josep Domingo i Ferrer,Abstract. Some existing approaches to multi-application smart card design rely on the cardcontaining data and importing the code of functions (methods) to be performed on data. Acomplementary solution is proposed in this paper to relax the requirement—or ratherbottleneck—that all confidential data and processing be supported by the card. Ourapproach is based on running some applications outside the card using encrypted dataprocessing; specifically privacy homomorphisms. Examples of privacy homomorphisms aregiven; one of which is very recent and allows full arithmetic on encrypted data whileremaining secure against known-cleartext attacks.,*,*,*
Smart card research and advanced applications,Josep. Domingo-Ferrer; Joachim. Posegga; Daniel. Schreckling,*,*,*,*
ON THE SECURITY OF CELL SUPPRESSION IN CONTINGENCY TABLES WITH QUANTITATIVE FACTORS,Josep Domingo i Ferrer; Josep M Mateo Sanz; Catalonia Tarragona,Abstract We show in this paper how to break the security of cell suppression methods whenthese are used to anonymize contingency tables with at least one quantitative factor. Theprocedure combines distribution fitting and linear programming and may obtain intervalestimates for the suppressed cells which are narrower than the disclosure interval chosen inthe suppression method.,*,*,*
Rational Behavior in Peer-to-Peer Profile Obfuscation for Anonymous Keyword Search,Josep Domingo-Ferrer andUrsula González-Nicolás,Abstract User profiling in web search has the advantage of enabling personalized websearch: the quality of the results offered by the search engine to the user is increased bytaking the user's interests into account when presenting those results. The negative side isthat the interests and the query history of users may contain information considered asprivate; hence; technology should be provided for users to avoid profiling if they wish so.There are several anti-profiling approaches in web search; from basic levelcountermeasures to private information retrieval and including profile obfuscation. Exceptprivate information retrieval (PIR); which hides the retrieved item from the database; the restof approaches focus on anonymizing the user's identity and fall into the category ofanonymous keyword search (also named sometimes user-private information retrieval) …,*,*,*
Decapitation of Networks With and Without Weights and Direction: The Economics of Iterated Attack and Defense,Josep Domingo-Ferrer andUrsula González-Nicolás,Abstract Vulnerability of networks against one-shot decapitation attacks has been addressedseveral times in the literature. A first study on how a network can best defend itself byreplenishing nodes and rewiring edges after decapitation was made by Nagaraja andAnderson. We extend the work of those authors on iterated attack and defense by: i)considering weighted and directed networks; ii) taking into account the economic aspects ofthe attack and defense strategies; namely the cost of node destruction/replenishment and asubtler cost such as the average path length increase. Extensive empirical work is reportedwhich; among other things; shows the importance of obfuscating the network topology.,*,*,*
Privacy in Statistical Databases,Josep Domingo-Ferrer Yücel Saygın,Privacy in statistical databases is a discipline whose purpose is to provide solutions to thetension between the increasing social; political and economical demand of accurateinformation; and the legal and ethical obligation to protect the privacy of the various partiesinvolved. Those parties are the respondents (the individuals and enterprises to which thedatabase records refer); the data owners (those organizations spending money in datacollection) and the users (the ones querying the database; who would like their queries tostay confidential). Beyond law and ethics; there are also practical reasons for data collectingagencies to invest in respondent privacy: if individual respondents feel their privacyguaranteed; they are likely to provide more accurate responses. Data owner privacy isprimarily motivated by practical considerations: if an enterprise collects data at its own …,*,*,*
A Bibliometric Index Based on the Collaboration Distance between Cited and Citing Authors,Maria Bras-Amorósa Josep Domingo-Ferrera; Vicenç Torrab,Abstract The popular h-index used to measure scientific output can be described in terms ofa pool of evaluated objects (the papers); a quality function on the evaluated objects (thenumber of citations received by each paper) and a sentencing line crossing the origin;whose intersection with the graph of the quality function yields the index value (in the h-index this is a line with slope 1). Based on this abstraction; we present a new index; the c-index; in which the evaluated objects are the citations received by an author; a group ofauthors; a journal; etc.; the quality function of a citation is the collaboration distance betweenthe authors of the cited and the citing papers; and the sentencing line can take slopesbetween 0 and∞. As a result; the new index counts only those citations which are significantenough; where significance is proportional to collaboration distance. Several advantages …,*,*,*
Dik e: Delegation of Information without Knowledge Exposure,Javier Castilla; Josep Domingo; XS Ricardo,*,*,*,*
OPINIÓN: EXPERTOS,Cuestiones Prácticas; Suscripción Gratuita; APDCM colabora con Intypedia; Registro de Ficheros de la APDCM; Subdirección General de Inspección; Tutela de Derechos de la APDCM; Tercera reunión del Proyecto SURPRISE,*,*,*,*
PRIVACY HOMOMORPHISMS FOR STATISTICAL CONFIDENTIALITW,JOSEP DOMINGO,When publishing contingency tables which contain oﬂicial statistics; a ne—ed to preservestatistical conﬁdentiality arises. Statistical disclosure of individual units must be prevented.There is a wide choice of techniques to achieve this anonymization: cell suppression; cellperturbation; etc. In this paper; we tackle the problem of using anonymized data to computeexact statistics; our approach is based on privacy homomorphisms; which are encryptiontransformations such that the decryption of a function of ciphers is a (possibly diﬂerent)function of the corresponding clear messa-ges. A new privacy homomorphism is presentedand combined with some anonymization techniques; in order for a classiﬁed level to retrieveexact statistics from statistics computed on disclosure-protected data at an unclassiﬁed level.,*,*,*
Connecting privacy models: synergies between k-anonymity; t-closeness and differential privacy,Jordi Soria-Comas; Josep Domingo-Ferrer,Abstract. The usual approach to generate k-anonymous data sets; based on generalizationof the quasi-identifier attributes; does not provide any control on the variability of theconfidential attributes within the k-anonymous groups. If the latter variability is too small;privacy is not sufficiently protected; while; for large variabilities; data utility is substantiallydamaged. Some refinements to the basic k-anonymity privacy model; like ldiversity and t-closeness; seek to prevent the variability of the confidential attributes within a k-anonymousgroup from being too small. However; upper-bounding the variability of the confidentialattributes to improve utility has not yet been considered. We propose a method to attain k-anonymity; based on microaggregation of the confidential data; that seeks the lowestpossible variability for the confidential attributes; thereby maximizing utility. Our proposal …,*,*,*
TRENDS IN AGGREGATION AND SECURITY ASSESSMENT FOR INFERENCE CONTROL IN STATISTICAL DATABASES,JOSEP DOMINGO-FERRER,As e-commerce and Internet-based data handling become pervasive; companies andstatistical agencies have the need to exploit the data they accumulate without violatingcitizens' privacy. Inference control is a discipline whose goal is to preventpublished/exchanged data from being linked with the individual respondents they originatedfrom. This special issue illustrates that inference control largely draws on soft computing andartificial intelligence techniques.,*,*,*
