Deep ultraviolet photoluminescence of water-soluble self-passivated graphene quantum dots,Libin Tang; Rongbin Ji; Xiangke Cao; Jingyu Lin; Hongxing Jiang; Xueming Li; Kar Seng Teng; Chi Man Luk; Songjun Zeng; Jianhua Hao; Shu Ping Lau,Glucose-derived water-soluble crystalline graphene quantum dots (GQDs) with an averagediameter as small as 1.65 nm (∼ 5 layers) were prepared by a facile microwave-assistedhydrothermal method. The GQDs exhibits deep ultraviolet (DUV) emission of 4.1 eV; whichis the shortest emission wavelength among all the solution-based QDs. The GQDs exhibittypical excitation wavelength-dependent properties as expected in carbon-based quantumdots. However; the emission wavelength is independent of the size of the GQDs. The uniqueoptical properties of the GQDs are attributed to the self-passivated layer on the surface of theGQDs as revealed by electron energy loss spectroscopy. The photoluminescence quantumyields of the GQDs were determined to be 7–11%. The GQDs are capable of converting bluelight into white light when the GQDs are coated onto a blue light emitting diode.,ACS nano,2012,770
A new mechanism for misfit dislocation generation: superdislocations associated with Ruddlesden–Popper planar defects,JS Wu; CL Jia; K Urban; JH Hao; XX Xi,Abstract We have investigated by high-resolution transmission electron microscopy SrTiO3/SrRuO 3 bilayer films epitaxially grown on LaAlO 3 substrate. At the SrRuO 3/LaAlO 3interface we frequently observe dissociated superdislocations in connection withRuddlesden–Popper-type planar defects. These superdislocations can contribute to misfitrelaxation equivalent to a perfect misfit dislocation with Burgers vector a< 1 1 0>. Theformation and the geometry of this defect arrangement is discussed in detail. The Sr-richRuddlesden–Popper-defect can be introduced by composition fluctuations during filmdeposition. It can be concluded that it can act as a source for the generation of misfitdislocations.,Journal of crystal growth,2002,20
Wafer-scale synthesis of high-quality semiconducting two-dimensional layered InSe with broadband photoresponse,Zhibin Yang; Wenjing Jie; Chun-Hin Mak; Shenghuang Lin; Huihong Lin; Xianfeng Yang; Feng Yan; Shu Ping Lau; Jianhua Hao,Large-scale synthesis of two-dimensional (2D) materials is one of the significant issues forfabricating layered materials into practical devices. As one of the typical III–VIsemiconductors; InSe has attracted much attention due to its outstanding electrical transportproperty; attractive quantum physics characteristics; and dramatic photoresponse when it isreduced to atomic scale. However; scalable synthesis of single phase 2D InSe has not yetbeen achieved so far; greatly hindering further fundamental studies and device applications.Here; we demonstrate the direct growth of wafer-scale layered InSe nanosheets by pulsedlaser deposition (PLD). The obtained InSe layers exhibit good uniformity; high crystallinitywith macro texture feature; and stoichiometric growth by in situ precise control. Thecharacterization of optical properties indicates that PLD grown InSe nanosheets have a …,ACS nano,2017,19
Environmentally Friendly Hydrogel‐Based Triboelectric Nanogenerators for Versatile Energy Harvesting and Self‐Powered Sensors,Wei Xu; Long‐Biao Huang; Man‐Chung Wong; Li Chen; Gongxun Bai; Jianhua Hao,Abstract Triboelectric nanogenerators (TENGs); as a promising energy harvestingtechnology; have been rapidly developed in recent years. However; the research based onfully flexible and environmentally friendly TENGs is still limited. Herein; for the first time; ahydrogel-based triboelectric nanogenerator (Hydrogel-TENG) with high flexibility;recyclability; and environmental friendliness simultaneously has been demonstrated. Thestandard Hydrogel-TENG can generate a maximum output power of 2 mW at a loadresistance of 10 MΩ. The tube-shaped Hydrogel-TENG can harvest mechanical energy fromvarious human motions; including bending; twisting; and stretching. Furthermore; the systemcan serve as self-powered sensors to detect the human motions. Additionally; the utilizedPolyvinyl Alcohol hydrogel employed in this study is recyclable to benefit for fabricating …,Advanced Energy Materials,2017,19
A reduced graphene oxide-Au based electrochemical biosensor for ultrasensitive detection of enzymatic activity of botulinum neurotoxin A,Chun-Yu Chan; Jiubiao Guo; Cheng Sun; Ming-Kiu Tsang; Feng Tian; Jianhua Hao; Sheng Chen; Mo Yang,Abstract Botulinum neurotoxin serotype A (BoNT/A) is a type of neurotoxin which is able tocause fatal paralytic illness botulism in a low dosage. Therefore; there is a great need todevelop an ultrasensitive bioassay to detect its active state for early diagnostics andprevention. This paper presents a reduced graphene oxide (rGO)/Au electrode basedelectrochemical biosensor for ultrasensitive detection of BoNT serotype A light chain (BoNT-LcA) protease activity. The fabricated rGO/Au electrode provides a robust and biocompatibleplatform with enhanced electron transfer capability and large area for peptideimmobilization. SNAP-25-GFP peptide substrate is firstly immobilized on rGO surface viapyrenebutyric acid (PA) linker. The addition of BoNT-LcA could specifically cut SNAP-25-GFP at the cleavage sites to release the cut section from the electrode surface. This …,Sensors and Actuators B: Chemical,2015,19
Controllable synthesis and formation mechanism of luminescent monodispersed NaEuF 4 submicron disks through assembled nanocrystals,Zhen-Ling Wang; JH Hao; Helen LW Chan,Monodispersed NaEuF4 submicron disks assembled from nanocrystals exhibit prominentred emission under the excitation of UV light; low-voltage electron beam; and commercialblue light-emitting diode. These disks would have potential applications in solid-statelighting; field emission displays; etc.,CrystEngComm,2010,19
Dielectric properties of Ba 0.6 Sr 0.4 Ti O 3 thin films using Pb 0.3 Sr 0.7 Ti O 3 buffer layers,Sheng-Xiang Wang; Jian-Hua Hao; Zhen-Ping Wu; Dan-Yang Wang; Yue Zhuo; Xing-Zhong Zhao,Ba 0.6 Sr 0.4 Ti O 3 (BST) thin films buffered with Pb 0.3 Sr 0.7 Ti O 3 (PST) at each side ofthe interface contact with electrodes (PST/BST/PST) were deposited on Pt∕ Ti∕ Si O 2∕ Sisubstrates. The dielectric properties of the films were measured using planar Pt∕ PST∕BST∕ PST∕ Pt∕ Ti∕ Si O 2∕ Si capacitor structures. The existence of a PST layerbetween the BST and Pt electrode can improve the dielectric properties of the BST film. Theloss tangent of the multilayered films annealed at 750° C was found to be 0.016 at 1 MHzand room temperature. The films showed a∼ 31.7% tunability of the permittivity at anapplied bias field of 0.85 MV∕ cm. This suggests that such films have potential applicationsfor integrated device applications.,Applied Physics Letters,2007,19
Rectifying characteristics and transport behavior of Sr Ti O 3− δ (110)∕ p-Si (100) heterojunctions,Zhi Luo; JH Hao; J Gao,Introducing oxygen vacancy causes the dielectric insulator Sr Ti O 3 to evolve to an-typesemiconductor. The authors have fabricated n-Sr Ti O 3− δ (110)∕ p-Si (100)heterojunctions; showing clear rectifying characteristics at different temperatures from 100 to292 K. A forward-to-reverse bias ratio of about 1200 was found at V=±2 V for the pn junctionoperated at T= 292 K. The current-voltage characteristic follows I∝ exp (e V∕ η k T) for thepn junction at relatively low forward-bias voltage; while the relation of I∼ V 1.9 describes thetransport behavior of pn junction at relatively high forward-bias voltage. The measuredresults have been discussed in Anderson model and space charge limited model.,Applied physics letters,2007,19
Conservative antiphase boundary in SrTiO 3 films on LaAlO 3 substrates with SrRuO 3 buffer layers,JS Wu; CL Jia; K Urban; JH Hao; XX Xi,We have studied the microstructure of SrTiO 3 films on LaAlO 3 substrates with the SrRuO 3buffer layer using high-resolution transmission electron microscopy. While high density ofdefects due to lattice mismatch were found at the SrRuO 3/LaAlO 3 interface; no misfitdislocation was observed at the SrTiO 3/SrRuO 3 interface. The {111} stacking fault in theSrRuO 3 buffer layer propagates into the SrTiO 3 film; giving rise to a type of antiphaseboundary on the {110} plane with a crystallographic shear vector of a/2< 001>. Theboundary is a conservative one which does not lead to any charge defects. A model basedon dislocation interactions is proposed to explain the generation mechanism of theantiphase boundary.,Journal of Applied Physics,2001,19
Comparative studies of upconversion luminescence characteristics and cell bioimaging based on one-step synthesized upconversion nanoparticles capped with diff...,Ming-Kiu Tsang; Chi-Fai Chan; Ka-Leung Wong; Jianhua Hao,Abstract Herein; three types of upconverting NaGdF 4: Yb/Er nanoparticles (UCNPs) havebeen synthesized via one-step hydrothermal synthesis with polyethylene glycol (PEG);polyethylenimine (PEI) and 6-aminocapronic acid (6AA) functionalization. To evident thepresence of these groups; FTIR spectra and ζ-potentials were measured to support thesuccessful capping of PEG; PEI and 6AA on the UCNPs. The regular morphology and cubicphase of these functionalized UCNPs were attributed to the capping effect of the surfactants.Tunable upconversion luminescence (UCL) from red to green were observed under 980 nmlaser excitation and the UCL tuning was attributed to the presence of various surfaceligands. Moreover; surface group dependent UCL bioimaging was performed in HeLa cells.The enhanced UCL bioimaging demonstrated by PEI functionalized UCNPs evident high …,Journal of Luminescence,2015,18
Ultra‐Broadband Near‐Infrared Luminescence of Ni2+: ZnO–Al2O3–SiO2 Nanocomposite Glasses Prepared by Sol–Gel Method,Shifeng Zhou; Jianhua Hao; Jianrong Qiu,Abstract We have studied the synthesis and near-infrared luminescent properties of Ni 2+-doped ZnO–Al 2 O 3–SiO 2 nanocomposite glasses embedded activated spinelnanocrystals prepared using a sol–gel technique. Nanocrystal-dependent optical propertiesin Ni 2+-doped nanocomposite glasses were systematically investigated. We found that Ni2+ ion is optically active only in the composite embedded nanocrystals; which can provideoctahedral position with appropriate crystal field strength. Near-infrared emission rangingfrom 1100 to 1600 nm was observed in the Ni 2+-doped composite fabricated by sol–gelmethod. Such an ultra-broadband luminescence from the nanocomposite could cover theinfrared emission bands obtained from multiple rare earth ions (Ho 3+; Pr 3+; and Tm 3+)doped glasses.,Journal of the American Ceramic Society,2011,17
Water-soluble Tb 3+ and Eu 3+ complexes based on task-specific ionic liquid ligands and their application in luminescent poly (vinyl alcohol) films,Qing-Feng Li; Dan Yue; Gen-Wu Ge; Xiaodi Du; Yanchuan Gong; Zhenling Wang; Jianhua Hao,Novel water-soluble lanthanide complexes (Ln (IMI-DPA) 3) have been synthesized usingthe task-specific ionic liquid consisting of a dipicolinic acid motif as the sensitizer oflanthanide luminescence. In Ln (IMI-DPA) 3; Ln3+ ions are in 9-fold coordination through sixcarboxylate oxygen atoms and three nitrogen atoms in pyridine units; and the watermolecule is excluded from the coordination sphere of the lanthanides. It is found that Ln (IMI-DPA) 3 possess bright luminescence; long luminescence lifetime in aqueous solution; highthermal stability and good water solubility. Furthermore; these complexes can beincorporated into water-soluble poly (vinyl alcohol)(PVA) matrixes to obtain highlyluminescent; transparent and flexible PVA composite films. The emission colors of the filmscan be tuned from red; orange; yellow; light green; green to white light by regulating the …,Dalton Transactions,2015,16
Chemical substitution-induced exceptional emitting-wavelength tuning in transition metal Ni 2+-doped ferroelectric oxides with ultrabroadband near-infrared lumines...,Gongxun Bai; Yang Zhang; Jianhua Hao,Simultaneous ferroelectric and optical properties are present in transition metal Ni2+-dopedperovskites BaxSr1− xTiO3. Large tuning of near-infrared (NIR) photoluminescence isachieved by chemical substitution due to the variation in the crystal field acting on Ni2+doping ions. The prepared materials show ultrabroadband NIR luminescence; from 1100 nmto over 1600 nm. The peak position of the NIR emission can be finely tuned; and a total shiftof 269 nm was observed. The mechanism behind the observation is discussed; theinterestingly tunable luminescence originates from a change in the specific structure of theferroelectric matrix.,Journal of Materials Chemistry C,2014,16
