Distributed GraphLab: a framework for machine learning and data mining in the cloud,Yucheng Low; Danny Bickson; Joseph Gonzalez; Carlos Guestrin; Aapo Kyrola; Joseph M Hellerstein,Abstract While high-level data parallel frameworks; like MapReduce; simplify the design andimplementation of large-scale data processing systems; they do not naturally or efficientlysupport many important data mining and machine learning algorithms and can lead toinefficient learning systems. To help fill this critical void; we introduced the GraphLababstraction which naturally expresses asynchronous; dynamic; graph-parallel computationwhile ensuring data consistency and achieving a high degree of parallel performance in theshared-memory setting. In this paper; we extend the GraphLab framework to thesubstantially more challenging distributed setting while preserving strong data consistencyguarantees. We develop graph based extensions to pipelined locking and data versioning toreduce network congestion and mitigate the effect of network latency. We also introduce …,Proceedings of the VLDB Endowment,2012,1294
SyDSF-AP: un cuestionario de 21 ítems para aproximarnos a la salud sexual y detectar las disfunciones sexuales femeninas en Atención Primaria,I Casas Aranda; L Guirao Sánchez; L García-Giralda Ruiz; JV Alfaro González; C Sandoval Martínez; FJ García-Giralda Ruiz,Objetivo Desarrollar un instrumento que valore la función sexual femenina y la correlacionecon su ciclo vital; situación sociofamiliar y estado de salud. Método Estudio longitudinalmulticéntrico para evaluar la validez del cuestionario para la Salud y Disfunciones SexualesFemeninas en Atención Primaria (SyDSF-AP). Se siguieron tres etapas para desarrollar elSyDSF-AP: de identificación de los ítems para las disfunciones sexuales; de desarrollo delcuestionario y de evolución de sus propiedades psicométricas. Se diseñó un cuestionarioautoevaluativo de 21 ítems; con un dominio descriptivo sociodemográfico y del estado desalud y otro de función sexual. Su análisis ha consistido en: a) validez de contenidos:consenso del comité de la Asociación para la Investigación de las Disfunciones Sexualesen Atención Primaria (AIDSAP) y correlación intraobservadores (CCI); b) fiabilidad test …,SEMERGEN-Medicina de Familia,2007,6
Datos para la vida,L Forero; J González; G Bohórquez; P Carreño; J Insuasty; M Soriano,*,Instituto Nacional de Medicina Legal y Ciencias Forenses. Bogotá; Colombia: Forensis,2007,6
Pseudoaneurysm in the radial artery after catheterization,M Pérez Llácer; JM Jiménez González; A Ruiz Jiménez,Abstract Eleven days after surgery to remove an olfactory groove meningioma; a womandeveloped a pulsatile swelling and localized elevation of temperature in the radial arterycatheterized to monitor arterial pressure. Pseudoaneurysm of the radial artery wasdiagnosed and the patient was returned to the operating room for ligation and biopsy of thevessel under regional anesthesia. Her condition worsened in spite of the resection and 48hours after repair of the arterial pseudoaneurysm she was admitted to the intensive care unitwith septic shock. Radial artery catheterization is a safe; frequently performed procedure butit is not free of risk. The most common complication is thrombosis. Much more rare arepseudoaneurysms; lesions that are observed late after catheterization (7-40 days) and areassociated with vessel wall alterations; repeated puncture attempts; and catheter infection …,Revista espanola de anestesiologia y reanimacion,2006,6
Acute affects of strenght training from heavy loads and static stretching training on squat jump and countermovement jump,JM González; L Machado; FJ Navarro; JP Vilas-Boas,*,Revista Internacional de Ciencias del Deporte-RICYDE,2006,6
Fijación de nitrógeno: Fundamentos y Aplicaciones,EJ Bedmar; J González; C Lluch; B Rodelas,*,SEFIN; Granada,2006,6
Aplicación del Análisis de Riesgos a la Seguridad de Presas,M Membrillera; I Escuder; J González; L Altarejos,*,Editorial UPV. Valencia; España,2005,6
Servicios de Salud con Humo de Tabaco: oxímoron médico; ético y social,E Esteves; B Goja; A Blanco; J González,*,Montevideo: Caligráficos,2004,6
Grupo de expertos del PAPS. Prevención del cáncer,P Cierco; J González; E Melús; B Bellas; M Nuin; M Marzo,*,Aten Primaria,2003,6
Patrones generales de caza y pesca en comunidades nativas y asentamientos de colonos aledaños a la Reserva Comunal Yanesha; Pasco; Perú,J González,*,Manejo de Fauna Silvestre en Amazonía y Latinoamérica. Selección de trabajos V Congreso Internacional. CITES. Bogotá: Fundación Natura,2003,6
Patrones generales de caza y pesca en comunidades y asentamientos de colones aledaños a la reserva comunal Yanesha; Pasco; Perú,J González,*,Manejo y conservación de la fauna silvestre en Amazonía y Latinoamérica,2003,6
Modificaciones de la capacidad de salto en las pruebas del test de bosco tras la aplicación de un entrenamiento de fuerza basado en el método de contraste entre s...,JM González; M Delgado; M Vaquero; O Contreras,RESUMEN El objetivo de este estudio fue el análisis de las modificaciones producidas en lacapacidad de salto de los miembros inferiores; tras un programa de entrenamiento defuerza realizado a través del uso de la combinación de cargas pesadas y ligeras durante 16semanas medidas a través del test de Bosco: SJ; CMJ y DJ. 23 sujetos; 13 hombres y 10mujeres divididos en dos grupos: deportistas (GD) y físicamente activos (GND) sesometieron al programa de entrenamiento. El instrumental utilizado para la medición fue laplataforma de presión (licencia Fac. Ciencias Activ. Física y Deporte Univ. Granada) Serealizó un diseño experimental con un diseño de medida pretratamiento; aplicación de untratamiento y medida post-tratamiento a dos grupos diferentes. Los resultados muestran quela fuerza explosiva; la elástico-explosiva; la explosivo-elástico-reactiva y la resistencia de …,European Journal of Human Movement,2002,6
Manejo de camélidos domésticos en Aiquina (norte de Chile; II regió n),Josefina Gonzalez; G Mengoni; D Olivera; H Yacobaccio,*,El uso de los camélidos a través del tiempo. Ed Del Tridente,2001,6
AIDS-free time and survival of an injecting drug users HIV seroconvertors cohort,S Perez-Hoyos; M Aviñó; I Hernandez; J González; I Ruiz,Abstract To analyze AIDS free time; survival and the pre-AIDS survival for a injecting drugusers cohort (IDU) of HIV seroconvertors. Interval for seroconversion was available for 276IDUs from Centers for AIDS Information and Prevention (CIPS) recruited between 1987 anduntil June of 1996. AIDS diagnosis and vital status dates were obtained by follow up athospitals; mortality and AIDS registries; and CIPS visits. The end of follow up was Decemberof 1996. Seroconversion date was estimated as the middle point between last HIV-and firstHIV+. Kaplan-Meier extension and Cox regression for truncated data were fitted to estimateAIDS-free and survival times and to observe differences by sex; age consumption time andyear of seroconversion. Weibull; and Log-normal parametric models were fitted to estimatemedian and percentiles of AIDS-free and survival times distribution. 34 cases have been …,Gaceta sanitaria,1999,6
Guía para la elaboración de informes de evaluación de tecnologías sanitarias,J Conde; I Iglesia; J Gonzalez,*,Agencia de evaluación de tecnologías sanitarias (AETS). Instituto de Salud Carlos III. Madrid,1999,6
Proctocolectomía con ileoanoanastomosis: morbilidad y resultados funcionales en pacientes con y sin cáncer colorrectal,Pedro Luna Pérez; Darío F Rodríguez Coria; William Sánchez Maldonado; José González Macouzet,*,Rev Gastroenterol Mex,1996,6
Production of humoral factors that stimulate spleen colony-forming units in mice irradiated with moderate doses of X rays,Teresa Grande; Joaquina González; Concepción Tejero; Gabriel Maganto; Juan A Bueren,The production of humoral factors that stimulate spleen colony-forming units (CFU-S) hasbeen studied in irradiated mice using an in vivo diffusion chamber assay. The experimentsshow that a significant release of factors that stimulate CFU-S takes place in the first fewdays after irradiation with moderate doses of 1.5 or 5 Gy. In contrast; the release ofsignificant amounts of these humoral factors was not seen in animals irradiated with eitherlow (0.75 Gy) or high (10 Gy) doses of X rays. The correlation observed between theproduction of factors that stimulate the CFU-S and the hemopoietic regeneration kinetics ofthe irradiated mice suggests that these factors represent part of the physiological regulatorscontrolling the proliferation of CFU-S.,Radiation research,1990,6
Nuevos datos acerca de la distribución del topillo campesino (Microtus arvalis Pallas; 1778) en la Península Ibérica,A Palacios; F Jubete; J González; J Román; FJ Pérez; R Irisarri,*,Doñana Acta Vertebrata,1988,6
Cerámicas con decoración a la almagra: identificación y caracterización de los términos almagra; aguada y engobe. Proceso decorativo,Josefa Capel Martínez; J Linares González; Francisco Huertas García; María Soledad Navarrete Enciso,Resumen Dada la importancia que tiene la cerámica con decoración a la almagra comoelemento característico del Neolítico andaluz; se ha suscitado en los últimos años un graninterés por conocer la técnica y modo de fabricación de dichas cerámicas. Los estudios quese han realizado hasta el momento son escasos; lo que da lugar a que aún se desconozcanmuchos de los aspectos relacionados con este tipo decorativo.,Cuadernos de Prehistoria y Arqueología de la Universidad de Granada,1984,6
Datos para la presencia de Silene Quadridentata; Hymenolobus Pauciflorus; Atragalus Australis; Androsace Lactea y otras fanerógamas de interés; en la cordillera...,Tomás Emilio Díaz González; José Antonio Fernández Prieto; JM Carballo González,Información del artículo Datos para la presencia de Silene Quadridentata;Hymenolobus Pauciflorus; Atragalus Australis; Androsace Lactea y otrasfanerógamas de interés; en la cordillera Cantábrica y sus estribaciones.,Boletín de Ciencias de la Naturaleza,1980,6
Informática II:(ingeniería),José R Perán González; Manuel Rodríguez Rivas; Luis A Cabello Rubio,*,*,1976,6
Stabilization of Export Receipts and Economic Development-International Commodity Agreements and Compensatory Financing Plans,Robert G Hawkins; José Epstein; Joaquin Gonzalez,*,*,1966,6
J. and Adelung; D.(2000) A breeding area for humpback whale (Megaptera novaeangliae) off Ecuador,M Scheidat; C Castro; J González Denkinger; J Gonzalez,*,Journal of Cetacean Research and Management,*,6
A berkeley view of systems challenges for ai,Ion Stoica; Dawn Song; Raluca Ada Popa; David Patterson; Michael W Mahoney; Randy Katz; Anthony D Joseph; Michael Jordan; Joseph M Hellerstein; Joseph E Gonzalez; Ken Goldberg; Ali Ghodsi; David Culler; Pieter Abbeel,Abstract: With the increasing commoditization of computer vision; speech recognition andmachine translation systems and the widespread deployment of learning-based back-endtechnologies such as digital advertising and intelligent infrastructures; AI (ArtificialIntelligence) has moved from research labs to production. These changes have been madepossible by unprecedented levels of data and computation; by methodological advances inmachine learning; by innovations in systems software and architectures; and by the broadaccessibility of these technologies. The next generation of AI systems promises to acceleratethese developments and increasingly impact our lives via frequent interactions and making(often mission-critical) decisions on our behalf; often in highly personalized contexts.Realizing this promise; however; raises daunting challenges. In particular; we need AI …,arXiv preprint arXiv:1712.05855,2017,5
