Chlorites and hydroxy-interlayered vermiculite and smectite,Richard I Barnhisel; Paul M Bertsch,Chlorites are not as abundant as some other clay minerals in soils; but when present theyplay significant roles in the chemical environment. Chlorites are less stable than most of theother clays when placed into acidic environments; and therefore may be rapidly altered. Thisweathering process may account for significant amounts of Mg2+ and other cations thatoccupy exchange sites of clay minerals of such soils. In addition to the minerals consideredfor this chapter; the chlorite layer may be an important part of mixed layer sequences (seeSawhney; chapter 16; this book). Confusion may occur from casual reading of the literature;since the word chlorite appears in many earlier reports. Such minerals are presentlyclassified as a type of interstratified mineral sequence. For example the term" swelling"chlorite was first used by Stephen and MacEwan (1950; 1951) to describe a mineral …,Minerals in soil environments,1989,646
Multitechnique investigation of the pH dependence of phosphate induced transformations of ZnO nanoparticles,Sewwandi Rathnayake; Jason M Unrine; Jonathan Judy; Anne-Frances Miller; William Rao; Paul M Bertsch,In order to properly evaluate the ecological and human health risks of ZnO manufacturednanomaterials (MNMs) released to the environment; it is critical to understand the likelytransformation products in various environments; such as soils; surface and ground waters;and wastewater treatment processes. To address this knowledge gap; we examined thetransformation of 30 nm ZnO MNMs in the presence of different concentrations of phosphateas a function of time and pH using a variety of orthogonal analytical techniques. The datareveal that ZnO MNMs react with phosphate at various concentrations and transform into twodistinct morphological/structural phases: a micrometer scale crystalline zinc phosphatephase (hopeite-like) and a nanoscale phase that likely consists of a ZnO core with anamorphous Zn3 (PO4) 2 shell. The P species composition was also pH dependent; with …,Environmental science & technology,2014,32
Evidence for biogenic pyromorphite formation by the nematode Caenorhabditis elegans,BP Jackson; PL Williams; A Lanzirotti; PM Bertsch,The determination of chemical speciation and spatial distribution is a prerequisite for amechanistic understanding of contaminant bioavailability and toxicity to an organism. Wehave employed synchrotron X-ray techniques to study Cu and Pb speciation and spatialdistribution in the soil nematode Caenorhabditis elegans. Nematodes were exposed to eachmetal ion singly or simultaneously in solution for 24 h and were then rinsed thoroughly andpreserved in formalin for transportation to the National Synchrotron Light Source.Experiments were conducted at the microprobe beamline X26A employing a focused beamof approximately 10 μm in diameter. Nematodes were mounted in agar gel on Kapton tape.Two-dimensional elemental maps for Cu-and Pb-exposed nematodes were collected influorescence mode. Copper was homogeneously distributed throughout the body of the …,Environmental science & technology,2005,32
Nanomaterials in biosolids inhibit nodulation; shift microbial community composition; and result in increased metal uptake relative to bulk/dissolved metals,Jonathan D Judy; David H McNear Jr; Chun Chen; Ricky W Lewis; Olga V Tsyusko; Paul M Bertsch; William Rao; John Stegemeier; Gregory V Lowry; Steve P McGrath; Mark Durenkamp; Jason M Unrine,We examined the effects of amending soil with biosolids produced from a pilot-scalewastewater treatment plant containing a mixture of metal-based engineered nanomaterials(ENMs) on the growth of Medicago truncatula; its symbiosis with Sinorhizobium meliloti; andon soil microbial community structure. Treatments consisted of soils amended with biosolidsgenerated with (1) Ag; ZnO; and TiO2 ENMs introduced into the influent wastewater (ENMbiosolids);(2) AgNO3; Zn (SO4) 2; and micron-sized TiO2 (dissolved/bulk metal biosolids)introduced into the influent wastewater stream; or (3) no metal added to influent wastewater(control). Soils were amended with biosolids to simulate 20 years of metal loading; whichresulted in nominal metal concentrations of 1450; 100; and 2400 mg kg–1 of Zn; Ag; and Ti;respectively; in the dissolved/bulk and ENM treatments. Tissue Zn concentrations were …,Environmental science & technology,2015,30
Effect of pH on the toxicity of nickel and other divalent metals to Burkholderia cepacia PR1301,Joy D Van Nostrand; Andrew G Sowder; Paul M Bertsch; Pamela J Morris,Abstract Nickel (Ni) is a common cocontaminant at many waste sites where the soils andsediments often are acidic; thereby influencing metal availability. Growth of Burkholderiacepacia PR1 301 was not affected at 3.41 mM Ni at pH 5; but was inhibited by 73.2% at pH 6and inhibited completely at pH 7 compared to growth without Ni. This pH effect was notobserved in the Niresistant strains; Ralstonia metallidurans CH34 and 31A. Predicted Nispeciation did not explain the observed toxicity trends. Sorption of Ni to PR1 increased withincreasing pH (1.49; 1.12; and 3.88 mg Ni/g dry weight at pH 5; 6; and 7; respectively); butwas low at all three pH values; and most likely does not explain the observed pH effect.Growth inhibition of PR1 with increasing pH also was observed for other divalent cations;with growth observed at 4.24 mM Co; 2.22 mM Cd; and 3.82 mM Zn at pH 5 and 6; but …,Environmental toxicology and chemistry,2005,30
Distinguishing between surface and bulk dehydration–dehydroxylation reactions in synthetic goethites by high-resolution thermogravimetric analysis,G Robert; Paul M Bertsch,Abstract--Synthetic goethites studied by high-resolution thermogravimetry (HRTGA) showvariability in surface characteristics and structural stability as a function of aging conditions.Goethites were synthesized at either pH 6 or 11; at temperatures of 40 or 70~ and in thepresence or absence of sorbed Mn or Pb. Data from HRTGA analysis revealed at least fourdistinct weight-loss events near goethite dehydroxylation that relate to 1) three eventsinvolving the evolution of water associated with surface Fe-O functional groups and 2) bulkdehydroxylation of goethite during transformation to hematite. The relative mass of evolvedsurface and bulk structural water was related to the predominant particle morphology asdetermined by transmission electron microscopy (TEM). Differentiation of surface and bulkdecomposition reactions allowed the identification of bulk structural dehydroxylation …,Clays and Clay Minerals,1999,30
Comparison of two micro-analytical methods for detecting the spatial distribution of sorbed Pu on geologic materials,MC Duff; DB Hunter; IR Triay; PM Bertsch; J Kitten; DT Vaniman,Abstract Subsurface transport of groundwater contaminants is greatly influenced bychemical speciation; precipitation and sorption processes at the mineral–water interface.The retardation of contaminants is often greatest at boundaries between minerals and infractures and pore spaces. The investigation of the spatial distribution of sorbedcontaminants along these boundaries requires micro-analytical techniques. The sorption ofdissolved Pu (V) on a natural zeolitic tuff from Yucca Mountain (NV; USA) was examinedusing microautoradiography (MAR); X-ray diffraction (XRD); electron microprobe (EM)techniques; and synchrotron-based micro-X-ray fluorescence (micro-SXRF). The tuffcontained a heterogeneous distribution of zeolites and trace quantities of smectites; Feoxides (hematite); and Mn oxides (rancieite); which are present as fracture fill and pore …,Journal of contaminant hydrology,2001,29
Determination of site specific binding environments of surface sorbed cesium on clay minerals by Cs-EXAFS,KM Kemner; DB Hunter; PM Bertsch; JP Kirkland; WT Elam,Abstract Transport behavior of 137 Cs in the environment is regulated by surface sorptionreactions on clay mineral surfaces. To provide greater understanding of Cs transportprocesses; XAFS investigations of the local environments of 133 Cs sorbed to clay mineralswere conducted on Cs-Ca exchanged clay suspensions at the Cs LIII-edge. With decreasedsurface loadings of Cs; the Cs local environment exhibited increased long range orderbeyond 6 Å. Identification of Cs in expanded; semi-collapsed and collapsed interlayerenvironments was determined by correlating radial distances and Fourier transform peakamplitudes representing Cs-O and Cs-Al/Si in the octahedral and tetrahedral layers. Despitethe difficulties of analyzing XAFS data of adsorbed atoms in multiple environments; isolationof Cs in more specific sites by selective exchange should allow detailed analysis and …,Le Journal de Physique IV,1997,29
Aluminum speciation: methodology and applications,Paul M Bertsch,Abstract There exists ample evidence to suggest that chemical speciation regulates Almobility in the environment and its bioavailability and toxicity to many aquatic organisms andplant species. Several Al speciation methods are useful for providing estimates oforganically and inorganically complexed Al and adequately differentiating soluble fromcolloidal Al components. Additionally; comprehensive geochemical speciation models canbe used effectively to delimit the boundary conditions describing Al solubility and solutionspecies distribution. Neither of these approaches; however; can provide reliable informationregarding specific molecular distributions of Al. Little work has focused on Al speciestransformation in natural systems; yet such reactions may be the primary regulators of Almobility in natural systems; particularly during episodic events.,*,1990,29
Dynamics of aluminum complexation in multiple ligand systems,Michael A Anderson; Paul M Bertsch,Abstract The role of complexing ligands in attenuating aluminum (Al) toxicity and ininfluencing Al transport in soils and waters has been recognized for some time though thekinetics of such complexation reactions within complicated multi-ligand aqueous solutionshave not been previously evaluated. As a result; this study was undertaken to examine thedynamics of Al complexation in the presence of multiple ligands; specifically fluoride (F);oxalate (Ox); and citrate (Cit); utilizing an ion chromatographic speciation method. The rateconstant for formation (kf) of AlF 2+ under the experimental conditions used in thisinvestigation was found to be 12.3±1.1 M− 1 s− 1 in the absence of competing ligands; butwas observed to increase to 23.4±0.6 and 52.0±5.7 M− 1 s− 1 in the presence of Ox and Cit;respectively. The rate of formation of the AlOx+ complex was more rapid than that of AlF 2 …,Soil Science Society of America Journal,1988,28
Distribution and speciation of metals in annual rings of black willow,Tracy Punshon; Antonio Lanzirotti; Steve Harper; Paul M Bertsch; Joanna Burger,Abstract Information on the spatial distribution and speciation of metals innonhyperaccumulator plants is lacking. This study used synchrotron X-ray fluorescence(SXRF) compositional imaging to investigate the spatial distribution of Ni; Mn; Cu; Zn; and Fein annual rings of black willow (Salix nigra L.) collected from a metal-contaminated area; andused X-ray absorption spectroscopy (XAS) to investigate Ni and Mn speciation in regions ofthe annual rings with elevated Ni concentrations. Annual rings were recollected in early2003 from an individual known to be enriched with Ni from previous studies. Compositionalimaging showed Ni and associated co-contaminants conservatively located in an annualring. When compared with a corresponding photomicrograph; SXRF compositional imagesshowed that metals were sharply constrained by the boundaries of the annual ring …,Journal of environmental quality,2005,27
