Significance of a fragmented QRS complex versus a Q wave in patients with coronary artery disease,Mithilesh K Das; Bilal Khan; Sony Jacob; Awaneesh Kumar; Jo Mahenthiran,Background—Q waves on a 12-lead ECG are markers of a prior myocardial infarction (MI).However; they may regress or even disappear over time; and there is no specific ECG signof a non–Q-wave MI. Fragmented QRS complexes (fQRSs); which include various RSR′patterns; without a typical bundle-branch block are markers of altered ventriculardepolarization owing to a prior myocardial scar. We postulated that the presence of an fQRSmight improve the ability to detect a prior MI compared with Q waves alone by ECG. Methodsand Results—A cohort of 479 consecutive patients (mean±SD age; 58.2±13.2 years; 283males) who were referred for nuclear stress tests was studied. The fQRS included variousmorphologies of the QRS (< 120 ms); which included an additional R wave (R′) or notchingin the nadir of the S wave; or> 1 R′(fragmentation) in 2 contiguous leads; corresponding …,Circulation,2006,517
Comparative effects of conventional B-blockers and nebivolol on psychomotor performances in healthy volunteers: a preliminary report.,A Kumar; V Khajuria; Vishal R Tandon; B Kapoor; R Singh,Abstract The present study was under taken to assess the comparative effects of nebivololwith propranolol and atenolol on psychomotor performances. Thirty healthy volunteers wererandomized into three groups with n= 10 in each group. Each subject received single doseof one of the three medications (nebivolol 5 mg; atenolol 50 mg and propranolol 40 mg) inmorning (9: 00 AM). Just before administering the drug; the pre-drug scores were taken;followed by post drug score obtained for consecutive six hours. Psychomotor assessmentwas carried out by three tests Simple Reaction Timer (SRT); Critical Flicker Fusion FrequentThreshold (CFFT) and Digit Cancellation Test (DCT). The results of present study indicatethat single doses of atenolol and propranolol produced significant impairment ofpsychomotor performance. Nebivolol also impaired psychomotor performance tests in the …,Indian journal of physiology and pharmacology,2007,2
Simultaneous estimation of aldicarb; carbofuran and carbaryl in water by HPLC,Irani Mukherjee; Suman Gupta; Atul Kulshrestha; Shashi Pant; Anshu Singh; Anoop Kumar; VT Gajbhiye; AK Dikshit; Gita Kulshrestha,A method for the simultaneous estimation for aldicarb; carbofuran and carbaryl in water; atlow detection limits by High-Pressure Liquid Chromatograph using UV detector is described.The method; in general gave recoveries greater than 80% for all the three pesticides; at 0.5–5.0 μg L− 1 fortification level. This method could be used for monitoring aldicarb; carbaryland carbofuran in drinking water samples.,Pesticide Research Journal,2007,2
PCML: A Pedagogy-Oriented Content Markup Language,Akshay Kumar; M Sasikumar,Online learning requires learning material to be made available in a suitable manner over anetwork. Content Management System (CMS)[1] helps in making the learning materialsorganized and accessible in some intelligent fashion online. Content creation for a CMSrequires two roles of people; teacher and content developer. Content developer interactswith teacher for getting content. Content developer then formats and places content into aCMS. This interaction between teacher and content developer is manual and depends ontheir personal experience. Pedagogy-oriented Content Markup Language (PCML) is aneffort to automate this interaction between teacher and content developer. PCML defines aset of tags; for tagging content; based on the pedagogic role of a particular part of content.Content developer can then use this tagged content (developed by teacher) to develop …,*,2007,2
Growth potential of indian mustard var. vardan to varying levels of nitrogen and sulphur,Amit Kumar; Sandeep Kumar,The present investigation was carried out on Indian mustard var. Vardan during Nov.; 2003to March; 2004 at to find out the growth potential with varying levels of nitrogen (0; 60; 80;100; 120 and 140 kg/ha) and sulphur (0; 20; 40 and 60 kg/ha). It was observed that nitrogenapplication had significantly increased all the growth characters (plant height; number ofbranches; number of leaves; leaf area and number of primary secondary and tertiarybranches). The application of sulphur upto 20 kg/ha had significant effect in increasing thegrowth characters; over the control.,Indian Journal of Agricultural Research,2007,2
Production and characterization of monoclonal antibodies to Chlamydia trachomatis,Amit Kumar; Aruna Mittal,In order to develop an indigenous and reliable immunodiagnostic assay for Chlamydiatrachomatis in India; monoclonal antibodies (MAbs) were developed. Serovar D of C.trachomatis (which was previously isolated from the genital tract of infected women) waspropagated; purified; and used for production of monoclonal antibody. A total of 12 murinehybrid clones producing immunoglobulin G (IgG) class monoclonal antibodies to C.trachomatis (species-specific; B serogroup–specific; and serovar-specific) were developed.Enzymelinked immunosorbent assay (ELISA) was used to screen developed murine MAbswith C. trachomatis antigen. Dot-ELISA was used to check the specificity of clones and wasused for selecting hybridomas that produced anti-C. trachomatis MAb. There was no cross-reactivity of species-specific; B serogroup–specific; and D serovar–specific anti-major …,Hybridoma,2006,2
Phenol adsorption on granular activated carbon (GAC) in basal salt medium (BSM): Equilibrium and Kinetics,A Kumar; Singh RK Shashi; S Kumar; DV Gupta,ABSTRACT Phenol removal by adsorption on granular activated carbon (GAC) wasexplored upto a range of 1000 mg/l in basal salt medium (BSM) commonly found in highstrength industrial wastewaters. Six equilibrium isotherms models encountered inwastewater purification by adsorption studies were studied. Equilibrium data were fittedusing non-linear regression technique. Based on the goodness of fit characterized bycorrelation coefficient and maximum deviation; a recommendation of model to be used indesign equations was made. The kinetics studies and effect of concentration and adsorbentdose were also done. Equilibrium as well as kinetics studies were done in batch mode atnormal pH and temperature of 300 C. The parameter values found in this study shall beuseful in designing an activated carbon adsorber.,Proceedings of National Conference on Environmental Conservation (NCEC-2006),2006,2
Handbook of Universities,Ameeta Gupta; Ashish Kumar,The Most Authentic Source Of Information On Higher Education In India The Handbook OfUniversities; Deemed Universities; Colleges; Private Universities And ProminentEducational & Research Institutions Provides Much Needed Information On Degree AndDiploma Awarding Universities And Institutions Of National Importance That Impart General;Technical And Professional Education In India. Although Another Directory Of Similar NatureIs Available In The Market; The Distinct Feature Of The Present Handbook; That Makes ItOne Of Its Kind; Is That It Also Includes Entries And Details Of The Private UniversitiesFunctioning Across The Country. In This Handbook; The Universities Have Been Listed InAn Alphabetical Order. This Facilitates Easy Location Of Their Names. In Addition To TheBrief History Of These Universities; The Present Handbook Provides The Names Of Their …,*,2006,2
Biochemical basis of white stem rot; Sclerotinia sclerotiorum resistance in rapeseed-mustard,S Guleria; A Kumar,*,JOURNAL OF OILSEEDS RESEARCH,2006,2
A note on the pitman estimator of ordered normal means when the variances are unequal,Somesh Kumar; Ajay Kumar; Yogesh Mani Tripathi,ABSTRACT Independent random samples are drawn from k (≥ 2) normal populationshaving means Θ1;…; Θ k; Θ1≤ Θ2≤···≤ Θ k and known variances. Estimation of Θ=(Θ1;…;Θ k) with respect to the norm squared error loss is considered. Let δ p be the analog of thePitman estimator of Θ; that is; the generalized Bayes estimator of Θ with respect to theuniform prior on the restricted space Ω={Θ: Θ1≤ Θ2≤···≤ Θ k}. It has been proved earlierthat when the′ s are equal; δ p is minimax. Here we exhibit for k= 3; that when′ s areunequal; the minimaxity of δ p may fail to hold. Furthermore; the risk performance of δ p iscompared numerically with that of the restricted maximum likelihood estimator δ MLE andthe usual estimator X=(X 1; X 2; X 3).,Communications in Statistics-Theory and Methods,2005,2
Management of Pip erazine Resistant Toxo cariosis with Ivermectin in Lions (Panthera Leo),A Kumar; LD Singla; N Singla; GS Aulakh; J Singh,The occurrence of Tocara eggs was found in the faeces of all the lions; which werepreviously treated; with piperazine (220 mg. kg" orally 2 weeks earlier at MC ZoologicalPark; Chhathir in district Patiala of Punjab. Post mortem examination of a four month oldhybrid male lion cub died of toxo cariosis in spite of treatment with piperazine revealed asmall tear in the stomach wall; and the omentum and small intestine full of worms. On thebasis of gross; light and scanning electron microscopy; the worms were identified asTxocara cati. The other young and adult animals (n-22)(3 months to 2 years of age) in thePark were also found positive for Toxocara eggs with moderate to severe degree ofinfection(mean epg= 4401.82+ 1156.90) inspite of deworming with piperazine 220mg kg" orally twoweeks earlier. Four animaks were found positive for mixed T cati and Toxascaris leonina …,*,2005,2
‘Finite Element Analysis of Rolls & Mill Housing in Cold Rolling Mill,DV Raju; Ankur Kumar; Dr A Mukhopadhyay,*,ABAQUS Users; Conference,2004,2
PARASITES OF UZI FLY; EXORISTA SORBILLANS (DIPTERA: TACHINIDAE) III. BIOLOGY OF NESOLYNX THYMUS (HYMENOPTERA: EULOPHIDAE),A Kumar,*,Journal of Ecobiology,2004,2
Geotechnical studies and optimal slope design at Lajkura opencast coal mine; India,VK Singh; JK Singh; Ajit Kumar,The paper deals with the geotechnical study and slope stability of the dragline highwallslope at Lajkura open cast coal mine; Orissa state; India (Fig. 1). At the mine; 22m ofoverburden immediately above the Lajkura coal seam (having a thickness of 18 m) is beingremoved by deploying a 10/70 dragline machine. Initially benches are being left in the coalseam. During the final cut; the total height of the dragline bench and coal seam becomes 40m. The 30–50m of overburden above the dragline bench is being removed by shovel anddumper combination in 3–5 benches. The Lajkura open cast mine is mainly characterized bysandstone; shale and coal. The point load testing of all the formations was done in the field.The bulk density and direct shear tests were conducted at the Rock Mechanics Laboratory ofCMRI on the samples collected from the field. The geotechnical mapping was conducted …,International Journal of Rock Mechanics and Mining Sciences,2004,2
