Measurement and modeling of an ultra-wide bandwidth indoor channel,Saeed S Ghassemzadeh; Rittwik Jana; Christopher W Rice; William Turin; Vahid Tarokh,This paper describes the results of frequency-domain channel sounding in residentialenvironments. It consists of detailed characterization of complex frequency responses ofultra-wideband (UWB) signals having a nominal center frequency of 5 GHz. A path lossmodel as well as a second-order autoregressive model is proposed for frequency responsegeneration of the UWB indoor channel. Probability distributions of the model parameters fordifferent locations are presented. Also; time-domain results such as root mean square delayspread and percent of captured power are presented.,IEEE Transactions on Communications,2004,369
2010 IEEE Wireless Communications & Networking Conference (WCNC 2010),Yuanyuan Ma; Matthias Patzold,Coexistence of multiple wireless body area networks (WBAN) is a very challenging problembecause each piconet can have a large number of sensors and their movement isunpredictable. Moreover; suitable global coordination schemes do not exist as there is nonatural choice of coordinator between piconets. Adaptive schemes that work well with low-occupancy channels; such as listen before transmit; are...,*,*,*
13-th IEEE International Conference on Peer-to-Peer Computing,Yang Xu; Yong Liu; Keith Ross; Kyung-Wook Hwang; Vijay Gopalakrishnan; Rittwik Jana; Seungjoon Lee; Vishal Misra; KK Ramakrishnan; Liang Wang; Jussi Kangasharju; Christian Decker; Raphael Eidenbenz; Roger Wattenhofer; Reza Farahbakhsh; Angel Cuevas; Rubén Cuevas; Reza Rejaie; Michal Kryczka; Roberto González; Noel Crespi; Christian Gross; Björn Richerzhagen; Dominik Stingl; Jan Weber; David Hausheer; Ralf Steinmetz; Matheus Lehmann; Rodolfo S Antunes; Marinho P Barcellos; Guibin Tian; Gil Einziger; Roy Friedman; Eyal Kibbar,Measuring Large-Scale Distributed Systems: Case of BitTorrent Mainline DHT . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Liang Wang and Jussi Kangasharju Exploringand Improving BitTorrent Topologies . . . . . . . . . . . . . . . . . . . . . . . . . . . Christian Decker; RaphaelEidenbenz and Roger Wattenhofer Investigating the Reaction of BitTorrent Content Publishersto Antipiracy Actions . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . RezaFarahbakhsh; ´Angel Cuevas; Rubén Cuevas; Reza Rejaie; Michal Kryczka; Roberto …Exploring your Neighborhood: Comparing Connection Strategies in Swarming Networks throughEvolving Graphs . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Matheus Lehmann; Rodolfo S. Antunes andMarinho P. Barcellos Mechanism Design for Dynamic P2P Streaming . . . . . . . . . . . . . . . . . . . . .. . . . . . Guibin Tian; Yang Xu; Yong Liu and Keith Ross Kaleidoscope: Adding Colors to …,*,*,*
A Paper ID,Vaneet Aggarwal; Tasos Alexandridis; Lucio B Araujo; Engin Arslan; Mayutan Arumaithurai; Lina Battestilli; Trisha Biswas; Jack Brassil; Bogdan Buta; Giorgio Calarco; Ana MM Carvalho; Maurizio Casoni; Walter Cerroni; Paulos Charonyktakis; Jiachen Chen; Walter Colitti; Didier Colle; Dan Congreve; Niccolo De Caro; Piet Demeester; Virgil Dobrota; Bjoern Dusza; Rudra Dutta; Komlan Egoh; Matteo Fiorani; Xiaoming Fu; James Gross; Mehmet H Gunes; Pasquale Gurzi; Ching-Fang Hsu; Steven Hunter; Christoph Ide; Rittwik Jana; Brigitte Jaumard,Page 1. AUTHOR INDEX A Paper ID Vaneet Aggarwal (AT&T Labs Research; USA) 20 TasosAlexandridis (University of Crete and FORTH; Greece) 13 Lucio B. Araujo (Federal Universityof Uberlandia; Brazil) 23 Engin Arslan (University of Nevada; Reno; USA) 19 MayutanArumaithurai (University of Goettingen; Germany) 3 B Lina Battestilli (IBM; USA) 25 Trisha Biswas(North Carolina State University; USA) 12 Jack Brassil (HP Laboratories; USA) 11 Bogdan Buta(Technical University of Cluj-Napoca; Romania) 14 C Giorgio Calarco (University of Modenaand Reggio Emilia; Italy) 9 Ana MM Carvalho (Federal University of Uberlandia; Brazil) 23Maurizio Casoni (University of Modena and Reggio Emilia; Italy) 8;9 Walter Cerroni (DEIS -University of Bologna; Italy) 8 Paulos Charonyktakis (University of Crete and FORTH; Greece)13 Jiachen Chen (University of Goettingen; Germany) 3 …,*,*,*
COMSNETS 2013 Technical program committee,Prashant Shenoy; Sergey Gorinsky; Srikrishna Bhashyam; Vaneet Aggarwal; Adrish Banerjee; Nilanjan Banerjee; Manav Bhatnagar; Krishna Chintalapudi; Umamaheswari Devi; Antonio Fernández Anta; Radhakrishna Ganti; Vijay Gopalakrishnan; Carmen Guerrero; Stratis Ioannidis; David Irwin; Krishna Jagannathan; Sharad Jaiswal; Rittwik Jana; Shiv Kalyanaraman; Arun Pachai Kannu; S Keshav; Ravi Kokku; Ramana Kompella; Kiran Kuchi; Puru Kulkarni; Joy Kuri; John Lui,➢ Prashant Shenoy; University of Massachusetts; Amherst; USA ➢ Sergey Gorinsky; InstituteIMDEA Networks; Madrid; Spain ➢ Srikrishna Bhashyam; IIT Madras; India … ➢ VaneetAggarwal; AT&T Labs Research; USA ➢ Kevin Almeroth; UCSB; USA ➢ Sebastien Ardon;NICTA; Australia ➢ Mayutan Arumaithurai; NEC; Germany ➢ Adrish Banerjee; IIT Kanpur; India➢ Nilanjan Banerjee; University of Arkansas; Fayetteville; USA ➢ Srikrishna Bhashyam; IITMadras; India (co-chair) ➢ Manav Bhatnagar; IIT Delhi; India ➢ Krishna Chintalapudi; MicrosoftResearch; India ➢ Chockalingam; IISc; Bangalore; India ➢ Onkar Dabeer; TIFR; Mumbai; India➢ Swades De; IIT Delhi; India ➢ Umamaheswari Devi; IBM Research; India ➢ AmoghDhamdhere; CAIDA; USA ➢ Antonio Fernández Anta; Institute IMDEA Networks; Spain ➢ RadhakrishnaGanti; IIT Madras; India ➢ Vijay Gopalakrishnan; AT&T Labs Research; USA ➢ Sergey …,*,*,*
Technical Program Co-Chairs,Aditya Akella; Bhaskaran Raman; R Srikant; Gautam Barua; Srikrishna Bhashyam; Subir Biswas; Mouli Chandramouli; Romit Roy Choudhury; Debabrata Das; Supratim Deb; UmaMaheshwari Devi; Rudra Dutta; Partha Dutta; Nick Feamster; Vijay Gopalakrishnan; Sergey Gorinsky; Y Charlie Hu; Stratis Ioannidis; Lillykutty Jacob; Sharad Jaiswal; Rittwik Jana; Juan Jose Jaramillo; Changhee Joo; Shiv Kalyanaraman; Jussi Kangasharju; Koushik Kar; Ramana Kompella; Joy Kuri; TV Lakshman; D Manjunath; Vishal Misra; Thyaga Nandagopal; Vishnu Navda; Jian Ni; Joerg Ott,➢ Aditya Akella; U. of Wisconsin; USA ➢ Bhaskaran Raman; IIT Bombay; India ➢ R. Srikant;U. of Illinois; USA … ➢ Kevin Almeroth; UCSB; USA ➢ Katerina Argyraki; EPFL; Switzerland➢ Gautam Barua; IIT Guwahati; India ➢ Srikrishna Bhashyam; IIT Madras; India ➢ SubirBiswas; Michigan State University; USA ➢ Mouli Chandramouli; Cisco Systems; USA ➢ RomitRoy Choudhury; Duke University; USA ➢ Debabrata Das; IIIT Bangalore; India ➢ SupratimDeb; Alcatel-Lucent Bell labs; India ➢ UmaMaheshwari Devi; IBM India ResearchLaboratory; India ➢ Rudra Dutta; North Carolina State University; India ➢ Partha Dutta; IBM IndiaResearch Laboratory; India ➢ Nick Feamster; GaTech; USA ➢ Vijay Gopalakrishnan;AT&T LabsResearch; USA ➢ Sergey Gorinsky; Institute IMDEA Networks; Spain ➢ Y.Charlie Hu; PurdueUniversity; USA ➢ Stratis Ioannidis; Technicolor; USA ➢ Lillykutty Jacob; NIT Calicut …,*,*,*
General Vice Chairs,Jianguo Deng; Jiandong Li; Imrich Chlamtac; Yabin Ye; Bo Li; Andreas F Molisch; Hsiao-Hwa Chen; Chonggang Wang; Wei Kuang Lai; Rittwik Jana; Xinbing Wang; Hamid Sharif; Kun Yang; Xiaowen Chu; Anwar Walid; Zhifeng Zhao; Yan Zhang; Pinyi Ren; Ray YM Huang; Markos Anastasopoulos; Bin Wei; Alex Galis; KATO Nei; Guanhua Yan; Chong-Yung Chi; Chenyang Yang; Kehu Yang; Meixia Tao; Mao Chao Lin; Ning Cai; Cheng Li,General Chairs Baoyan Duan (Xidian University) Shihua Zhu (Xi'an Jiaotong University) … GeneralVice Chairs Jianguo Deng (Xi'an Jiaotong University) Jiandong Li (Xidian University) … SteeringCommittee Imrich Chlamtac (Create-Net) Yabin Ye (Huawei Europe) Zheng (Zhou BUPT) BoLi (HKUST) Andreas F. Molisch (MERL/Lund Univ.) … Program Chairs Hsiao-Hwa Chen (NationalCheng Kung University) Chonggang Wang (NEC Laboratories America) … Frontiers on Communicationsand Networking Symposium Wei Kuang Lai (National Sun Yat-Sen University) Rittwik Jana(AT&T Labs Research) Xinbing Wang (Shanghai Jiaotong University) … Optical Communicationsand Networking Symposium Hamid Sharif (University of Nebraska-Lincoln) Kun Yang (Universityof Essex) Xiaowen Chu (Hong Kong Baptist University) … Wireless Communications and NetworkingSymposium Anwar Walid (Bell Labs Research) Zhifeng Zhao (Zhejiang University) Yan …,*,*,*
A STATISTICAL PATH LOSS MODEL FOR IN-HOME UWB CHANNELS,Vahid Tarokh; Saeed S Ghassemzadeh; Rittwik Jana; Christopher W Rice; William Turin,ABSTRACT This paper describes a simple statistical model for evaluating the path loss inresidential environments. It consists of detailed characterization of path loss modelparameters of Ultra-Wideband Band (UWB) signals having a nominal center frequency of 5GHz. The proposed statistical path loss model is for in-home channel and it is based on over300;000 frequency response measurements. Probability distributions of the modelparameters for different location are presented. Also; time domain results such as RMSdelay spread and percent of captured power are presented.,*,*,*
MxM: A Mobile Multimedia Content Aggregation and Dissemination Platform,Yih-Farn Chen; Rittwik Jana; Serban Jora; Bernard Renger; Bin Wei,*,*,*,*
AUTOREGRESSIVE MODELING OF AN INDOOR UWB CHANNEL,Vahid Tarokh; William Turin; Rittwik Jana; Saeed S Ghassemzadeh; Christopher W Rice,ABSTRACT Based on frequency domain measurements in the 4.375-5.625 GHz band; achannel model for the frequency response of the indoor radio channel is introduced. Inparticular; a second-order Autoregressive (AR) model is proposed for frequency responsegeneration of the ultra wide band indoor channel. A complete characterization of the modelparameters is described along with probability distributions and dependencies betweenparameters.,*,*,*
Processing Context-Related Data in Mobile Environments,Yih-Farn Robin Chen; Rittwik Jana,*,*,*,*
