Roles of continuous neurogenesis in the structural and functional integrity of the adult forebrain,Itaru Imayoshi; Masayuki Sakamoto; Toshiyuki Ohtsuka; Keizo Takao; Tsuyoshi Miyakawa; Masahiro Yamaguchi; Kensaku Mori; Toshio Ikeda; Shigeyoshi Itohara; Ryoichiro Kageyama,Abstract Neurogenesis occurs continuously in the forebrain of adult mammals; but thefunctional importance of adult neurogenesis is still unclear. Here; using a genetic labelingmethod in adult mice; we found that continuous neurogenesis results in the replacement ofthe majority of granule neurons in the olfactory bulb and a substantial addition of granuleneurons to the hippocampal dentate gyrus. Genetic ablation of newly formed neurons inadult mice led to a gradual decrease in the number of granule cells in the olfactory bulb;inhibition of increases in the granule cell number in the dentate gyrus and impairment ofbehaviors in contextual and spatial memory; which are known to depend on hippocampus.These results suggest that continuous neurogenesis is required for the maintenance andreorganization of the whole interneuron system in the olfactory bulb; the modulation and …,Nature neuroscience,2008,833
A mouse model characterizing features of vascular dementia with hippocampal atrophy,Keiko Nishio; Masafumi Ihara; Nobuyuki Yamasaki; Raj N Kalaria; Takakuni Maki; Youshi Fujita; Hidefumi Ito; Naoya Oishi; Hidenao Fukuyama; Tsuyoshi Miyakawa; Ryosuke Takahashi; Hidekazu Tomimoto,Background and Purpose—We have previously described effects of chronic cerebralhypoperfusion in mice with bilateral common carotid artery stenosis (BCAS) using microcoilsfor 30 days. These mice specifically exhibit working memory deficits attributable to frontal-subcortical circuit damage without apparent gray matter changes; indicating similarities withsubcortical ischemic vascular dementia. However; as subcortical ischemic vasculardementia progresses over time; the longer-term effects that characterize the mouse modelare not known. Methods—Comprehensive behavioral test batteries and histologicalexaminations were performed in mice subjected to BCAS for up to 8 months. Laser speckleflowmetry and 18 F-fluorodeoxyglucose positron emission tomography were performed toassess cerebral blood flow and metabolism at several time points. Results—At 2 hours …,Stroke,2010,108
M 1-M 5 muscarinic receptor knockout mice as novel tools to study the physiological roles of the muscarinic cholinergic system,J Wess; A Duttaroy; W Zhang; J Gomeza; Y Cui; T Miyakawa; FP Bymaster; L McKinzie; CC Felder; KG Lamping; FM Faraci; C Deng; M Yamada,A large body of evidence indicates that muscarinic acetylcholine receptors (mAChRs) playcritical roles in regulating the activity of many important functions of the central andperipheral nervous systems. However; identification of the physiological andpathophysiological roles of the individual mAChR subtypes (M 1-M 5) has proven a difficulttask; primarily due to the lack of ligands endowed with a high degree of receptor subtypeselectivity and the fact that most tissues and organs express multiple mAChRs. Tocircumvent these difficulties; we used gene targeting technology to generate mutant mouselines containing inactivating mutations of the M 1-M 5 mAChR genes. The different mAChRmutant mice and the corresponding wild-type control animals were subjected to a battery ofphysiological; pharmacological; behavioral; biochemical; and neurochemical tests. The M …,Receptors and Channels,2003,101
Abnormal social behavior; hyperactivity; impaired remote spatial memory; and increased D1-mediated dopaminergic signaling in neuronal nitric oxide synthase kno...,Koichi Tanda; Akinori Nishi; Naoki Matsuo; Kazuo Nakanishi; Nobuyuki Yamasaki; Tohru Sugimoto; Keiko Toyama; Keizo Takao; Tsuyoshi Miyakawa,Neuronal nitric oxide synthase (nNOS) is involved in the regulation of a diverse populationof intracellular messenger systems in the brain. In humans; abnormal NOS/nitric oxidemetabolism is suggested to contribute to the pathogenesis and pathophysiology of someneuropsychiatric disorders; such as schizophrenia and bipolar disorder. Mice with targeteddisruption of the nNOS gene exhibit abnormal behaviors. Here; we subjected nNOSknockout (KO) mice to a battery of behavioral tests to further investigate the role of nNOS inneuropsychiatric functions. We also examined the role of nNOS in dopamine/DARPP-32signaling in striatal slices from nNOS KO mice and the effects of the administration of adopamine D1 receptor agonist on behavior in nNOS KO mice. nNOS KO mice showedhyperlocomotor activity in a novel environment; increased social interaction in their home …,Molecular brain,2009,87
Identification of YWHAE; a gene encoding 14-3-3epsilon; as a possible susceptibility gene for schizophrenia,Masashi Ikeda; Takao Hikita; Shinichiro Taya; Junko Uraguchi-Asaki; Kazuhito Toyo-Oka; Anthony Wynshaw-Boris; Hiroshi Ujike; Toshiya Inada; Keizo Takao; Tsuyoshi Miyakawa; Norio Ozaki; Kozo Kaibuchi; Nakao Iwata,Abstract Schizophrenia is a complex mental disorder with a fairly high degree of heritability.Although the causes of schizophrenia remain unclear; it is now widely accepted that it is aneurodevelopmental and neurodegenerative disorder involving disconnectivity and disorderof the synapses. Disrupted-in-schizophrenia 1 (DISC1) is a promising candidatesusceptibility gene involved in neurodevelopment; including maturation of the cerebralcortex. To identify other susceptibility genes for schizophrenia; we screened for DISC1-interacting molecules [NudE-like (NUDEL); Lissencephaly-1 (LIS1); 14-3-3epsilon(YWHAE); growth factor receptor bound protein 2 (GRB2) and Kinesin family 5A of Kinesen1(KIF5A)]; assessing a total of 25 tagging single-nucleotide polymorphisms (SNPs) in aJapanese population. We identified a YWHAE SNP (rs28365859) that showed a highly …,Human molecular genetics,2008,87
Increased fearfulness of Fyn tyrosine kinase deficient mice,Tsuyoshi Miyakawa; Takeshi Yagi; Satoshi Watanabe; Hiroaki Niki,Abstract Fyn-deficient mice were produced by inserting the β-galactosidase gene (lacZ) intothe fyn gene locus. The homozygously Fyn kinase-deficient (fyn z/fyn z) mice exhibitedstronger light aversion in the light-dark choice test and higher fear-response scores in thenovelty preference and passive avoidance tests than did the heterozygously Fyn-deficient(+/fyn z) mice. These results indicate that fyn z/fyn z mice are hyperresponsive to fear-inducing stimuli.,Molecular brain research,1994,87
Enriched environments influence depression-related behavior in adult mice and the survival of newborn cells in their hippocampi,Satoko Hattori; Ryota Hashimoto; Tsuyoshi Miyakawa; Hajime Yamanaka; Hiroshi Maeno; Keiji Wada; Hiroshi Kunugi,Abstract Major depression is a highly prevalent mental disorder and environmental factorshave been strongly implicated in its pathophysiology. Clinical studies have demonstratedthat stress or depression can lead to atrophy and cell loss in the hippocampus. Studies ofanimal models of depression have suggested that reduced neurogenesis in the adulthippocampus might contribute to such structural changes and to the behavior of theseanimals. On the other hand; increased hippocampal neurogenesis can be induced by theadministration of antidepressants or electroconvulsive seizure; suggesting that increasedneurogenesis might be related to the treatment of depression. Thus; an enrichedenvironment (EE); which also enhances neurogenesis; is expected to have therapeuticeffects on depression-related behaviors. To investigate the effects of an EE during …,Behavioural brain research,2007,84
Deficiency of schnurri-2; an MHC enhancer binding protein; induces mild chronic inflammation in the brain and confers molecular; neuronal; and behavioral phenoty...,Keizo Takao; Katsunori Kobayashi; Hideo Hagihara; Koji Ohira; Hirotaka Shoji; Satoko Hattori; Hisatsugu Koshimizu; Juzoh Umemori; Keiko Toyama; Hironori K Nakamura; Mahomi Kuroiwa; Jun Maeda; Kimie Atsuzawa; Kayoko Esaki; Shun Yamaguchi; Shigeki Furuya; Tsuyoshi Takagi; Noah M Walton; Nobuhiro Hayashi; Hidenori Suzuki; Makoto Higuchi; Nobuteru Usuda; Tetsuya Suhara; Akinori Nishi; Mitsuyuki Matsumoto; Shunsuke Ishii; Tsuyoshi Miyakawa,Abstract Schnurri-2 (Shn-2); an nuclear factor-κB site-binding protein; tightly binds to theenhancers of major histocompatibility complex class I genes and inflammatory cytokines;which have been shown to harbor common variant single-nucleotide polymorphismsassociated with schizophrenia. Although genes related to immunity are implicated inschizophrenia; there has been no study showing that their mutation or knockout (KO) resultsin schizophrenia. Here; we show that Shn-2 KO mice have behavioral abnormalities thatresemble those of schizophrenics. The mutant brain demonstrated multiple schizophrenia-related phenotypes; including transcriptome/proteome changes similar to those ofpostmortem schizophrenia patients; decreased parvalbumin and GAD67 levels; increasedtheta power on electroencephalograms; and a thinner cortex. Dentate gyrus granule cells …,Neuropsychopharmacology,2013,80
Increased social interaction in mice deficient of the striatal medium spiny neuron‐specific phosphodiesterase 10A2,Hiromi Sano; Yumiko Nagai; Tsuyoshi Miyakawa; Ryuichi Shigemoto; Mineto Yokoi,Abstract Cyclic nucleotide phosphodiesterase 10A (PDE10A) is a member ofphosphodiesterase families that degrade cAMP and/or cGMP in distinct intracellular sites.PDE10A has a dual activity on hydrolysis of both cAMP and cGMP; and is prominentlyexpressed in the striatum and the testis. Previous studies suggested that PDE10A isinvolved in regulation of locomotor activity and potentially related to psychosis; but concretephysiological roles of PDE10A remains elusive yet. In this study; we genetically inactivatedPDE10A2; a prominent isoform of PDE10A in the brain; in mice; and demonstrate thatPDE10A2 deficiency results in increased social interaction without any major influence ondifferent other behaviors; along with increased levels of striatal cAMP. We also demonstratethat PDE10A2 is selectively distributed in medium spiny neurons; but not interneurons; of …,Journal of neurochemistry,2008,80
Light/dark transition test for mice,Keizo Takao; Tsuyoshi Miyakawa,Abstract Although all of the mouse genome sequences have been determined; we do not yetknow the functions of most of these genes. Gene-targeting techniques; however; can beused to delete or manipulate a specific gene in mice. The influence of a given gene on aspecific behavior can then be determined by conducting behavioral analyses of the mutantmice. As a test for behavioral phenotyping of mutant mice; the light/dark transition test is oneof the most widely used tests to measure anxiety-like behavior in mice. The test is based onthe natural aversion of mice to brightly illuminated areas and on their spontaneousexploratory behavior in novel environments. The test is sensitive to anxiolytic drug treatment.The apparatus consists of a dark chamber and a brightly illuminated chamber. Mice areallowed to move freely between the two chambers. The number of entries into the bright …,Journal of visualized experiments: JoVE,2006,79
Detection of an immature dentate gyrus feature in human schizophrenia/bipolar patients,NM Walton; Y Zhou; JH Kogan; R Shin; M Webster; AK Gross; CL Heusner; Q Chen; S Miyake; K Tajinda; K Tamura; T Miyakawa; M Matsumoto,Abstract Hippocampus-associated cognitive impairments are a common; highly conservedsymptom of both schizophrenia (SCZ) and bipolar disorder (BPD). Although thehippocampus is likely an impacted region in SCZ/BPD patients; the molecular and cellularunderpinnings of these impairments are difficult to identify. An emerging class of mousemodels for these psychiatric diseases display similar cognitive impairments to thoseobserved in human patients. The hippocampi of these mice possess a conservedpathophysiological alteration; we term the 'immature dentate gyrus'(iDG); characterized byincreased numbers of calretinin-positive immature neuronal progenitors; a dearth ofcalbindin-positive mature neurons and (often) constitutively increased neurogenesis.Although these models provide a link between cellular dysfunction and behavioral …,Translational psychiatry,2012,74
Radial maze performance; open-field and elevated plus-maze behaviors in Fyn-kinase deficient mice: further evidence for increased fearfulness,Tsuyoshi Miyakawa; Takeshi Yagi; Akira Kagiyama; Hiroaki Niki,Abstract Fyn-deficient mice produced by inserting the β-galactosidase gene (lacZ) into thefyn gene locus were tested in a radial maze; an open field and an elevated plus-maze. In theradial maze; the homozygous Fyn-deficient (fyn z fyn z) mice showed no impairment inspatial learning; although they showed a stronger avoidance tendency for those armslocated closer to the experimenter during pretraining (adaptation). In the open-field test; thefyn z fyn z mice defecated more frequently in the bright condition than did the+ fyn z mice;and they were less active during the first 10-min test period than the+ fyn z mice. In addition;the temporal pattern of locomotor activity for fyn z fyn z mice was altered by changing theillumination while the pattern for+ fyn z mice remained relatively unchanged. Scoresreflecting the fear-response in the elevated plus-maze were higher in the fyn z fyn z mice …,Molecular brain research,1996,72
