MonetDB/X100: Hyper-Pipelining Query Execution.,Peter A Boncz; Marcin Zukowski; Niels Nes,Abstract Database systems tend to achieve only low IPC (instructions-per-cycle) efficiencyon modern CPUs in compute-intensive application areas like decision support; OLAP andmultimedia retrieval. This paper starts with an in-depth investigation to the reason why thishappens; focusing on the TPC-H benchmark. Our analysis of various relational systems andMonetDB leads us to a new set of guidelines for designing a query processor. The secondpart of the paper describes the architecture of our new X100 query engine for the MonetDBsystem that follows these guidelines. On the surface; it resembles a classical Volcano-styleengine; but the crucial difference to base all execution on the concept of vector processingmakes it highly CPU efficient. We evaluate the power of MonetDB/X100 on the 100GBversion of TPC-H; showing its raw execution power to be between one and two orders of …,Cidr,2005,523
MonetDB Feb2013-SP4 bugfix release,ML Kersten; PA Boncz; NJ Nes; S Manegold; KS Mullender; JA deRijke; Y Zhang; S Idreos; E Sidirourgos; H Pirk; M Pham; LHA Scheers; E Petraki; THJ Sellam; Y Kargin; MM Gawade; HF Mühleisen; S Héman; K Kyzirakos,KNAW Narcis. Back to search results. Publication MonetDB Feb2013-SP4 bugfix release (2013).Pagina-navigatie: Main. Save publication: Save as MODS; Export to Mendeley; Save as EndNote;Export to RefWorks. Title; MonetDB Feb2013-SP4 bugfix release. Author; ML Kersten (Martin);PA Boncz (Peter); NJ Nes (Niels); S. Manegold (Stefan); KS Mullender (Sjoerd); JA de Rijke(Arjen); Y. Zhang (Ying); S. Idreos (Stratos); E. Sidirourgos (Eleftherios); H. Pirk (Holger); M.-D.Pham (Minh-Duc); LHA Scheers (Bart); E. Petraki (Eleni); THJ Sellam (Thibault); Y. Kargin (Yagiz);MM Gawade (Mrunal); HF Mühleisen (Hannes); S. Héman (Sándor); K. Kyzirakos (Konstantinos).Supporting host; Database Architectures; Database Architectures. Date; 2013-09-01. Language;English. Type; Other. Publication; https://ir.cwi.nl/pub/21480. Persistent Identifier;urn:NBN:nl:ui:18-21480. Metadata; XML. Source; CWI …,*,2013,*
Humboldt Award voor CWI'er Peter Boncz-Automatiseringgids. nl,PA Boncz,KNAW Narcis. Back to search results. Publication Humboldt Award voor CWI'er PeterBoncz - Automatiseringgids.nl (2013). Pagina-navigatie: Main …,*,2013,*
MonetDB Feb2013-SP1 bugfix release,ML Kersten; PA Boncz; NJ Nes; S Manegold; KS Mullender; FE Groffen; JA deRijke; Y Zhang; S Idreos; RA Goncalves; E Sidirourgos; H Pirk; M Pham; LHA Scheers; E Petraki; THJ Sellam; Y Kargin; MM Gawade; HF Mühleisen,KNAW Narcis. Back to search results. Publication MonetDB Feb2013-SP1 bugfix release (2013).Pagina-navigatie: Main. Save publication: Save as MODS; Export to Mendeley; Save as EndNote;Export to RefWorks. Title; MonetDB Feb2013-SP1 bugfix release. Author; ML Kersten (Martin);PA Boncz (Peter); NJ Nes (Niels); S. Manegold (Stefan); KS Mullender (Sjoerd); FE Groffen(Fabian); JA de Rijke (Arjen); Y. Zhang (Ying); S. Idreos (Stratos); RA Goncalves (Romulo); E.Sidirourgos (Eleftherios); H. Pirk (Holger); M.-D. Pham (Minh-Duc); LHA Scheers (Bart); E. Petraki(Eleni); THJ Sellam (Thibault); Y. Kargin (Yagiz); MM Gawade (Mrunal); HF Mühleisen (Hannes).Supporting host; Database Architectures; Database Architectures. Date; 2013-03-01. Language;English. Type; Other. Publication; https://ir.cwi.nl/pub/21316. Persistent Identifier;urn:NBN:nl:ui:18-21316. Metadata; XML. Source; CWI …,*,2013,*
Optimizing database architecture for machine architecture: is there still hope?,Peter Boncz,In the keynote; I will give some examples of how computer architecture has strongly evolvedin the past decennia and how this influences the performance; and therefore the design; ofalgorithms and data structure for data management. One the one hand; these changes inhardware architecture have caused the (continuing) need for new data managementresearch. ie hardware-conscious database research. Here; I will draw examples fromhardware-conscious research performed on the CWI systems MonetDB and Vectorwise.This diversification trend in computer architectural characteristics of the various solutions inthe market seems to be intensifying. This is seen in quite different architectural options; suchas CPU vs GPU vs FPGA; but also even restricting oneself to just CPUs there seems to beincreasing design variation in architecture and platform behavior. This poses a challenge …,Liebe Teilnehmerinnen und Teilnehmer,2013,*
TR-IEEE Data Engineering Bulleting (DEBULL),PA Boncz,In the past five years; columnar storage technologies have gained momentum in the analyticalmarketplace. This resulted from (i) a number of new successful entrants in the database marketwith products based on columnar technology; as well as (ii) established vendors introducingcolumnar products or even integrating columnar technology deep inside their existingproducts. In this issue; you find a number of papers that describe systems that fit one or evenboth of these catagories: Infobright and MonetDB as pure column stores; and Virtuoso;Vectorwise; IBM's Blink based products; Microsoft SQLserver; and SAP HANA (through itsP*TIME subsystem) are products that combine row- and column-technology; this also holds forthe research systems HYRISE and Hyper. Given that column store systems have been on themarket now for a few years; the commercial system papers also describe customer …,*,2013,*
De rekenmeesters van de NS en de Deltawerken. Elsevier; 14 juli 2012,CWI CWI; JCM Baeten; RD van deMei; GJ Hoekstra; PA Boncz; R Wolf; PD Grünwald,KNAW Narcis. Back to search results. Publication De rekenmeesters van de NS en deDeltawerken. Elsevier; 14 juli 2012 (2012). Pagina-navigatie: Main …,*,2012,*
MonetDB Dec2011 feature release,ML Kersten; PA Boncz; NJ Nes; S Manegold; KS Mullender; FE Groffen; JA deRijke; Y Zhang; MG Ivanova; S Idreos; RA Goncalves; E Sidirourgos; E Liarou; H Pirk; M Pham; LHA Scheers; E Petraki; THJ Sellam; Y Kargin; MM Gawade; VV Meduri,KNAW Narcis. Back to search results. Publication MonetDB Dec2011 feature release (2012).Pagina-navigatie: Main. Save publication: Save as MODS; Export to Mendeley; Save as EndNote;Export to RefWorks. Title; MonetDB Dec2011 feature release. Author; ML Kersten (Martin); PABoncz (Peter); NJ Nes (Niels); S. Manegold (Stefan); KS Mullender (Sjoerd); FE Groffen (Fabian);JA de Rijke (Arjen); Y. Zhang (Ying); MG Ivanova (Milena); S. Idreos (Stratos); RA Goncalves(Romulo); E. Sidirourgos (Eleftherios); E. Liarou (Erietta); H. Pirk (Holger); M.-D. Pham(Minh-Duc); LHA Scheers (Bart); E. Petraki (Eleni); THJ Sellam (Thibault); Y. Kargin (Yagiz); MMGawade (Mrunal); VV Meduri (Vamsi). Supporting host; Database Architectures; name unknown.Date; 2012-01-01. Language; English. Type; Other. Publication; https://ir.cwi.nl/pub/19382.Persistent Identifier; urn:NBN:nl:ui:18-19382. Metadata; XML. Source; CWI …,*,2012,*
Linked Stream Data Processing: Facts and Figures,LP Danh; DT Minh; P Minh Duc; PA Boncz; E Thomas; F Michael,Abstract. Linked Stream Data; ie; the RDF data model extended for representing stream datagenerated from sensors social network applications; is gaining popularity. This hasmotivated considerable work on developing corresponding data models associated withprocessing engines. However; current implemented engines have not been thoroughlyevaluated to assess their capabilities. For reasonable systematic evaluations; in this workwe propose a novel; customizable evaluation framework and a corresponding methodologyfor realistic data generation; system testing; and result analysis. Based on this evaluationenvironment; extensive experiments have been conducted in order to compare the state-of-the-art LSD engines wrt. qualitative and quantitative properties; taking into account theunderlying principles of stream processing. Consequently; we provide a detailed analysis …,*,2012,*
Query processing of pre-partitioned data using Sandwich Operators,PA Boncz; S Baumann; K-U Sattler,Abstract. In this paper we present the “Sandwich Operators”; an elegant approach to exploitpre-sorting or pre-grouping from clustered storage schemes in operators such asAggregation/Grouping; HashJoin; and Sort of a database management system. Thereby;each of these operator types is “sandwiched” by two new operators; namely PartitionSplitand PartitionRestart. PartitionSplit splits the input relation into its smaller independentgroups on which the sandwiched operator is executed. After a group is processedPartitionRestart is used to trigger the execution on the following group. Executing one ofthese operator types with the help of the Sandwich Operators introduces minimal overheadand does not penalty performance of the sandwiched operator as its implementationremains unchanged. On the contrary; we show that sandwiched execution of an operator …,*,2012,*
Vectorwise: a Vectorized Analytical DBMS,PA Boncz; M Zukowski; M Van der Wiel,Abstract—Vectorwise is a new entrant in the analytical database marketplace whosetechnology comes straight from innovations in the database research community in the pastyears. The product has since made waves due to its excellent performance in analyticalcustomer workloads as well as benchmarks. We describe the history of Vectorwise; as wellas its basic architecture and the experiences in turning a technology developed in anacademic context into a commercial-grade product. Finally; we turn our attention to recentperformance results; most notably on the TPC-H benchmark at various sizes.,*,2012,*
MonetDB Aug2011-SP1 bugfix release,ML Kersten; PA Boncz; NJ Nes; S Manegold; KS Mullender; FE Groffen; JA deRijke; Y Zhang; MG Ivanova; S Idreos; RA Goncalves; E Sidirourgos; E Liarou; H Pirk; M Pham; LHA Scheers; E Petraki,KNAW Narcis. Back to search results. Publication MonetDB Aug2011-SP1 bugfix release (2011).Pagina-navigatie: Main. Save publication: Save as MODS; Export to Mendeley; Save as EndNote;Export to RefWorks. Title; MonetDB Aug2011-SP1 bugfix release. Author; ML Kersten (Martin);PA Boncz (Peter); NJ Nes (Niels); S. Manegold (Stefan); KS Mullender (Sjoerd); FE Groffen(Fabian); JA de Rijke (Arjen); Y. Zhang (Ying); MG Ivanova (Milena); S. Idreos (Stratos); RAGoncalves (Romulo); E. Sidirourgos (Eleftherios); E. Liarou (Erietta); H. Pirk (Holger); M.-D. Pham(Minh-Duc); LHA Scheers (Bart); E. Petraki (Eleni). Supporting host; Database Architectures;name unknown. Date; 2011-09-01. Language; English. Type; Other. Publication;https://ir.cwi.nl/pub/19379. Persistent Identifier; urn:NBN:nl:ui:18-19379. Metadata; XML. Source;CWI. Go to Website Navigation: Home; about narcis; login; Nederlands. contact …,*,2011,*
Integrating Cooperative Scans in a column-oriented DBMS,Peter A Boncz; Frank J Seinstra; Marcin Żukowski; BV VectorWise,Abstract Data warehousing requires huge amounts of data to be stored on persistentstorage. The usual way to access this data is to perform a sequential scan that loads andprocesses all the data in order it is stored. In many application areas including businessintelligence; data mining and decision support systems there are multiple concurrent queriestouching a considerable fraction of a relation. In most database management systems thedata is accessed using a „Scan” operator that sequentially issues page request to theunderlying buffer manager that caches most recently used data. In a concurrentenvironment; this approach may lead to suboptimal utilization of the available diskbandwidth; as the buffer manager may evict pages that could soon be reused by an anotherrunning scan. Cooperative Scans is a new algorithm that improves performance of …,*,2011,*
