RQL: a declarative query language for RDF,Gregory Karvounarakis; Sofia Alexaki; Vassilis Christophides; Dimitris Plexousakis; Michel Scholl,Abstract Real-scale Semantic Web applications; such as Knowledge Portals and E-Marketplaces; require the management of large volumes of metadata; ie; informationdescribing the available Web content and services. Better knowledge about their meaning;usage; accessibility or quality will considerably facilitate an automated processing of Webresources. The Resource Description Framework (RDF) enables the creation and exchangeof metadata as normal Web data. Although voluminous RDF descriptions are alreadyappearing; sufficiently expressive declarative languages for querying both RDF descriptionsand schemas are still missing. In this paper; we propose a new RDF query language calledRQL. It is a typed functional language (a la OQL) and relies on a formal model for directedlabeled graphs permitting the interpretation of superimposed resource descriptions by …,Proceedings of the 11th international conference on World Wide Web,2002,709
MeowsReader: Feedback Enabled Ranking and Filtering of News with Generalized Continuous Top-k Queries,Nelly Vouzoukidou; Bernd Amann; Vassilis Christophides,ABSTRACT This demonstration presents MeowsReader; a real-time news ranking andfiltering prototype which illustrates how a general class of continuous top-k queries offers asuitable abstraction for modeling and implementing continuous online information filteringapplications combining keyword search and real-time web activity. Users define theirinterest by issuing text queries for continuously receiving best matching results in an alert-like environment. Item scores are dynamic and take into account time decay; real-time webattention and other user feedback. Additionally; a trends detection mechanism automaticallygenerates trending entities from the input streams; which can smoothly be added to userprofiles in form of keyword queries. During the demo; users will be able to explore andpersonalize results over thousands of online news information streams through a publicly …,*,*,*
Real-Time Ranking and Filtering of News with Generalized Continuous Top-k Queries,Nelly Vouzoukidou; Bernd Amann; Vassilis Christophides,Page 1. Nelly Vouzoukidou*; Bernd Amann*; Vassilis Christophides + *Pierre et Marie CurieUniversity; Paris; France +R&I Center; Technicolor; Paris; France Context: Real-time webinformation filtering Real-Time Ranking and Filtering of News with Generalized ContinuousTop-k Queries Approach: Continuous top-k text queries News and social media produce hugeamounts of information items Millions of users want to receive personalized views over thesestreams Feedback signals (events) on items (clicks; favorite/like; etc.); arriving at high rates;provide valuable information for ranking Challenge: Efficiently solve the personalized rankingand filtering problem in this large scale real-time application scenario Users define full text queriesand receive the top-k matching items Scoring function: S(q; i) = α S query (q; i) + β S static (i) +γ S dynamic (i) Continuous queries query-item similarity ∑ ∈q t ti t q w w …,*,*,*
Semantic Web Workshop: Models; Architectures and Management September 21; 2000; Lisbon; Portugal,Panos Constantopoulos; Vassilis Christophides; Dimitris Plexousakis,In 1998; the World-Wide Web Consortium (W3C) inaugurated a research initiative centeredon the idea of providing semantics for and facilitating the extraction of knowledge from theWorld-Wide Web. The Semantic Web is a vision of the creator of the WWW; Tim Berners-Lee; who describes it as" a web of data; documents; or portions of documents; that can beprocessed directly or indirectly by machines" not just for display purposes; but forautomation; integration and reuse across various applications. The primary goal of theSemantic web is to define infrastructure; standards and policies facilitating an explicitdescription of the meaning of Web resources that can be processed both by automated toolsand people. This effort towards the next evolution step of the Web; has given rise to a largenumber of research problems that relate to models; architectures; applications and …,*,*,*
A Services Framework for Using Social Web as Social Sensor Web,D Kotzinos; S Kleisarxaki; L Theodoridou; V Christophides; N Petalidis; G Kariotis,Abstract—Online social networking sites carry a lot of information organized around thepeople who actually submit it. They rely a lot on the interconnections between the actors ofthe network and they relate the generated information in terms of connections or ties amongthose actors. On the other hand; social networks carry a lot of information in real time oralmost real time since people “report” information as they see it unfolding before their eyes.We are targeting this information and we try to understand when this information can berelated to refer to a single event; which has both a spatial and a temporal dimension. Thesesocial sensors can alert us on what is happening in the society when it happens and byaggregating the different reports from people who are on the scene. In order to achieve thatwe suggest and describe a set of services that can be used for collection of the …,*,*,*
Program Committee Chairs,Mei Hsu; Alfons Kemper; Timos Sellis; Ashraf Aboulnaga; Christian Jensen; Malu Castellanos; Justin Levandoski; Elisa Bertino; Christoph Freytag; Serge Abiteboul; Patrick Valduriez; Yannis Kotidis; Andy Pavlo; Yufei Tao; Nikolaus Augsten; Vassilis Christophides; Martin Theobald; Jiawei Han; Talel Abdessalem; Azza Abouzied; Foto Afrati; Reza Akbarinia; Bernd Amann; Arvind Arasu; Denilson Barbosa; Ken Barker; Xiao Bai; Christian Bizer; Spyros Blanas; Panagiotis Bouros,Program Committee Chairs Mei Hsu (HP Labs; USA) Alfons Kemper (Technische UniversitätMünchen; Germany) Timos Sellis (Swinburne University of Technology; Australia) … ProgramCommittee Area Chairs Cloud Computing and Database-as-a-Service Ashraf Aboulnaga (QatarComputing Research Institute; Qatar) Big Data and Data-Warehousing System ArchitecturesChristian Jensen (Aalborg University; Denmark) Data Integration; Metadata Management; andInteroperability Malu Castellanos (HP Labs; USA) Modern Hardware and In-Memory DatabaseArchitecture and Systems Justin Levandoski (Microsoft Research; USA) Privacy; Security; andTrust Elisa Bertino (Purdue University; USA) Query Processing; Indexing; and Optimization ChristophFreytag (Humboldt University; Germany) Social Networks; Social Web; Graph; and PersonalInformation Management Serge Abiteboul (INRIA; France) Crowdsourcing; Distributed …,*,*,*
11 Top-k News Recommendation; Filtering and Personalization,Nelly Vouzoukidou; Bernd Amann; Vassilis Christophides,Page 1. Try it! http://gateway.lip6.fr:8080/meows Reference [1] Vouzoukidou; N.; Amann; B.;Christophides; V. Processing continuous text queries featuring non-homogeneous scoringfunctions. In Proceedings of the 21st ACM international conference on Information and knowledgemanagement (pp. 1065-1074). ACM. (2012; October) Context The huge amounts of data producedevery day by Web 2.0 applications; call for efficient online aggregation and filtering techniques.News aggregators (Google News; Yahoo!News) and Social Media (Twitter; Facebook) provideusers with the possibility to filter and personalize their information streams. Focusing on thepersonalization of information; we developed the MeowsReader news aggregator. WithMeowsReader; users can define their interests by issuing queries to be continuously informedabout relevant news items as these are published on the web …,*,*,*
D3. 2 Provenance Management and Propagation Through SPARQL Query and Update Languages,Irini Fundulaki; Vassilis Papakonstantinou; Argiro Avgustaki; Anastasia Analyti; Grigoris Antoniou; Carlos Viegas Damasio; Vassilis Christophides; Grigoris Karvounarakis,Abstract Recording the origin (provenance) of data is important to determine reliability;accountability; attribution or reputation; and to support various applications; such as trust;access control; privacy policies etc. The unmoderated nature of the Linked Open Dataparadigm emphasizes this need. This deliverable studies the problem of provenancemanagement under different settings; and theoretically evaluates the use of abstract modelsfor this purpose; with emphasis in the case of dynamic datasets which support inference (asis the case with RDFS datasets). Additionally; abstract models are applied to study theproblem of representing the provenance that is needed for annotating the results of SPARQLqueries; as well as for determining the provenance of triples that were added to the datasetduring SPARQL Update operations.,*,*,*
MEoWS Reader: Top-k News Recommendation; Filtering and Personalization,Nelly Vouzoukidou; Bernd Amann; Vassilis Christophides,MEoWS Reader: Top-k News Recommendation; Filtering and … Nelly Vouzoukidou Bernd AmannPierre et Marie Curie University Paris; France firstname.name@lip6.fr … Vassilis ChristophidesICS/FORTH & University of Crete Heraklion; Greece christop@ics.forth.gr … We present MEoWSReader; a personalized news reader featuring an efficient algorithm for processing a new classof continuous top-k textual queries using dynamic non-homogeneous ranking functions [10].… The size; diversity and dynamicity of contents pro- duced by Web 2.0 applications engendersan increas- ing demand for efficient services capable of aggregating and filtering continuousinformation streams. News ag- gregators (Google News; Yahoo!News) and social me- dia services(Twitter; Facebook; Tumblr) provide users with the possibility to subscribe to public news; blogsand private social media streams. More general RSS based aggregation services like …,*,*,*
Entity Resolution in the Web of Data Part II,Kostas Stefanidis; Vasilis Efthymiou; Melanie Herschel; Vassilis Christophides,Page 1. Kostas Stefanidis1; Vasilis Efthymiou1;2; Melanie Herschel3;4; Vassilis Christophides5kstef@ics.forth.gr; vefthym@ics.forth.gr; melanie.herschel@lri.fr vassilis.christophides@technicolor.com 1FORTH; 2University of Crete; 3Université Paris Sud; 4Inria Saclay; 5Paris R&I Center;Tehcnicolor Entity Resolution in the Web of Data Part II Page 2. From Part I Entity resolution viablocking: • Token blocking • Attribute clustering • Blocking based on infixes 2 Page 3. TokenBlocking vs Attribute Clustering Set of all pairs of en]ty descrip]ons Matching pairs of en]tydescrip]ons AUribute clustering uses a not so loose similarity funcfion e1-‐e3 e1-‐e2 e1 = {(name;Smith); (country; USA)} e2 = {(about; R. Smith); (livesIn; California)} e3 = {(brand; Jeep);(headquarters; USA)} e4 = {(name; Ulrich); (country; Denmark)} e5 = {(about; D. Brunson); (livesIn;Nevada)} e6 = {( tle; California Dreamin'); (length; 2:34)} e2-‐e6 …,*,*,*
Deliverable Type Research Report Deliverable number D5 Contractual date of delivery 30 September 2000 Actual date of delivery 15 September 2000,Vassilis Christophidesy; Sofia Alexakiy; Bernd Amann; Omar Benjelloun; Olivier Corbyz; Rose Diengz; Irini Fundulaki; Greg Karvounarakisy; Stamatis Karvounarakisy; Alain Michard; Dimitris Plexousakisy; Michel Scholl; Anne-Marie Vercoustre; BP INRIA-VERSO,Summary The World-Wide-Web was designed to support information sharing at a globallevel. The C-Web project; a short name for Community-Webs; intends to support speci ccommunities (eg; in Commerce; Education; Culture; Health; sectors) having in commonsome identi ed and formalized knowledge that they use and make evolve in their jointactivities along with a variety of information resources (eg documents; data; etc.). In thiscontext; the main challenge is to provide a single point of useful; ubiquitous; comprehensive;and integrated access to the various information resources of a community. To support webcommunities a C-Web platform essentially o ers three complementary broad functions. Therst one enables the creation of conceptual models; either from scratch; or more likely throughreusing existing conceptual and terminology resources. The second function makes …,*,*,*
Querying Structured D ocum ents with H ypertext Links,V Christophides; A Rizk,*,*,*,*
On Provenance of Queries on Web Data,Yannis Theoharis; Irini Fundulaki; Gregoris Karvounarakis; Vassilis Christophides,*,*,*,*
Preference-Based Queries for Course Sequencing,Periklis Georgiadis; Vassilis Christophides; Nicolas Spyratos,Higher education curricula are characterized nowadays by their continuous evolution aswell as by the mobility of students across them. Consequently; students are striving forsupport in choosing an appropriate course sequence that leads to a set of desired skills.Here; by “skill” we mean the ability (usually learned) to perform actions. In this paper we areinterested in providing a student with a course sequence that (a) leads to the acquisition ofthe desired skills and (b) respects preferences expressed by the student as well as possibleinstitutional restrictions (eg prerequisites). In the context of our work; a skill describes thedistinct effects of a course on the cognitive and technical level of the student. A skill can beeither atomic or compound. An atomic skill is acquired by following a single course; althougha single course might lead to one or more atomic skills. A compound skill is a combination …,*,*,*
On Provenance of Queries on Linked Web Data,Yannis Theoharis; Irini Fundulaki; Grigoris Karvounarakis; Vassilis Christophides,Abstract Assessing the quality of information published on the Web according to the LinkedData paradigm emerges as a crucial need of various applications. Capturingtrustworthiness; reputation and reliability of Linked Web Data manipulated by SPARQL;requires representing adequate provenance information to capture the relationship betweenquery results and the source data. This relationship can either be materialized along with thequery result or lost after the query evaluation. In the former case; query result provenanceconsists of abstract expressions on provenance tokens that uniquely identify source dataitems; while in the latter; it consists of annotations that are computed based on source dataannotations along with query evaluation. We argue about the benefits of the former; forsettings in which the query results are materialized in several repositories and analyzed …,*,*,*
Advances in database technology- EDBT 2004(Heraklion; 14-18 March 2004),Elisa Bertino; Stavros Christodoulakis; Dimitris Plexousakis; Vassilis Christophides; Manolis Koubarakis; Klemens Bohm; Elena Ferrari,*,Lecture notes in computer science,*,*
ICWS 2006 Program Committee,Rama Akkiraju; Grigoris Antoniou; Mikio Aoyama; Ali Arsanjani; Malcolm Atkinson; Boualem Benatallah; Elisa Bertino; Ken Birman; Athman Bouguettaya; Paul Buhler; Christoph Bussler; Jorge Cardoso; Malu G Castellanos; Jeane Chen; Ying Chen; Dickson KW Chiu; Wu Chou; Alok Choudhary; Vassilis Christophides; Umeshwar Dayal; Stefan Dessloch; Asuman Dogac; Jiang Du; Schahram Dustdar; Phillip Ein-Dor; Vadim Ermolayev; Ben Falchuk; Elena Ferrari; Marcus Fontoura; Piero Fraternali; Casey K Fung; Martin Gaedke; George M Galambos; Shahram Ghandeharizadeh; Graciela Gonzalez; Vijay K Gurbani; Sumi Helal Abdelsalam; Alan R Hevner; Michael N Huhns; Rick Hull,Rama Akkiraju; IBM TJ Watson Research; USA Grigoris Antoniou; University of Crete/Instituteof Computer Science FORTH; Greece Mikio Aoyama; Nanzan University; Japan AliArsanjani; IBM Global Services; USA Malcolm Atkinson; University of Edinburgh; UK BoualemBenatallah; University of New South Wales; Australia Elisa Bertino; Purdue University; USA KenBirman; Cornell University; USA Athman Bouguettaya; Virginia Tech.; USA Paul Buhler; Collegeof Charleston; Charleston; SC USA Christoph Bussler; Cisco Systems; USA Jorge Cardoso; Universityof Madeira; Portugal Malu G. Castellanos; HP Labs; USA Jeane Chen; Kintera; USA YingChen; IBM China Research Lab; China Dickson KW Chiu; Dickson Computer Systems; HongKong; China Wu Chou; Avaya Labs Research; Avaya; USA Alok Choudhary; NorthwesternUniversity; USA Vassilis Christophides; University of Crete/Institute of Computer Science …,*,*,*
Jean Jacques Dubray; Attachmate; USA Marlon Dumas; Queensland University of Technology; Australia Schahram Dustdar; Vienna University of Technology; Austri...,Divyakant Agrawal; Mikio Aoyama; Steve Battle; Boualem Benatallah; Elisa Bertino; Kamal Bhattacharya; Athman Boughettaya; Tevfik Bultan; Christoph Bussler; Jorge Cardoso; Michael Carey; Fabio Casati; Ying Chen; David Cheung; Dickson KW Chiu; Vassilis Christophides; Alin Deutsch,Serge Abiteboul; INRIA; France Divyakant Agrawal; University of California at SantaBarbara; USA Grigoris Antoniou; FORTH; Greece Mikio Aoyama; Nanzan University; Japan SteveBattle; Hewlett-Packard; UK Boualem Benatallah; University of New South Wales; Australia ElisaBertino; Purdue University; USA Kamal Bhattacharya; IBM TJ Watson; USA AthmanBoughettaya; Virginia Tech; USA Tevfik Bultan; University of California at Santa Barbara; USAChristoph Bussler; Digital Enterprise Research Institute (DERI); Ireland Jorge Cardoso; Universityof Madeira; Portugal Michael Carey; BEA Systems; USA Fabio Casati; Hewlett-PackardLabs; USA Ying Chen; IBM China Research Lab; China David Cheung; University of HongKong; Hong Kong Dickson KW Chiu; Chinese University of Hong Kong; Hong Kong VassilisChristophides; Institute of Computer Science; Greece Alin Deutsch; University of …,*,*,*
A DATA; COMPUTATION AND KNOWLEDGE GRID,Catherine Houstis; Spyros Lalis; Vassilis Christophides; Dimitris Plexousakis; Manolis Vavalis; Marios Pitikakis; Kyriakos Kritikos; Antonis Smardas,Abstract: The ARION system provides basic e-services of search and retrieval of objects inscientific collections; such as; datasets; simulation models and tools necessary for statisticaland/or visualization processing. These collections may represent application software ofscientific areas; they reside in geographically disperse organizations and constitute thesystem content. The user may invoke on-line computations of scientific datasets when thelatter are not found into the system. Thus; ARION provides the basic infrastructure foraccessing and deriving scientific information in an open; distributed and federated system.,*,*,*
1Computer Science Department; University of Toronto; Toronto; Ontario; Canada M5S-3H5,Yannis Velegrakis; Vassilis Christophides; Panos Constantopoulos,*,*,*,*
Specification declarative de traducteurs Z39. 50a l’aide de la logique descriptive⋆,Yannis Velegrakis; Vassilis Christophides; Panos Constantopoulos,Resume. Z39. 50 est un protocole client/serveur largement repandu dans les bibliothequeset les musees numeriques; pour rechercher et retrouver l'information repartie dans uncertain nombre de sources heterogenes. Pour surmonter les disparites semantiques etschematiques entre les diverses sources de donnees; le protocole est base sur une vue dumonde d'information comme une liste plate de champs; appeles Points d'Acces (PA). Leprincipal probleme pour developper des traducteurs Z39. 50 est de mettre encorrespondance cette liste non structuree de PAs avec les donnees de la source sous-jacente. Malheureusement; les traducteurs Z39. 50 existants ne fournissent pas deslangages de correspondances de haut niveau avec des proprietes verifiables. Dans cetarticle; nous proposons une boitea outils basee sur une logique descriptive; qui permet …,*,*,*
Preference Profile Integration in Digital Library Federations; or how to fuse scores with orders,Periklis Georgiadis; Vassilis Christophides; Georgia Koutrika; Yannis Ioannidis; Carlo Meghini; Nicolas Spyratos,*,*,*,*
Formalizing High-Level Change Detection for RDF/S KBs,V Papavassiliou; G Flouris; I Fundulaki; D Kotzinos; V Christophides,Abstract. An increasing number of scientific communities rely on Semantic Web ontologies toshare and interpret data within and across research domains. These common knowledgerepresentation resources are usually developed and maintained manually and essentiallyco-evolve along with experimental evidence produced by scientists worldwide. Detectingautomatically the differences between (two) versions of the same ontology in order to storeor visualize their deltas is a challenging task for e-science. In this paper; we focus onlanguages allowing the formulation of concise and intuitive deltas; which are expressiveenough to describe unambiguously any possible change and that can be effectively andefficiently detected. We propose a specific language that provably exhibits thosecharacteristics and provide a change detection algorithm which is sound and complete …,change,*,*
Project Number IE-2005,Vassilis Christophidesy; Paola Carraraz; Marco Padulaz; Michel Scholl; BP INRIA-VERSO,Abstract The Aquarelle project aims at developing a distributed multimedia informationsystem; o ering access to information describing and documenting European culturalheritage such as painting; sculptures; historical sites and monuments; musical instrumentsand furniture. Cultural information; is currently provided by many cultural organizationsmuseums; libraries; galleries; etc. across European borders; under various forms andstructures record; document; image; drawings or text bases etc.; using di erent informationmanagement systems DBMS; IRS; KB and platforms. One of the main objectives of theAquarelle project is to provide a uniform access to these heterogeneous collections of data.In this paper we present the limitations of the current Aquarelle architecture to explore thestructure of available data sources and we suggest some guidelines and solutions for the …,*,*,*
Evaluating Queries,Generalized Path Expressions; Vassilis Christophides; Sophie Cluet; Guido Moerkotte,*,*,*,*
FOUNDATIONS OF DATA INTEGRATION SYSTEMS,V CHRISTOPHIDES,Data warehousing: Materialized views global (materialized) schema all data periodicallyloaded into a central repository; need to clean; scrub you data should be automated (ETLtools)“easy” querying; performance is good; after the data is “in house” the system isindependent from the sources difficult to keep up-to-date; data may not be fresh separatesoperational DBMS from decision support DBMS not only a solution to data integration goodfor intranet applications (eg enterprise data integration),*,*,*
Workshop Officers,Tiziana Catarci; Yannis Ioannidis; Vassilis Christophides; Georgia Koutrika; Grigoris Antoniou; Ricardo Baeza-Yates; Wolf Tilo Balke; Jan Chomicki; Paolo Ciaccia; Ling Feng; Irene Fundulaki; Werner Kiessling; Masaru Kitsuregawa; Nikos Koudas; Alexandros Labrinidis; Carlo Meghini; Massimo Melucci; Bamshad Mobasher; Wolfgang Nejdl; Moira Norrie; Christos Papatheodorou; Evi Pitoura; Guillaume Raschia; Nicolas Spyratos; Yannis Stavrakas; Martin Theobald; Panayiotis Tsaparas,*,*,*,*
and get a. INFO for FREE!,ON SALE,NOTICE: This domain name expired on 04/25/2012 and is pending renewalor deletion. This web page is parked FREE; courtesy of GoDaddy.com.adreamhome4you.com. Is this your domain? Renew Now …,*,*,*
