Tail reconnection triggering substorm onset,Vassilis Angelopoulos; James P McFadden; Davin Larson; Charles W Carlson; Stephen B Mende; Harald Frey; Tai Phan; David G Sibeck; Karl-Heinz Glassmeier; Uli Auster; Eric Donovan; Ian R Mann; I Jonathan Rae; Christopher T Russell; Andrei Runov; Xu-Zhi Zhou; Larry Kepko,Magnetospheric substorms explosively release solar wind energy previously stored inEarth9s magnetotail; encompassing the entire magnetosphere and producing spectacularauroral displays. It has been unclear whether a substorm is triggered by a disruption of theelectrical current flowing across the near-Earth magnetotail; at∼ 10 RE (RE: Earth radius; or6374 kilometers); or by the process of magnetic reconnection typically seen farther out in themagnetotail; at∼ 20 to 30 R E. We report on simultaneous measurements in the magnetotailat multiple distances; at the time of substorm onset. Reconnection was observed at 20 RE; atleast 1.5 minutes before auroral intensification; at least 2 minutes before substormexpansion; and about 3 minutes before near-Earth current disruption. These resultsdemonstrate that substorms are likely initiated by tail reconnection.,Science,2008,370
SuperDARN Observations of Pi2 Electric Field Pulsations during THEMIS Substorms,JB Baker; JM Ruohoniemi; NA Frissell; RA Greenwald; IJ Rae; ZC Kale; L Kepko; M Lester; A Grocott; TK Yeoman; SE Milan,Abstract The NASA THEMIS mission is focused on resolving the time sequence of eventsthat occur in the magnetotail during the onset of the expansion phase of magnetosphericsubstorms. In support of THEMIS mission goals; the SuperDARN community is using aspecial camping-beam mode during THEMIS conjunctions over North America to maximizethe temporal resolution of measurements of ionospheric convection during THEMISsubstorm events. The SuperDARN THEMIS mode provides 8-second resolution on a singlecamping beam while simultaneously marching through each beam of the normal 2-minutescan. In this paper; we present SuperDARN measurements of ULF waves identified onSuperDARN camping beams during the onsets of several THEMIS substorms. These eventsclearly demonstrate the gains in temporal resolution that can be achieved using the …,AGU Fall Meeting Abstracts,2008,*
THEMIS Observation of a Substorm Event on~ 4: 35 UT; Feb 22; 2008,Jiang Liu; V Angelopoulos; H Frey; J McFadden; D Larson; K Glassmeier; S Mende; C Russell; IJ Rae; KR Murphy; S Apatenkov,Page 1. THEMIS Observation of a Substorm Event on ∼4:35 UT; Feb 22; 2008 Jiang Liu June25; 2008 Page 2. Overview Probe xGSM yGSM zGSM xGSE yGSE zGSE THA −5.3 4.401 −2.479−5.3 5.013 −0.598 THB −24.4 2.799 −5.326 −24.4 4.632 −3.864 THC −17.76 2.604 −4.883 −17.764.287 −3.525 THD −10.9 2.191 −3.405 −10.9 3.347 −2.308 THE −10.2 2.969 −3.496 −10.2 4.098−2.094 Figure: Satellite positions. Page 3. Ground Onset Position THEMIS B (P1) Detailed Plot-2 0 2 4 6 8 10 ukia B y [nT] By -5 0 5 10 15 pine B y [nT] By 0 2 4 6 8 10 12 swno B y [nT] By 04300435 0440 0445 0450 -4 -2 0 2 4 6 8 rmus B y [nT] By hhmm 2008 Feb 22 Thu May 29 18:17:342008 Figure: The substorm current wedge is between Pine Ridge and Shawano. Figure: Thepositions of ground magnetic stations. Page 4. Pi2 Onset 0430 0440 0450 -2 -1 0 1 2 3 PINE Pi2[nT] Bx By hhmm 2008 Feb 22 Tue Jun 24 21:38:53 2008 …,American Geophysical Union; Fall Meeting,2008,*
Big; Bigger and Biggest: A multi-multi-spacecraft case study of waves in and around the magnetopause boundary layer,M Taylor; K Nykyri; A Asnes; CP Escoubet; H Laakso; AN Fazakerley; MW Dunlop; MN Nishino; B Lavraud; SE Milan; IJ Rae; M Lester; A Masson; HJ Opgenoorth; M Volwerk; A Grocott; AP Walsh; JA Davies,Abstract On the 11th July 2006; during a period of northward IMF; the Cluster; Double Star 1and Geotail spacecraft all crossed the magnetopause region within 2 hours (UT) of oneanother while separated by many hours in local time. During this time large-scaleoscillations were observed in both ground based and spacecraft data. A highlight of thesedata is the large-scale oscillations observed by all four Cluster spacecraft; which at this timeare separated by~ 10;000 km. We utilize these numerous measurements to examine thestructural evolution of the magnetopause boundary layer from the dayside round to the dawnflank; focusing on the large-and local-scale activity. This work is being carried out as part ofan International Space Science Institute (ISSI) working group on" Comparative Cluster-Double Star measurements of the Magnetotail".,AGU Spring Meeting Abstracts,2008,*
Substorm Timing and Location Using The Combined CARISMA and THEMIS GMAG Magnetometers,IJ Rae; DK Milling; IR Mann; KR Murphy; K Glassmeier; U Auster; V Angelopoulos; CT Russell,Abstract With the successful launch of the THEMIS spacecraft; the expansion of theCARISMA magnetometer array; and the deployment of the THEMIS GBOs; there now existsan exceptional opportunity to study fundamental ULF wave science in the nightsidemagnetosphere around substorm onset. Traditionally; substorm onset is usually determinedby location and timing of ULF waves in the Pi2 (40-200 second period) range. With thecurrent configuration of ground magnetometers; it is now possible to resolve frequencies inthe Pi1 (1-40 second period) band using novel techniques such as Wavelet Analysis. Withthis technique; the entire spectrum of ULF waves associated with substorm onset can beaccurately timed to approximately half of the wave period. We use a substorm locationmodeling algorithm [Cramoysan et al.; 1995] to produce initial estimates of the locations …,AGU Fall Meeting Abstracts,2007,*
Coordinated THEMIS and ground-based magnetometer study of ULF wave excitation during a fast solar wind stream,IR Mann; IJ Rae; K Glassmeier; SB Mende; V Angelopoulos; U Auster; CT Russell; HJ Singer; JW Bonnell; FS Mozer; D Larson; C Carlson; J McPhadden,Abstract We present results from a study of ULF waves observed during a conjunctionbetween the THEMIS constellation and ground-based magnetometers of the combinedCARISMA and THEMIS ground-based observatory (GBO) arrays during a fast solar windstream in August 2007. Long wavetrain waves in the Pc4 and Pc5 bands were seen acrossthe ground-based arrays during a conjugate overpass of the THEMIS constellation in thedusk magnetosphere over CARISMA on August 8th. The Pc4 waves; also seen on THEMIS;were very monochromatic with many characteristics reminiscent of giant pulsations (Pgs)except that they occurred in the dusk sector. The multiple satellite measurements; includingsupporting measurements from GOES satellites in this sector; allow characterization of thewavenumbers; spatial scale; and comparison of the widths of the waves on the ground …,AGU Fall Meeting Abstracts,2007,*
Magnetospheric {ULF} Activity as a Function of Solar Wind Conditions: Toward a Quantitative Model of Radial Diffusion in the Magnetosphere,SR Elkington; C Huang; AA Chan; IR Mann; IJ Rae,Abstract Magnetospheric ULF waves; with frequencies in the mHz range; are known toefficiently energize and transport relativistic electrons in the radiation belts through resonantinteractions leading to enhanced rates of radial diffusion. However; the global occurrenceand physical characteristics of the waves driving the transport; and the resulting rates ofradial diffusion; are not well-characterized in terms of the solar wind conditions responsiblefor the ULF activity. In this effort we drive global MHD simulations of the magnetosphereusing an idealized set of solar wind conditions; based on statistical characterizations of thesolar wind pressure (and its variations) as a function of solar wind velocity. The simulatedULF wave distributions are analyzed as a function of radial position and global modestructure within the magnetosphere. By applying interpolation techniques to the resulting …,AGU Fall Meeting Abstracts,2007,*
Observations and Theory of Mirror-Mode Structures in the Dawn-Side Magnetosphere,IJ Rae; IR Mann; CEJ Watt; LM Kistler,Abstract There are a number of mechanisms by which ULF oscillations can be excited in themagnetosphere both externally ie solar wind or internally eg via resonance with energeticparticle sources One mechanism that is not traditionally considered observed is the mirrorinstability mode The mirror mode is a compressible slow mode typically excited in high-betaplasmas where there is significant pressure anisotropy and grows if the free energy of thepressure anisotropy is sufficiently large and must be dissipated Observational evidence ofthese mirror modes are rare but mainly concentrated in the dayside magnetosheath wherethe necessary temperature anisotropies can develop and increase as the magnetopause isapproached However it is possible to generate the mirror instability inside themagnetosphere though as yet there are few observational examples We present an …,36th COSPAR Scientific Assembly,2006,*
Global ULF Wave Energy Transport in the Magnetosphere,IJ Rae; IR Mann; EF Donovan; FR Fenrich; CEJ Watt; DK Milling; M Lester; HJ Singer; H Reme; A Balogh,Abstract Transport of ULF wave energy via large-scale wave modes is extremely importantin terms of solar wind-magnetosphere-ionosphere coupling In this paper we present a studyin which we fully characterise and diagnose large-scale ULF wave dynamics on a near-global scale We present a study using a favourable radial alignment of the Cluster Polar andgeosynchronous satellites in the dusk sector during a high solar wind speed interval Weinfer that magnetopause undulations observed by Cluster drove compressional wavesperhaps in the form of Kelvin-Helmholtz unstable magnetospheric waveguide modes thatpropagate inward from the magnetopause These compressional waves couple to resonantfield lines close to location of Polar and geosynchronous orbit and are observed as a fieldline resonance on the ground Further we analyse the magnetopause boundary …,36th COSPAR Scientific Assembly,2006,*
From Ground-Based Pc5 Wave Amplitudes to Equatorial Electric Fields in Space: Implications for Radiation Belt Dynamics and Energisation,LG Ozeke; IR Mann; IJ Rae,Abstract Satellites in the radiation belt can be damaged by enhanced fluxes of relativisticelectrons however it is not yet understood how these electrons are able to becomeenergised to relativitistic energies 1 MeV Both theory and observations show that theseelectrons may be accelerated by the electric fields of ULF waves by a drift resonanceinteraction We show that the maximum amount of energy an electron can gain from a singleULF wave is strongly dependent on the equatorial electric field amplitude of the waveHowever in-situ measurements of a waves electric field amplitude are rare in comparison toground-based magnetometer observations of the wave Here we show how ground-basedmagnetometer observations of an FLR can be used to estimate the waves equatorial electricfield amplitude in space The variation of the waves magnetic and electric fields along the …,36th COSPAR Scientific Assembly,2006,*
Pc5 ULF; energetic O+; and EMIC waves during the Halloween 2003 storm,IR Mann; IJ Rae; L Kistler; MJ Engebretson,Abstract We present observations of ULF wave-particle interactions from the 29 th October2003 during the Halloween storms period Pc5 ULF waves are observed with the CANOPUSnow CARISMA magnetometer array during a conjugate pass of the Cluster spacecraft TheCANOPUS magnetometers measure a discrete frequency global Pc5 wave in the 1300-1400 UT interval At the same time the O flux from the CODIF instrument on Cluster shows anon-uniform response in anti-parallel look directions implying a non-uniform gyro-tropicparticle response of the O to the ULF waves During the same period the FGM on Clustershows strongly enhanced waves in the Pc1 band below the local O gyrofrequency which areunusually dominated by the compressional magnetic component We discuss possiblecausal inter-relationships between the ULF waves the observed O distributions and the …,36th COSPAR Scientific Assembly,2006,*
Observations of Mirror-Mode Structures in the Dawn-Side Magnetosphere,IJ Rae; IR Mann; CE Watt; LM Kistler,Abstract There are a number of mechanisms by which ULF oscillations can be excited in themagnetosphere; both externally (ie solar wind) or internally (eg via resonance with energeticparticle sources). One mechanism that is not traditionally considered/observed is the mirrorinstability/mode. The mirror mode is a fundamental plasma instability and described as acompressible slow mode typically excited in high-beta plasmas where there is significantpressure anisotropy and grows if the free energy of the pressure anisotropy is sufficientlylarge and must be dissipated. Observational evidence of these mirror modes are rare; butmainly concentrated in the dayside magnetosheath; where the necessary temperatureanisotropies can develop; and increase as the magnetopause is approached. However; it ispossible to generate the mirror instability inside the magnetosphere; though as yet there …,AGU Fall Meeting Abstracts,2005,*
Coordinated Observation of Field Line Resonance in the Mid-magnetotail,Y Zheng; AT Lui; IR Mann; K Takahashi; J Watermann; S Chen; IJ Rae; T Mukai; CT Russell; A Balogh; RF Pfaff; H Reme,Abstract Standing Alfven waves of 1.1 mHz were observed by the Cluster satellites in themid-Earth magnetotail (around~ 21 Re equatorial distance; 0200 MLT) during 0600-0700UT on August 8; 2003 while Cluster were situated in the central plasma sheet. Pulsationswith the same frequency were also observed at several ground stations near Cluster'sfootpoint. The standing wave properties were determined from the electric and magneticfield measurements of Cluster. Data from the ground magnetometers indicated a latitudinalamplitude and phase structure consistent with the driven field line resonance (FLR) at 1.1mHz. Simultaneously; quasi-periodic oscillations at different frequency were observed in thepost-midnight/early morning sector by GOES 12 (~ 8.7 Re); Polar (~ 11-14 Re) and Geotail(~ 9.8 Re) as well. The August 8; 2003 event provides; for the first time; a coordinated in …,AGU Fall Meeting Abstracts,2005,*
Pc5 ULF; energetic Oxygen Ion; and EMIC Wave-Particle Interactions During the Halloween 2003 Storm,IR Mann; IJ Rae; L Kistler; M Engebretson,Abstract We present observations of ULF wave-particle interactions from the 29th October2003; during the Halloween storms period. Pc5 ULF waves are observed with theCANOPUS (now CARISMA) magnetometer array; during a conjugate pass of the Clusterspacecraft. The CANOPUS magnetometers measure a discrete frequency global Pc5 wavein the 1300-1400 UT interval. At the same time; the O+ flux from the CODIF instrument onCluster shows a non-uniform response in anti-parrallel look directions; implying a non-uniform gyro-tropic particle response of the O+ to the ULF waves. During the same period;the FGM on Cluster shows strongly enhanced waves in the Pc1 band below the local O+gyrofrequency; which are unusually dominated by the compressional magnetic component.We discuss possible causal inter-relationships between the ULF waves; the observed O+ …,AGU Fall Meeting Abstracts,2005,*
Multi-point Characterization of ULF Wave Energy Transport in the Magnetosphere.,IJ Rae; IR Mann; EF Donovan; FR Fenrich; CE Watt; DK Milling; DM Wright; JA Wild; B Lavraud,Abstract There are a number of mechanisms by which global ULF oscillations can beproduced in the magnetosphere. For example; during fast solar wind speed events; flowinstabilities can drive surface waves on the magnetopause which in turn can drivecompressional waves into the magnetosphere. Alternately; oscillations in solar windparameters can also produce similar compressional oscillations. These compressionalwaves are a source of ULF wave activity throughout the magnetosphere-ionosphere system.We present event studies of global ULF wave oscillations whereby favourable radialalignment of spacecraft in the magnetosphere and conjugate measurements of field lineresonances (FLRs) in the ionosphere allow the tracking of ULF wave energy in the near-Earth environment. We study an interval on the 25th November 2001 and track energy …,AGU Fall Meeting Abstracts,2004,*
Evolution and Characteristics of Global Pc5 observations of ULF waves During a High Solar Wind Speed Event.,IJ Rae; EF Donovan; FR Fenrich; IR Mann; CE Watt; SD Bale; MG Taylor; SW Cowley; H Reme; B Lavraud; JA Wild,Abstract We present an interval of long-lasting Global Pc5 oscillations during a high solarwind speed event; during which there is an excellent conjunction between the Cluster andPolar spacecraft on the dusk flank; and ground-based instrumentation. Virtuallymonochromatic large amplitude highly-polarised pulsations were observed by theCANOPUS magnetometer chain at dusk for many hours; which we identify as being a fieldline resonance. Many radars of the SuperDARN HF network observed clear pulsations ofsimilar frequencies as these radars rotated into the dusk sector ionosphere. The pulsationsare observed in geosynchronous data at all local times. We analyse the solar wind data toverify the source of these oscillations. Cluster field and plasma instruments indicate Kelvin-Helmholtz type activity on the magnetopause and Polar observed oscillations in both …,AGU Fall Meeting Abstracts,2003,*
The global ionospheric response to a southward IMF turning,E Borälv; IJ Rae; HJ Opgenoorth; E Donovan; V Besser; Y-K Tung,The space around Earth; confined in the terrestrial magnetosphere; is to some extentshielded from the Sun's solar wind plasma and magnetic field. During certain conditions;however; strong interaction can occur between the solar wind and the magnetosphere;resulting in magnetospheric activity of several forms; among which substorms and stormsare the most prominent. A general framework for how these processes work have beenoutlayed through the history of research; however; there still remain questions to beanswered. The most striking example regards the onset of substorms; where both the onsetcause and location in the magnetosphere/ionosphere are still debated. These are clearly noteasily solved problems; since a substorm is a global process; ideally requiring simultaneousmeasurements in the magnetotail and ionosphere. Investigated in this work are temporal …,Annales Geophysicae,2003,*
Dusk-sector Pc6 Pulsation Activity Related to Magnetopause Oscillations During a High Solar Wind Speed Event.,IJ Rae; E Donovan; FR Fenrich; G Baker; M Lessard; M Henderson; G Sofko; H Reme; SW Cowley; B Lavraud; JA Wild,Abstract We present an interval of long-lasting Pc6 pulsations following an extremely activeday; which may shed light on the communication between ULF waves and high-energyelectrons. Virtually monochromatic large amplitude highly-polarised pulsations wereobserved by the CANOPUS magnetometer chain at dusk for many hours; during which theCluster spacecraft constellation traversed the dusk magnetopause. The solar windconditions are very steady; the solar wind speed is fast; and time series analysis of the solarwind data shows no significant power concentrated in the Pc6 band. Many radars of theSuperDARN HF network observed clear pulsations of similar frequencies as these radarsrotated into the dusk sector ionosphere. The pulsations are observed in geosynchronousLANL SOPA data at all local times. While Cluster is in the vicinity of the magnetopause; it …,AGU Fall Meeting Abstracts,2002,*
Multi-instrument Observations of Dayside Transient Reconnection,JA Davies; TK Yeoman; IJ Rae; SE Milan; M Lester; KA McWilliams; M Lockwood,Abstract Observations from the EISCAT VHF incoherent scatter radar system in North-ernScandinavia during a run of the common programme CP-4; reveal a series of poleward-propagating F-region electron density enhancements in the pre-noon sector on 23November 1999. In conjunction with these density features detected by EISCAT; poleward-moving radar auroral forms (PMRAFs) are observed by the Hankasalmi (Finland) HFcoherent scatter radar of the SuperDARN chain. Such HF transients are also seen in thesouthern hemisphere Syowa East SuperDARN radar. The features seen in both the HF andVHF data are interpreted as being the ionospheric signatures of transient reconnection atthe dayside magnetopause (flux transfer events: FTEs). Moreover; characteristic stepped ionsignatures of FTEs are observed simultaneously in the particle instruments of the DMSP …,EGS General Assembly Conference Abstracts,2002,*
Joint ground/space observations of transient phenomena associated with the Polar cusp,Iain Jonathan Rae,This thesis concerns the study of solar wind entry into the near-Earth environment via theprocess of time-varying reconnection. Specifically; the plasma signatures associated withthis magnetic flux transfer were investigated in the context of the upstream interplanetaryconditions. Thus study is primarily accomplished with the Polar spacecraft; situated in themid-altitude cusp; but also utilises low-altitude spacecraft and ground-based instrumentationto trace solar wind entry into the near-Earth space environment.; A detailed case study ispresented of the energy-dispersed pulsed particle signatures (PPS) observed in the mid-altitude cusp by Polar. Two discrete time-scales of PPS were observed and linked to theprevailing IMF conditions. The simultaneous observation of two different frequencycomponents has not previously been reported in the mid-altitude cusp.; A second …,*,2000,*
Control of ULF Wave Accessibility to the Inner Magnetosphere by the Convection of Plasma Density,AW Degeling; IJ Rae; CEJ Watt; QQ Shi; R Rankin; Q‐G Zong,Abstract During periods of storm activity and enhanced convection; the plasma density in theafternoon sector of the magnetosphere is highly dynamic due to the development ofplasmaspheric drainage plume (PDP) structure. This significantly affects the local AlfvÃľnspeed; and alters the propagation of ULF waves launched from the magnetopause.Therefore it can be expected that the accessibility of ULF wave power for radiation beltenergization is sensitively dependent on the recent history of magnetospheric convection;and the stage of development of the PDP. This is investigated using a 3D model for ULFwaves within the magnetosphere in which the plasma density distribution is evolved usingan advection model for cold plasma; driven by a (VollandâĂŞStern) convection electrostaticfield (resulting in PDP structure). The wave model includes magnetic-field day/night …,Journal of Geophysical Research: Space Physics,*,*
Search in,Jean Lacroix,*,*,*,*
Supporting Information for” Statistical Characterisation of the growth and spatial scales of the substorm onset arc”,NME Kalmoni; IJ Rae; CEJ Watt; KR Murphy; C Forsyth; CJ Owen,Page 1. JOURNAL OF GEOPHYSICAL RESEARCH Supporting Information for ”StatisticalCharacterisation of the growth and spatial scales of the substorm onset arc” NME Kalmoni 1 ;IJ Rae 1 ; CEJ Watt 2 ; KR Murphy 3 ; C. Forsyth 1 ; CJ Owen 1 Contents of this file 1. Movie S1Introduction Movie S1. Movie of substorm event at GILL on 2011-10-02. 1Mullard Space ScienceLaboratory; University College London; Holmbury St. Mary; Dorking; RH5 6NT; UK 2Departmentof Meteorology; University of Reading; Reading; UK 3NASA Goddard Space Flight Center;Greenbelt; ML; USA DRAFT September 14; 2015; 8:43pm DRAFT,*,*,*
Constraining substorm onset from combined space-and ground-based observations,AP Walsh; AN Fazakerley; IJ Rae; IR Mann; K Murphy; M Volwerk,Complete text of publication follows. Any solution to the substorm onset problem will involvethe combination of observations from multiple space-and ground-based sources. Here wepresent observations at and around a substorm onset on 1st October 2005 from Cluster;Double Star; IMAGE and Geosynchronous Satellites and ground-based magnetometers andriometers from the CARISMA and NORSTAR arrays. The observations reveal a complexsubstorm preceded by several auroral activations at different latitudes and local times; thelocations of which are constrained through the analysis of both ground-and space-baseddata. The near-Earth onset instability and the formation of the substorm current wedge werepotentially observed in-situ by Double Star TC-2. As the substorm developed; higher latitudegeomagnetic bays; larger than the auroral zone bays detected around onset; were …,*,*,*
JournalofGeophysicalResearch: SpacePhysics,C Forsyth; AN Fazakerley; IJ Rae; CEJ Watt; K Murphy; JA Wild; T Karlsson; R Mutel; CJ Owen; R Ergun; A Masson; M Berthomier; E Donovan10; HU Frey11; J Matzka12; C Stolle12; Y Zhang14,Abstract The substorm current wedge (SCW) is a fundamental component of geomagneticsubstorms. Models tend to describe the SCW as a simple line current flowing into theionosphere toward dawn and out of the ionosphere toward dusk; linked by a westwardelectrojet. We use multispacecraft observations from perigee passes of the Cluster 1 and 4spacecraft during a substorm on 15 January 2010; in conjunction with ground-basedobservations; to examine the spatial structuring and temporal variability of the SCW. At thistime; the spacecraft traveled east-west azimuthally above the auroral region. We show thatthe SCW has significant azimuthal substructure on scales of 100 km at altitudes of 4000–7000 km. We identify 26 individual current sheets in the Cluster 4 data and 34 individualcurrent sheets in the Cluster 1 data; with Cluster 1 passing through the SCW 120–240 s …,*,*,*
The interaction between shear Alfven waves and warm electrons in the Earth's magnetosphere,CEJ Watt; R Rankin; IJ Rae,Complete text of publication follows. Shear Alfven waves (SAW) are a wave mode with ultra-low frequencies (f< 30Hz) which propagate through the magnetosphere; carryinginformation and energy along the magnetic field between plasma regions. Magnetosphericand ground-based observations demonstrate that SAW are associated with auroralacceleration; field-line resonances and substorm expansion phase onset; although the wavegeneration mechanisms are not well understood. In this talk we will focus on the kineticphysics of shear Alfven waves and their resulting relationship with electrons in thecollisionless plasma of the Earth's magnetosphere. In auroral regions; SAW travel throughboth warm and cold plasma on their way from the magnetosphere towards the ionosphere;and their propagation characteristics are dependent upon the relationship between the …,*,*,*
JA Wild 4; T. Karlsson 5; R. Mutel 6; CJ Owen; R. Ergun 7; A. Masson 8; M. Berthomier 9; E. Donovan 10; HU Frey 11; J. Matzka 12; C. Stolle 12; 13; Y. Zhang14,C Forsyth; AN Fazakerley; IJ Rae; CEJ Watt; K Murphy,*,*,*,*
Pi2 pulsations: field line resonances or a driven,IJ Rae; IR Mann; DK Milling; ZC Dent; A Kale,Abstract: We present an interval on 7th March 2004 whereby clear quasi-periodic Pi2pulsations are observed following the onset of an isolated magnetospheric substorm. Duringthis interval; we succesfully employ cross-phase analysis techniques to recreate discretepoints along the Alfvén continuum for the first time following the substorm expansion phaseonset. Using the complex demodulation analysis technique; we study the latitudinal andlongitudinal properties of the Pi2 pulsations in terms of amplitude; phase; ellipticity andpolarisation and demonstrate that the Pi2 pulsations have the characteristics of a driven fieldline resonance. These results allow us to answer a long-standing question in substormphysics; whether the frequency of the high-latitude Pi2 pulsation results from a directly-driven response to a magnetotail driver; or from the properties of the magnetospheric field …,*,*,*
Magnetospheric Quasi-Static Response to the Dynamic,Yasuhito Narita Fornaçon; Ferdinand Plaschke; Vassilis Angelopoulos; Edita Georgescu; Wolfgang Baumjohann; Werner Magnes; Rumi Nakamura; Charles W Carlson; Sabine Frey; James P McFadden; Tai Phan; Ian Mann; I Jonathan Rae; Joachim Vogt,Earth's magnetosphere is buffeted by the time-varying 10 solar wind. For the first time; theTHEMIS mission; with 11 its five spacecraft; directly allows to compare measure-12 ments inthe magnetosheath and their response in the 13 magnetopause boundary region; and theouter magneto-14 sphere to this buffeting. During the time interval studied; 15 the spacecraftmoved almost along the stagnation stream-16 line allowing to use Bernoulli's law to relatelocal obser-17 vations of the plasma density; temperature; flow velocity; 18 and magneticfield to the stagnation pressure. Magne-19 topause distance and velocity are determinedassuming a 20 quasi-static response. The dynamics inferred is compared 21 with actualobservations by three of the THEMIS space-22 craft. Assuming a radially moving Chapman-Ferraro cur-23 rent layer also the outer magnetospheric magnetic field 24 response is …,*,*,*
Recent ground-based and in-situ observations of substorm expansion phase onset,IJ Rae; IR Mann; KR Murphy; DK Milling; CEJ Watt; V Angelopoulos; HU Frey; KH Glassmeier; HU Auster; DG Sibeck; H Singer,Complete text of publication follows. In this talk; we present the results obtained from anobjective wavelet-based technique to determine the first onset of ULF wave activity duringexpansion phase onset on the ground and in space. We validate ground-based ULF timingagainst the large-and smaller-scale auroral observations of onset and find clear; coherentand repeatable characteristics that define onset on the ground; namely; that auroral andmagnetic fluctuations start in a co-located epicentre prior to auroral break-up. Furthermore;we extend this technique into space and characterise the magnetic fluctuations in themagnetotail during major and minor THEMIS conjunctions. We show that at times the onsetof in-situ ULF wave activity occurs within∼ 20s of the onset of ULF wave activity on theground; suggesting that magnetosphere-ionosphere coupling may occur faster than …,*,*,*
LA14WA; UK.,H Glassmeier; U Auster; K Hayashi; K Sakaguchi; K Shiokawa; JA Wild; IJ Rae,ABSTRACT We present ground-based and in situ observations from March 13; 2007. TheTHEMIS satellites were in the evening sector conjugate to THEMIS ground-based imagers.At~ 0507 UT there was an optical onset on inner CPS field lines. This involvednearsimultaneous brightening of 1 MLT hour longitudinal segment of the onset arc. The partof the arc that brightened was that closest to the equatorward boundary of the diffuse(proton) aurora. Within one minute; a dipolarization front moved across four THEMISsatellites. Based on their locations; the order in which they detected the dipolarization front;and the auroral evolution; we assert that the expansion phase began earthward of the foursatellites and evolved radially outwards. We conclude that the onset occurred in anazimuthally localized region of highly stretched field lines.,*,*,*
Cross-scale Coupling: ULF Wave Excitation at the Ion Gyro scale During Substorm Onsets and Ring Current Injection Events,IR Mann; IJ Rae; K Murphy,English 2009 p. 50 Italy Mann; IR Rae; IJ Murphy; K. Univ. of Alberta;<br> Edmonton(Canada) Bibliographic information available <b>...<b>.,*,*,*
Local Quasi-Static Response of the Magnetosphere to Magnetosheath Dynamics: A THEMIS Case Study,Karl-Heinz Glassmeier; Hans-Ulrich Auster; Dragos Constantinescu; Karl-Heinz Fornançon; Yasuhito Narita; Ferdinand Plaschke; Vassilis Angelopoulos; Edita Georgescu; Wolfgang Baumjohann; Werner Magnes; Rumi Nakamura; Charles W Carlson; Sabine Frey; Jim McFadden; Tai Phan; Ian Mann; I Jonathan Rae; Joachim Vogt,1. Introduction The magnetopause is the interface between the solar wind plasma and themagnetospheric plasma. Its position is mainly determined by the equilibrium between themagnetic pressure on the magnetospheric side and the total plasma pressure on themagnetosheath side. Neglecting any thermal pressure of the solar wind; the magnetosheathpressure is proportional to the solar wind dynamic pressure. Observations of its variationshave been used to predict and explain the dynamic response of the magnetosphere.However; such comparisons are hampered by the fact that only solar wind observationswere available while the magnetosphere responds to magnetosheath variations.Interpolations taking into account travel time delays of the solar wind perturbations etc. arenecessary to accomplish dynamic response studies [eg Sibeck et al.; 1989; Matsuoka et …,*,*,*
