A generic framework for monitoring continuous spatial queries over moving objects,Haibo Hu; Jianliang Xu; Dik Lun Lee,Abstract This paper proposes a generic framework for monitoring continuous spatial queriesover moving objects. The framework distinguishes itself from existing work by being the firstto address the location update issue and to provide a common interface for monitoringmixed types of queries. Based on the notion of safe region; the client location updatestrategy is developed based on the queries being monitored. Thus; it significantly reducesthe wireless communication and query reevaluation costs required to maintain the up-to-date query results. We propose algorithms for query evaluation/reevaluation and for saferegion computation in this framework. Enhancements are also proposed to take advantageof two practical mobility assumptions: maximum speed and steady movement. Theexperimental results show that our framework substantially outperforms the traditional …,Proceedings of the 2005 ACM SIGMOD international conference on Management of data,2005,336
Effect of lipopolysaccharide and interleukin-1β on the expression of inducible nitric oxide synthase gene in human periodontal ligament cells.,Xu Jingqiu; Wu Liping,Abstract Objective To observe the effect of lipopolysaccharide (LPS) and interleukin-1β CIL--1β) on the expression of inducible nitric oxide synthase (iNOS) gene and nitric oxide (NO) inhuman periodontal ligament cells (hPDLCs). Methods After stimulating hPDLCs by LPS andIL-1β; RT-PCR had been used to identify the expression of iNOS gene. The activity of iNOSin the culture was quantitated by enzyme-linked immune sorbent assay (ELISA). And thelevel of NO was determined by nitrate reductase method. Results Slight amount of iNOS andNO had been detected in hPDLCs without sitimulation; but when stimulating with LPS and IL-1β; the amount of the iNOS mRNA increased significantly in the cells in the time and dosedependent way (P&lt; 0.05). Under the stimulation with the same time or same dose; theproductions of iNOS and NO stimulated by IL-1β and in combination with LPS were larger …,West China Journal of Stomatology,2011,1
Individually-addressable parylene microneedle arrays with integrated microchannels for retinal prosthesis study,H Tu; Y Li; P Finlayson; Raymond Iezzi; Y Xu,Retinal prostheses promise to provide artificial vision to the blind. Retinal implant based onelectrical stimulation has limitations such as electrode corrosion; water hydrolysis; andgeneration of toxic radicals due to the large stimulation current. The more naturalisticchemical stimulation is able to effectively address these limitations of electrical stimulation.This paper reports the development of out-of-plane parylene microneedle arrays that can beindividually addressed by integrated microchannels. The individually-addressablemicroneedle arrays were fabricated using silicon molds formed by DRIE; isotropic siliconetching of XeF 2; and the conformal coating of parylene. Both rigid and flexible devices weredeveloped. These devices enable the delivery of chemicals with controlled temporal andspatial patterns and allow us to study neurotransmitter-based retinal prostheses.,Solid-State Sensors; Actuators and Microsystems Conference (TRANSDUCERS); 2011 16th International,2011,1
Impact of rainfall factors on soil-surface seal formation,Qihua Ran; Qun QIAN; Yueping XU,Various rainfall factors affect soil-surface seal formation. Laboratory experiments andphysics-based hydrological model simulations were used to investigate the impact of rainfallintensity and cumulative rainfall depth in terms of the saturated surface hydraulicconductivity; Ks. The results show that Ks decreases as the rainfall depth increases; with therates of decline much higher when for small rainfall depths. With similar rainfall depths; Ks ismore likely to reach a stable value for higher rainfall intensities; although the relationshipbetween Ks and the rainfall intensity value is inconsistent. The study indicates that sealformation during rainfall is a complex dynamic process.,Journal of Tsinghua University Science and Technology,2011,1
Clinical analysis of 100 preimplantation genetic diagnosis cycles,YW Xu; CQ Zhou; YH Zeng; Y Liu; L Gao; GL Zhuang,OBJECTIVE: To investigate influence of chromosomal translocations on early embryodevelopment and to evaluate the efficacy and feasibility of preimplantation genetic diagnosis(PGD) techniques through clinical analysis on PGD cycles. METHODS: Embryodevelopment; efficacy of PGD and clinical outcome of 100 cycles were studiedretrospectively; including 23 cycles with Robertsonian translocations; 19 cycles withreciprocal translocations; and 58 cycles for α-Thalassaemia. RESULTS: Among 354embryos biopsied by PGD for translocations; 321 (90.7%) presented fluorescence in situhybridization (FISH) results. The rate of normal/balanced embryos in the Robertsoniantranslocation was 38.3%(64/167); which was significantly higher than 20.8%(32/154) in thereciprocal translocation group. Amplification was achieved in 443 blastomeres from 537 …,Zhonghua fu chan ke za zhi,2011,1
Click chemistry; molecular transport junctions; and colorimetric detection of copper,*,Click chemistry is used to construct molecular transport junctions (MTJs) through assemblyof a molecular wire across a nanogap formed between two electrodes. Also disclosed aremethods of using click chemistry and oligonucleotide-modified nanoparticles to detect thepresence of copper in a sample.,*,2011,1
Study on pricing model of online auction under competitive strategy,Yu Min; Pubu Zhuoma; Zhou Qihai; Xu Jing,Abstract—E-commerce auction has the auction properties unlike ordinary e-commercetransactions. The online auctions; allowed bidding; become into a new trading model basedon the network for the exchange and auction technology. This paper firstly gives theoverview of the online auction pricing mechanism and introduces the ecommerce auctionmarket and its characteristics on the one hand. On the other hand; it discusses the factorsaffecting the price of online auctions from three aspects; the information flow; the businessobjectives and the risk factors. And then; it discusses the six types of e-auction pricingstrategy. Lastly; facing the factors and the different strategies; it presents the win-win pricingmodel on the online e-commerce auction British-based both for auction operators andconsumers.,Journal of Software,2011,1
Optimized imaging quality and radiation dose for coronary artery angiography using 128-slice; dual-source Flash Spiral CT under the natural heart rate,Yuejun Xue; Nong Qian; Yanhui Shao; Changjie Pan; Weiliang Rong; Yiqun Xu; Zhiwei Tao,Objective: To compare the quality and radiation doses of coronary artery angiography underthe natural heart rate condition between Flash spiral heart mode and prospectiveelectrocardiogram-triggering sequence mode using dual-source; in order to choosepersonalized low doses of coronary artery scanning mode. Methods: Sixty patients whounderwent coronary angiography (CTA) on a 128-slice; dual-source CT scanner weredivided into 2 group ie; group A (27 cases) and group B (33 cases). Flash spiral heart scanmode was employed for group A. Inclusion criteria included: heart rate< 65 bpm; regularsinus rhythm; heart rate fluctuation less than+ 5 bpm. Date acquisition was set at 60% of theRR interval. Prospective electrocardiogram-triggering sequence scan mode (SAS) wasperformed for group B. Inclusion criteria included:(l) heart rate≥ 65 bpm;(2) arrhythmias …,Chinese Journal of Radiology,2011,1
Study on Synthesis of Guethol [J],Wen-Feng CHENG; Wen-Jun ZHANG; Chun-He REN; Xiao-Dong XU; Mei-Fang CHEN,The synthesis method of guethol is introduced; at the same time; the effect factors such asthe reaction temperature; time; alkaline substrates; solution and catalyst are investigated; thereaction optimum conditions are determined; with o-diphenol and ethyl bromide as material;sodium bicarbonate as alkaline substrate; ethanol as solvent; potassium iodide as catalyst;reaction time 20 h under 70℃. The product are identified by infrared structure the yield canreaches 90.1%. The results shows that this synthesis route is feasible; which has processsimple; high yield and less industry waste et al.,Henan Chemical Industry,2011,1
The application study of safety integrity level analysis methods,Hao Chen; Yuan Jia; Xiaoli Xu; Zhenlin Qin,*,Shiyou Huagong Zidonghua/ Automation in Petro-Chemical Industry,2011,1
Application of AHP-GCA to water quality comprehensive evaluation of Hangzhou Section of Grand Canal [J],Xiaojun Liang; Qingqing Zhang; Yueping Xu; Zhanghua Lou,A gray correlation analysis (GCA) method based on improved analytic hierarchy process(AHP) weight is proposed to evaluate water quality of typical cross-sections (HangzhouSection) of the Grand Canal comprehensively. It is always focused on evaluation of the mainpollution factors; water quality of the four sections and spatial trends of comprehensive waterquality in the whole Hangzhou Section. A fuzzy comprehensive evaluation based on theimproved AHP weight is used for validation and comparison. It is shown that the evaluationresults of two methods are basically the same; but AHP-GCA is more objective and itscalculation progress is more convenient.,Engineering Journal of Wuhan University,2011,1
The Errors Analysis of Combined Classifier based on Parallel Structure,Zhong ZHENG; Yong-nian ZENG; Hui-min LIU; Yan-yan XU; Fei-fei YU,The classification algorithm of remote sensing image rapidly develops; as the classificationaccuracy of single classifier still can't meet the needs of practical application; the combinedclassifier becames an important aspect of the remote sensing classification. There arevarious types of combined classifiers. Compared with serial structure; Parallel structure isearly studied; fully developed and widely used. This paper analyzed classification accuracyof the combined classifiers based on parallel structure. The results indicated that theprecision of combined classifier is related to the position of incorrectly classified pixels ineach single. While the incorrectly classified pixels by single classifiers are separated; theaccuracy of combined classifier is the highest; while the incorrectly classified pixels by singleclassifiers are intersected in classified results; the precision of combined classifier is …,Remote Sensing Technology and Application,2011,1
Enhancement of polyunsaturated fatty acid production by selenium treatment in polyunsaturated fatty acid-producing fungus,Xian-Yue Guan; Chuan-Chao Dai; Yu-Fen Xu,Abstract The effect of selenium (Se) treatment on the content of intracellular polyunsaturatedfatty acids (PUFA) was investigated. Selenium treatment could effectively increase the yieldsof arachidonic acid (AA) and linoleic acid (LA). When AA-producing Diasporangiumjonesianum recombinant strain D-A1 was cultured in a medium containing 90 μg mL− 1 Se;the growth of D. jonesianum recombinant strain D-A1 was constrained; but the content of AAin the total fatty acids reached 9.3%; 1.7-fold higher than the control. The content of LA wasalso increased from 25.9 to 37.7%. Under various culture conditions; Se treatment (90 μgmL− 1) was generally beneficial to the yields of LA and AA. However; there was nosignificant increase in the contents of eicosapentaenoic acid (EPA) and γ-linolenic acid.Therefore; the use of Se is advantageous for regulating the content of intracellular PUFA …,Journal of the American Oil Chemists' Society,2010,1
