Introduction to Automata Theory; Languages; and Computation,Larry Ullman,*,*,2006,18258
Assignment problems of different-sized inputs in MapReduce,Foto Afrati; Shlomi Dolev; Ephraim Korach; Shantanu Sharma; Jeffrey D Ullman,Abstract A MapReduce algorithm can be described by a mapping schema; which assignsinputs to a set of reducers; such that for each required output there exists a reducer thatreceives all the inputs participating in the computation of this output. Reducers have acapacity that limits the sets of inputs they can be assigned. However; individual inputs mayvary in terms of size. We consider; for the first time; mapping schemas where input sizes arepart of the considerations and restrictions. One of the significant parameters to optimize inany MapReduce job is communication cost between the map and reduce phases. Thecommunication cost can be optimized by minimizing the number of copies of inputs sent tothe reducers. The communication cost is closely related to the number of reducers ofconstrained capacity that are used to accommodate appropriately the inputs; so that the …,ACM Transactions on Knowledge Discovery from Data (TKDD),2016,9
Bounds for Overlapping Interval Join on MapReduce.,Foto N Afrati; Shlomi Dolev; Shantanu Sharma; Jeffrey D Ullman,ABSTRACT We consider the problem of 2-way interval join; where we want to find all pairsof overlapping intervals; ie; intervals that share at least one point in common. We presentlower and upper bounds on the replication rate for this problem when it is implemented inMapReduce. We study three cases; where intervals in the input are:(i) unit-length andequally-spaced;(ii) variable-length and equally-spaced; and (iii) equally-spaced with specificdistribution of the various lengths. Our algorithms offer intuition as how to build algorithms forother cases; especially when we have some statistical knowledge about the distribution ofthe lengths of the intervals. Eg; if mostly large intervals interact with small intervals and notwithin themselves; then we believe our techniques can be extended to achieve betterreplication rate.,EDBT/ICDT Workshops,2015,9
自动机理论; 语言和计算导论,John E Hopcroft; Rajeev Motwani; JD Ullman,*,*,2004,9
The lowell report,Jim Gray; Hans Schek; Michael Stonebraker; Jeff Ullman,Summary Beginning in 1989 an ad-hoc collection of senior DBMS researchers has gatheredperiodically to perform a “group grope”; ie an assessment of the state of the art in DBMSresearch as well as a prediction concerning what problems and problem areas deserveadditional focus.,Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,9
A survey of association-rule mining,Jeffrey D Ullman,Abstract The standard model for association-rule mining involves a set of “items” and a set of“baskets.” The baskets contain items that some customer has purchased at the same time.The problem is to find pairs; or perhaps larger sets; of items that frequently appear togetherin baskets. We mention the principal approaches to efficient; large-scale discovery of thefrequent itemsets; including the a-priori algorithm; improvements using hashing; and one-and two-pass probabilistic algorithms for finding frequent itemsets. We then turn totechniques for finding highly corre-lated; but infrequent; pairs of items. These notes werewritten for CS345 at Stanford University and are reprinted by permission of the author.http://www-db. stanford. edu/~ ullman/mining/mining. html gives you access to the entire setof notes; including additional citations and on-line links.,International Conference on Discovery Science,2000,9
Efficient and complete tests for database integrity constraint checking,Ashish Gupta; Yehoshua Sagiv; Jeffrey D Ullman; Jennifer Widom,An important feature of modem database management systems is the automatic checking ofintegrity constraints. An integrity constraint is a predicate or query such that if the predicateholds on a state of the data; or equivalently if the query produces an empty answer; then thedatabase is considered valid. When an integrity constraint is violated; ie; when the predicatedoes not hold or the query produces a non-empty answer; then the update creating theundesirable database state must be rejected or some other compensating action must betaken. We are interested in efficient methods for checking integrity constraints (hereaftercalled constraints) as a database is updated. Here; general efficiency is measured both inthe amount of data that needs to be accessed in order to check a constraint; and in whetherthe check can be performed by submitting a query to the database system (rather than …,*,1994,9
The equivalence of universal relation definitions,Stanford University. Computer Science Department; David Maier; Jeffrey D Ullman; Moshe Y Vardi,*,*,1982,9
Introduction to automata and language theory,JE Hopcroft; JD Ullman,*,*,1979,9
Analysis of algorithms,A Aho; J Hopcroft; J Ullman,*,Book in preparation,1974,9
Equivalence of programs with structured variables,Alfred V.  Aho; Jeffrey D.  Ullman,We consider a class of straight line programs admitting structured variables. It is easy toassociate with each program a set of expressions which reflects the natural meaning of astructured variable such as an array. However; the question of whether two suchexpressions are equivalent depends on what is assumed about the possible initial values ofthe variables and what algebraic laws are assumed to apply. We give necessary andsufficient conditions for two such assumptions to yield the same equivalences amongexpressions. The assumption which gives the smallest set of equivalences is exhibited. Thisassumption plays the role of “strong equivalence;” since it implies equivalence under anypossible interpretation of the model which preserves the interpretation of “structure”; as wedefine it.,Journal of Computer and System Sciences,1972,9
The Theory of Parsing; Compiling and Translation. Vols. I & II,VA Aho; JD Ullman,*,*,1972,9
Anchor points algorithms for hamming and edit distance,Foto Afrati; Anish Das Sarma; Anand Rajaraman; Pokey Rule; Semih Salihoglu; Jeffrey Ullman,Algorithms for computing similarity joins in MapReduce were offered in [2]. Similarity joinsask to find input pairs that are within a certain distance d according to some distancemeasure. Here we explore the``anchor-points algorithm''of [2]. We continue looking atHamming distance; and show that the method of that paper can be improved; in particular; ifwe want to find strings within Hamming distance d; and anchor points are chosen so thatevery possible input is within Hamming distance k of some anchor point; then it is sufficientto send each input to all anchor points within distance (d/2)+ k; rather than d+ k as wassuggested in the earlier paper. This improves on the communication cost of the MapReducealgorithm; ie; reduces the amount of data transmitted among machines. Further; the sameholds for edit distance; provided inputs all have the same length n and either the length of …,*,2014,8
Viewpoint Advising students for success,Jeffrey D Ullman,No two doctoral students are the same; and the things an advisor needs to do for each varyaccordingly. I can look back over my career and see several approaches that work; and oneapproach that is popular but doesn't really serve the student well. To begin; the goal of the advisoris to teach someone how to become an independent thinker; inventor; and problem-solver. Youmust take someone barely out of their teenage years and convince them that they can do somethingthat none of the most experienced people in the field have been able to do. And they must dothat not only once; but throughout their professional lifetime. Frankly; when I went off to studyfor my doctorate; I had no idea what writing a thesis entailed; had I known; I never would havegone to graduate school … I was a student; and later faculty member; in an electrical engineeringdepartment; where the widely held opinion was that the way you wrote a thesis was to …,Communications of the ACM,2009,8
