Consistent query answers in inconsistent databases,Marcelo Arenas; Leopoldo Bertossi; Jan Chomicki,Abstract In this paper we consider the problem of the logical characterization of the notion ofconsistent answer in a relational database that may violate given integrity constraints. Thisnotion is captured in terms of the possible repaired versions of the database. A rnethod forcomputing consistent answers is given and its soundness and completeness (for someclasses of constraints and queries) proved. The method is based on an iterative procedurewhose termination for several classes of constraints is proved as well.,Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,1999,824
Reasoning Web,Axel Polleres Claudia d’Amato; Marcelo Arenas Siegfried Handschuh; Paula Kroner Sascha Ossowski; Peter Patel-Schneider,This volume contains the lecture notes of the 7th Reasoning Web Summer School 2011 heldduring August 23-27; 2011 in Galway; Ireland. The Reasoning Web Summer School hasbecome a well-established event in the area of applications of reasoning techniques on theWeb both targeting scientific discourse of established researchers and attracting youngresearchers to this emerging field. After the previous successful editions in Malta (2005);Lisbon (2006); Dresden (2007 and 2010); Venice (2008); and Bressanone-Brixen (2009);the 2011 edition moved to the west of Ireland; hosted by the Digital Enterprise ResearchInstitute (DERI) at the National University of Ireland; Galway. By co-locating this year'ssummer school with the 5th International Conference on Web Reasoning and Rule Systems(RR2011) 1 we hope to have further promoted interaction between researchers …,*,*,*
MA (2009). Semantics and complexity of SPARQL,Jorge Pérez,*,ACM Transactions on Database Systems,*,*
Navigation in SPARQL 1.1,Marcelo Arenas,“The Semantic Web is an extension of the current web in which information is given well-definedmeaning; better enabling computers and people to work in cooperation.” … Specific goals: ◮Build a description language with standard semantics ► Make semantics machine-processableand understandable ◮ Incorporate logical infrastructure to reason about resources ◮ W3Cproposals: Resource Description Framework (RDF) and SPARQL … RDF is the framework proposedby the W3C to represent information in the Web … ◮ URI vocabulary ► A URI is an atomic pieceof data; and it identifies an abstract resource … ◮ Syntax based on directed labeled graphs► URIs are used as node labels and edge labels … ◮ Schema definition language (RDFS):Define new vocabulary ► Typing; inheritance of classes and properties … An example ofan RDF graph: DBLP … : <http://dblp.l3s.de/d2r/resource/authors/> conf: <http://dblp.l3s …,*,*,*
From the Web of Documents to the Web of Data,Marcelo Arenas,Page 1. From the Web of Documents to the Web of Data Marcelo Arenas Pontificia UniversidadCatólica de Chile ICWBD 2014; Goa; India Page 2. The Web of documents doc1 doc2 doc3doc4 doc5 doc6 Page 3. But things have changed ... db1 doc2 doc3 db4 label doc5 doc6 Page4. But things have changed ... Page 5. A new opportunity: more structured queries Page 6. Anew opportunity: more structured queries Who is the most cited researcher in area X in countryY ? Page 7. A new opportunity: more structured queries Who is the most cited researcher inarea X in country Y ? The information is on the Web; the process can be automatized: ▶Semantics: Interpret terms “most cited”; “area X”; ... Distribution: Gather the needed pieces ofinformation ▶ Heterogeneity: Integrate heterogeneous pieces of information Page 8. Weencounter similar challenges all around the Web Page 9 …,*,*,*
What's Hard about XML Schema Constraints?,Marcelo Arenas½; Wenfei Fan¾; Leonid Libkin½,Abstract. Data description for XML usually comes in the form of a type specification (eg; aDTD) together with integrity constraints. XML Schema allows one to mix DTD features withsemantic information; such as keys and foreign keys. It was shown recently [2; 7] that theinteraction of DTDs with constraints may be rather nontrivial. In particular; testing if a generalspecification is consistent is undecidable; but for the most common case of single-attributeconstraints it is NP-complete; and linear time if no foreign keys are present. However; XMLSchema design did not adopt the form of constraints prevalent in the database literature; andslightly changed the semantics of keys; foreign keys; and unique constraints. In this paperwe demonstrate the very costly effect of this slight change on the feasibility of consistencychecking. In particular; all the known hardness results extend to the XML Schema case …,*,*,*
Querying Semantic Web Data with SPARQL (and SPARQL 1.1),Marcelo Arenas,“The Semantic Web is an extension of the current web in which information is given well-definedmeaning; better enabling computers and people to work in cooperation.” … ▶ Build a descriptionlanguage with standard semantics ► Make semantics machine-processable and understandable▶ Incorporate logical infrastructure to reason about resources ▶ W3C proposals: ResourceDescription Framework (RDF) and SPARQL … M. Arenas – Querying Semantic Web Data withSPARQL (and SPARQL 1.1) - BNCOD'13 … An example of an RDF graph: DBLP … :<http://dblp.l3s.de/d2r/resource/authors/> conf: <http://dblp.l3s.de/d2r/resource/conferences/>inPods: <http://dblp.l3s.de/d2r/resource/publications/conf/pods/> swrc: <http://swrc.ontoware.org/ontology#> dc: dct: <http://purl.org/dc/elements/1.1/> … M. Arenas – Querying Semantic WebData with SPARQL (and SPARQL 1.1) - BNCOD'13 … ▶ SPARQL is the W3C …,*,*,*
Computing Solutions in OWL 2 QL Knowledge Base Exchange,Marcelo Arenas; Elena Botoeva; Diego Calvanese; Vladislav Ryzhikov,Abstract. The problem of exchanging knowledge bases from a source signature to a targetsignature connected through a mapping has recently attracted attention in knowledgerepresentation. In this paper; we study this problem for knowledge bases and mappingsexpressed in OWL 2 QL; one of the profiles of the standard Web Ontology Language OWL2.More specifically; we consider the membership and non-emptiness problems associatedwith computing universal solutions; which have been identified as one of the most desirabletranslations to be materialized. We study two settings: when ABoxes are in OWL 2 QL andwhen null values are allowed in the ABox language. For the former case; we provide a noveltechnique based on reachability games on graphs to show that the non-emptiness andmembership problems are in PTime. For the latter case; we report a range of complexity …,*,*,*
The Editors-in-Chief and the Editorial Board would like to acknowledge the following people for their expert and continuing assistance in evaluating manuscript sub...,Gustavo Alonso; Marcelo Arenas; Vijay Atluri; Sudarshan Chawathe; Yatin Chawathe; Edgar Chavez; Panos Chountas; Vassilis Christophides; Joaquin Delgado; Koji Eguchi; Richard Furuta; Nicholas Gold; Paul Grefen; Terry Halpin; Holger Hansmann; Carlos Hurtado; Sergio Ilarri; Alfons Juan; Christopher Jermaine; Paul Johannesson; Leonid Kalinichenko; Panagiotis Kardasis; George Kollios; Kecheng Liu; Jinyan Li; Akira Maeda; Sebastian Maneth; Alistair Moffat; Rebecca Montanari; Atsushi Morishima; Olfa Nasraoui; Andreas Oberweis; Barbara Pernici; Ilias Petrounias; Michael Rabinovich; Krithi Ramamritham; Manfred Reichert; John T Robinson; Daniela Rosca; Kai-Uwe Sattler; Heiko Schuldt; Hilmar Schuschel; Fabrizio Sebastiani; Timos Sellis; Edleno Silva de Moura; Richard T Snodgrass; Janis Stirna; Dan Suciu; Keishi Tajima; Frank Tompa; Panayiotis Tsaparas; George Tzanetakis; Millist W Vincent; Michael Vlachos; X Sean Wang; Benkt Wangler; Mathias Weske; Duminda Wijesekara; Hugo Zaragoza; Donghui Zhang,*,*,*,*
Data Exchange and Metadata Management,Marcelo Arenas,What are the challenges in the area?◮ What is a good language for specifying therelationship between source and target data?◮ What is a good instance to materialize? Whyis it good?◮ What does it mean to answer a queries over target data?◮ How do we answerqueries over target data? Can we do this efficiently?,*,*,*
2nd International Workshop on Logical Aspects and Applications of Integrity Constraints,Henning Christiansen; Davide Martinenghi; Marcelo Arenas; Andrea Calì; Stefano Ceri,Integrity constraints are commonly recognized as the tool for characterizing data semanticsand well-formedness in databases and information systems in general. As such; integrityconstraints apply to different contexts; such as relational and deductive databases; activedatabase systems; and XML document collections; and are relevant for several applications;including integrity control; data integration and semantic query optimization. LAAIC'06 is the2nd International Workshop on Logical Aspects and Applications of Integrity Constraints;and its goal is to gather experts in the field and to stimulate a constructive dialogue amongresearchers. It provides an international forum for the presentation of the most recent trends;and a common starting point to address the most pressing research problems. We haveselected eight high-quality; full papers for discussion and presentation in the workshop …,*,*,*
Schema Mapping Management in Data Exchange Systems,Marcelo Arenas,Page 1. Schema Mapping Management in Data Exchange Systems Marcelo Arenas Departmentof Computer Science Pontificia Universidad Católica de Chile This is joint work with Jorge Pérez;Juan Reutter and Cristian Riveros M. Arenas – Schema Mapping Management in Data ExchangeSystems 1 / 62 Page 2. The problem of data exchange Given: A source schema S; a targetschema T and a specification ΣST of the relationship between these schemas Data exchange:Problem of materializing an instance of T given an instance of S ► Target instance should reflectthe source data as accurately as possible; given the constraints imposed by ΣST and T ► It shouldbe efficiently computable ► It should allow one to evaluate queries on the target in a way thatis semantically consistent with the source data M. Arenas – Schema Mapping Management inData Exchange Systems 2 / 62 Page 3 …,*,*,*
Xavier Bonnaire; Universidad Federico Santa María; Chile Xabiel García Pañeda; Universidad de Oviedo; España,Victor Theoktisto; Mauricio Marin; Marcelo Arenas; John Atkinson; Luis Alvarez,A not-for-profit organization; IEEE is the world's largest technical professional organization dedicatedto advancing technology for the benefit of humanity. © Copyright 2017 IEEE - All rightsreserved. Use of this web site signifies your agreement to the terms and conditions.,*,*,*
SCCC 2010 Referees,Gonzalo Acuña; Renzo Angles; Marcelo Arenas; Hernán Astudillo; Jeremy Barbay; Alexandre Bergel; Alfredo Candia; Ignacio Casas; Claudio Cubillos; Yadran Eterovic; Luis Guerrero; Gilberto Gutiérrez; Oriel Herrera; Valeria Herskovic; Mauricio Marín; Domingo Mery; Federico Meza; Jaime Navón; Andrés Neyem; Víctor Parada; Rodrigo Paredes; Romain Robbes; Andrea Rodríguez; Cristian Rusu; Mauricio Solar; Marco Toranzo; Ricardo Valdivia; Arica Marcela Varas; Marco Villalobos; Arica Rodolfo Villarroel; Marcello Visconti,Gonzalo Acuña; Universidad de Santiago de Chile Renzo Angles; Universidad de Talca MarceloArenas; Pontificia Universidad Católica de Chile Hernán Astudillo; Universidad Técnica FedericoSanta María Ricardo Baeza-Yates; Yahoo! Research & Universidad de Chile JeremyBarbay; Universidad de Chile Cecilia Bastarrica Universidad de Chile Alexandre Bergel; Universidadde Chile Alfredo Candia; Universidad de Talca Ignacio Casas; Pontificia Universidad Católicade Chile Claudio Cubillos; Pontificia Universidad Católica de Valparaíso Yadran Eterovic; PontificiaUniversidad Católica de Chile Luis Guerrero; Universidad de Chile Gilberto Gutiérrez; Universidaddel Bío-Bío Oriel Herrera; Universidad Católica de Temuco Valeria Herskovic; Pontificia UniversidadCatólica de Chile Mauricio Marín; Universidad de Santiago de Chile Domingo Mery; PontificiaUniversidad Católica de Chile Federico Meza; Universidad de Talca Jaime Navón …,*,*,*
SCCC 2009 Conference Committee,Marcelo Arenas; Benjamin Bustos; Gonzalo Acuña; Luciano Ahumada; Héctor Allende; Rene Alquezar Mancho; Mauricio Araya; Ignacio Arganda; Hernán Astudillo; Jeremy Barbay; Cecilia Bastarrica; Hadj Batatia; Thais Batista; Carolina Bonacic; Loreto Bravo; Per Bro; Javier Bustos; J Ariel Carrasco-Ochoa; Alejandra Cechich; Steren Chabert; Max Chacón; Vincent Charvillat; Emilio Corchado; Fernando Cordova; Claudio Cubillos; Millaray Curilem; Yadran Eterovic; Xavier Franch; Jonathan Frez; Edel Garcia Reyes; Karina Gibert,Marcelo Arenas; Pontificia Universidad Católica de Chile; Chile Benjamin Bustos; Universidadde Chile; Chile … Gonzalo Acuña; Universidad de Santiago de Chile; Chile LucianoAhumada; Universidad Diego Portales; Chile Héctor Allende; Universidad Técnica FedericoSanta María; Chile Rene Alquezar Mancho; Universidad Politécnica de Cataluña; Spain MauricioAraya; Barcelona Supercomputing Centre; Spain Marcelo Arenas; Pontificia Universidad Católicade Chile; Chile Ignacio Arganda; Universidad Autónoma de Madrid; Spain Hernán Astudillo;Universidad Técnica Federico Santa María; Chile Jeremy Barbay; Universidad de Chile; ChileCecilia Bastarrica; Universidad de Chile; Chile Hadj Batatia; Institut National Polytechnique deToulouse; France Thais Batista; Universidade Federal de Rio Grande do Norte; Brazil CarolinaBonacic; Universidad Complutense de Madrid; Spain Loreto Bravo; Universidad de …,*,*,*
RDF and SPARQL: Database Foundations,Marcelo Arenas; Claudio Gutierrez; Jorge Pérez,Page 1. RDF and SPARQL: Database Foundations Marcelo Arenas; Claudio Gutierrez; JorgePerez Department of Computer Science Pontificia Universidad Católica de Chile Universidadde Chile Center for Web Research http://www.cwr.cl/ M. Arenas; C. Gutierrez; J. Perez – RDF andSPARQL: DB Foundations 1 / 52 Page 2. Outline ► Part I: The RDF data model ► Part II: QueryingRDF Data ► Querying: The simple and the ideal ► Querying: Semantics and Complexity ► PartIII: Querying Data with SPARQL ► Decisions taken ► Decisions to be taken ► Conclusions M.Arenas; C. Gutierrez; J. Perez – RDF and SPARQL: DB Foundations 2 / 52 Page 3. RDF in anutshell ► RDF is the W3C proposal framework for representing information in the Web. ► Abstractsyntax based on directed labeled graph. ► Schema definition language (RDFS): Define newvocabulary (typing; inheritance of classes and properties) …,*,*,*
Efficient evaluation of SPARQL over RDFS graphs,Jorge Pérez; Marcelo Arenas; Claudio Gutierrez,ABSTRACT Evaluating queries over RDFS is currently done by computing the closure;which is quadratic in the worst case. In this paper; we show how to evaluate SPARQL overRDFS graphs by using a navigational language grounded in standard relational algebrawith operators for navigating triples with regular constraints. In particular; we show that thereis a fragment of this language with linear time data-complexity which is enough to performRDFS evaluation of standard SPARQL queries.,*,*,*
Teoría de Modelos Finitos IIC3260 10 OPR IIC2212 Lógica para Ciencia de la Computación,Marcelo Arenas,*,*,*,*
Capítulo 6 XML: Transformando la Web en una Base de Datos,Marcelo Arenas,*,*,*,*
Lenguajes de Consulta para XML,Marcelo Arenas,Page 1. Lenguajes de Consulta para XML Marcelo Arenas P. Universidad Católica de Chile Page2. Indice - Lenguajes de consulta para XML. - Core XPath. - Lógica de primer orden y XML. -Conditional XPath. - Regular XPath. - Lógica de segundo orden monádica y XML. - MonadicDatalog. - Consultas con un número arbitrario de argumentos. 1 Page 3. Indice - Lenguajes deconsulta para XML. - Core XPath. - Lógica de primer orden y XML. - Conditional XPath. - RegularXPath. - Lógica de segundo orden monádica y XML. - Monadic Datalog. - Consultas con un númeroarbitrario de argumentos. 1 Page 4. Documentos XML <db> <book title="Algebra"> <authorname="Hungerford" aff="U. Washington"> </author> </book> <book title="Real Analysis"> <authorname="Royden" aff="Stanford"> </author> </book> </db> 2 Page 5. Documentos XML como árbolesReal Analysis db book book @title @title author author …,*,*,*
SCCC 2010 Program Committee,Sergio F Ochoa; Gonzalo Acuña; Renzo Angles; Marcelo Arenas; Hernán Astudillo; Jeremy Barbay; Cecilia Bastarrica; Alexandre Bergel; Alfredo Candia; Ignacio Casas; Claudio Cubillos; Yadran Eterovic; Luis Guerrero; Gilberto Gutiérrez; Oriel Herrera; Valeria Herskovic; Mauricio Marín; Domingo Mery; Federico Meza; Jaime Navón; Andrés Neyem; Víctor Parada; Rodrigo Paredes; Romain Robbes; Andrea Rodríguez; Cristian Rusu; Mauricio Solar; Marco Toranzo; Ricardo Valdivia; Arica Marcela Varas; Marco Villalobos; Arica Rodolfo Villarroel; Marcello Visconti,Sergio F. Ochoa; Universidad de Chile (Chair) Gonzalo Acuña; Universidad de Santiago deChile Renzo Angles; Universidad de Talca Marcelo Arenas; Pontificia Universidad Católica deChile Hernán Astudillo; Universidad Técnica Federico Santa María Ricardo Baeza-Yates;Yahoo! Research & Universidad de Chile Jeremy Barbay; Universidad de Chile CeciliaBastarrica; Universidad de Chile Alexandre Bergel; Universidad de Chile Alfredo Candia; Universidadde Talca Ignacio Casas; Pontificia Universidad Católica de Chile Claudio Cubillos; PontificiaUniversidad Católica de Valparaíso Yadran Eterovic; Pontificia Universidad Católica de ChileLuis Guerrero; Universidad de Chile Gilberto Gutiérrez; Universidad del Bío-Bío OrielHerrera; Universidad Católica de Temuco Valeria Herskovic; Pontificia Universidad Católicade Chile Mauricio Marín; Universidad de Santiago de Chile Domingo Mery; Pontificia …,*,*,*
Loredana Afanasiev Fuat Akal Reza Akbarinia MH Ali,Mohammed Al-Kateb; Victor Teixeira de Almeida; Fatih Altiparmak; Toshiyuki Amagasa; Bill Andreopoulos; Periklis Andritsos; Shyam Antony; Marcelo Arenas; Hakki Bagci; Yijian Bai; Petko Bakalov; Andrey Balmin; Bhuvan Bamba; Nagender Bandi; Luciano Barbosa; Jana Bauckmann; Alexander Bilke; Jens Bleiholder; Shyam Boriah; Shawn Bowers; Daniele Braga; Matthias Brantner; Yingyi Bu; Peter Buneman; Huiping Cao; Jianneng Cao; Paolo Cappellari; Andrew Carbonetto; Vincent J Car; James Caverlee; C Aslihan; Mete Celik; Eugenio Cesario; Guang-Ho Cha; Venkat Ch; Chee-Yong Chan; Varun Chandola; Badrish Chandram; Lei Ch; Hong Chen,Page 1. External Reviewers Loredana Afanasiev Fuat Akal Reza Akbarinia MH Ali MohammedAl-Kateb Victor Teixeira de Almeida Fatih Altiparmak Toshiyuki Amagasa Bill AndreopoulosPeriklis Andritsos Shyam Antony Marcelo Arenas Hakki Bagci Yijian Bai Petko Bakalov AndreyBalmin Bhuvan Bamba Nagender Bandi Luciano Barbosa Jana Bauckmann Alexander BilkeJens Bleiholder Shyam Boriah Shawn Bowers Daniele Braga Matthias Brantner Yingyi Bu PeterBuneman Chiranjib Buragohain Benjam Yi Cai Deng Cai Guadalupe Canahuate Huiping CaoJianneng Cao Paolo Cappellari Andrew Carbonetto Vincent J Car Barbar Bald James CaverleeAslihan C Mete Celik Eugenio Cesario Guang-Ho Cha Venkat Ch Chee-Yong Chan VarunChandola Badrish Chandram Mo Lei Ch Hung-Leng Songting Yun Lei Ch Hong Chen in Bustosey a Carminati er ten Cate elik akaravarthy ouli …,*,*,*
Propiedades de Clausura para Operadores de Mapeos,Jorge Pérez; Marcelo Arenas; Cristian Riveros,RESUMEN Una pregunta natural que surge en el contexto de operadores de mapeos entreesquemas; es si existe algún formalismo de especificación de mapeos que sea cerradobajo cierto operador. Dados mapeos especificados en un lenguaje L y una operación entreellos;¿ puede el resultado de la operación siempre expresarse en L? La composición y elinverso son dos operadores de mapeos entre esquemas que han recibido recientementeconsiderable atención. A pesar de que el problema de clausura ha sido estudiado concierto detalle para el operador de composición; poca investigación se ha conducido paraestudiar el mismo problema en el caso del inverso. Atacar este problema es el objetivoprincipal de nuestra investigación. En este documento resumimos parte de nuestro proyectopresentando nuestros resultados preliminares; el trabajo en curso y los resultados …,*,*,*
Hypothetical Temporal Reasoning with History Encoding (Extended Abstract) Marcelo Arenas and Leopoldo Bertossi Pontificia Universidad Cat eolica de Chile,Escuela de Ingeniereia,Abstract In this paper we integrate a history-encoding based methodology developed byChomicki for checking dynamic database integrity constraints into a situation-calculus basedspecification of database updates as proposed by Reiter. By doing this; we are able to:(1)Answer queries about a whole hypothetical evolution of a database; without having toupdate the entire database and keep all the information associated to the generatedstates;(2) State and prove dynamic integrity constraints as static integrity constraints;(3)Transform history dependent preconditions for updates into local preconditions.,*,*,*
Hypothetical Temporal Reasoning with History Encoding Extended Abstract,Marcelo Arenas; Leopoldo Bertossi,*,*,*,*
